"Region","Country","source","Data_status","Year","Month","season_nMonth","cases","cum_todate_cases_year","Predicted_total_seasonal_cases","Ave_season_monthly_cases","Ave_monthly_proportion","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion"
"Caribbean","Puerto Rico","PAHO","Observed",2025,6,3,295,2057,2455,311,0.05,883,0.15
"Caribbean","Puerto Rico","PAHO","Observed",2025,7,4,208,2265,2455,470,0.07,1353,0.22
"Caribbean","Puerto Rico","PAHO","Observed",2025,8,5,193,2458,2455,526,0.08,1879,0.3
"Caribbean","Puerto Rico","PAHO","Observed",2025,9,6,229,2687,2455,566,0.09,2445,0.38
"Caribbean","Puerto Rico","PAHO","Observed",2025,10,7,269,2956,2455,759,0.12,3204,0.5
"Caribbean","Puerto Rico","PAHO","Observed",2025,11,8,242,3198,2455,946,0.13,4150,0.64
"Caribbean","Puerto Rico","PAHO","Observed",2025,12,9,121,3319,2455,824,0.11,4974,0.75
"Caribbean","Puerto Rico","PAHO","Observed",2026,1,10,239,239,2455,395,0.11,5369,0.86
"Caribbean","Puerto Rico","PAHO","Observed",2026,2,11,116,355,2455,278,0.08,5647,0.94
"Caribbean","Puerto Rico","PAHO","Observed",2026,3,12,159,514,2455,261,0.06,5908,1
"Caribbean","Puerto Rico","PAHO","Observed",2026,4,1,123,637,1329,264,0.04,264,0.04
"Caribbean","Puerto Rico","PAHO","Observed",2026,5,2,100,737,1329,308,0.06,573,0.1
"Caribbean","Puerto Rico","PAHO","Observed",2026,6,3,117,854,1329,311,0.05,883,0.15
"Caribbean","Puerto Rico","PAHO","Observed",2026,7,4,35,889,1329,470,0.07,1353,0.22
"Caribbean","Puerto Rico","PAHO","Observed",2026,8,5,19,908,1329,526,0.08,1879,0.3
"Caribbean","Puerto Rico",NA,"Unobserved",2026,9,6,NA,NA,1329,566,0.09,2445,0.38
"Caribbean","Puerto Rico",NA,"Unobserved",2026,10,7,NA,NA,1329,759,0.12,3204,0.5
"Caribbean","Puerto Rico",NA,"Unobserved",2026,11,8,NA,NA,1329,946,0.13,4150,0.64
"Caribbean","Puerto Rico",NA,"Unobserved",2026,12,9,NA,NA,1329,824,0.11,4974,0.75
"South America","Paraguay","PAHO","Observed",2025,1,7,4664,4664,21838,15057,0.14,29165,0.5
"South America","Paraguay","PAHO","Observed",2025,2,8,3832,8496,21838,15377,0.15,44542,0.65
"South America","Paraguay","PAHO","Observed",2025,3,9,4747,13243,21838,11390,0.15,55932,0.8
"South America","Paraguay","PAHO","Observed",2025,4,10,2923,16166,21838,5524,0.09,61456,0.89
"South America","Paraguay","PAHO","Observed",2025,5,11,3701,19867,21838,3977,0.07,65432,0.96
"South America","Paraguay","PAHO","Observed",2025,6,12,1971,21838,21838,1653,0.04,67086,1
"South America","Paraguay","PAHO","Observed",2025,7,1,870,22708,18598,1101,0.04,1101,0.04
"South America","Paraguay","PAHO","Observed",2025,8,2,877,23585,18598,1711,0.07,2811,0.1
"South America","Paraguay","PAHO","Observed",2025,9,3,1338,24923,18598,1196,0.03,4007,0.14
"South America","Paraguay","PAHO","Observed",2025,10,4,1750,26673,18598,2252,0.06,6260,0.2
"South America","Paraguay","PAHO","Observed",2025,11,5,2523,29196,18598,2609,0.07,8868,0.27
"South America","Paraguay","PAHO","Observed",2025,12,6,2460,31656,18598,5240,0.1,14108,0.37
"South America","Paraguay","PAHO","Observed",2026,1,7,2901,2901,18598,15057,0.14,29165,0.5
"South America","Paraguay","PAHO","Observed",2026,2,8,1790,4691,18598,15377,0.15,44542,0.65
"South America","Paraguay","PAHO","Observed",2026,3,9,1667,6358,18598,11390,0.15,55932,0.8
"South America","Paraguay","PAHO","Observed",2026,4,10,1354,7712,18598,5524,0.09,61456,0.89
"South America","Paraguay","PAHO","Observed",2026,5,11,570,8282,18598,3977,0.07,65432,0.96
"South America","Paraguay","PAHO","Observed",2026,6,12,498,8780,18598,1653,0.04,67086,1
"South America","Paraguay","PAHO","Observed",2026,7,1,572,9352,14665,1101,0.04,1101,0.04
"South America","Paraguay","Estimates","Unobserved",2026,8,2,1209,10561,14665,1711,0.07,2811,0.1
"South America","Paraguay",NA,"Unobserved",2026,9,3,NA,NA,14665,1196,0.03,4007,0.14
"South America","Paraguay",NA,"Unobserved",2026,10,4,NA,NA,14665,2252,0.06,6260,0.2
"South America","Paraguay",NA,"Unobserved",2026,11,5,NA,NA,14665,2609,0.07,8868,0.27
"South America","Paraguay",NA,"Unobserved",2026,12,6,NA,NA,14665,5240,0.1,14108,0.37
"Pacific Islands","French Polynesia","WHO","Observed",2025,1,9,223,223,762,125,0.12,825,0.75
"Pacific Islands","French Polynesia","WHO","Observed",2025,2,10,131,354,762,83,0.08,908,0.83
"Pacific Islands","French Polynesia","WHO","Observed",2025,3,11,240,594,762,91,0.09,998,0.92
"Pacific Islands","French Polynesia","WHO","Observed",2025,4,12,168,762,762,72,0.08,1071,1
"Pacific Islands","French Polynesia","WHO","Observed",2025,5,1,203,965,340,105,0.12,105,0.12
"Pacific Islands","French Polynesia","WHO","Observed",2025,6,2,84,1049,340,81,0.08,185,0.21
"Pacific Islands","French Polynesia","WHO","Observed",2025,7,3,0,1049,340,78,0.07,263,0.27
"Pacific Islands","French Polynesia","WHO","Observed",2025,8,4,0,1049,340,75,0.06,338,0.33
"Pacific Islands","French Polynesia","WHO","Observed",2025,9,5,0,1049,340,82,0.07,420,0.4
"Pacific Islands","French Polynesia","WHO","Observed",2025,10,6,0,1049,340,71,0.06,491,0.46
"Pacific Islands","French Polynesia","WHO","Observed",2025,11,7,29,1078,340,92,0.08,583,0.54
"Pacific Islands","French Polynesia","WHO","Observed",2025,12,8,0,1078,340,117,0.09,700,0.63
"Pacific Islands","French Polynesia","WHO","Observed",2026,1,9,6,6,340,125,0.12,825,0.75
"Pacific Islands","French Polynesia","WHO","Observed",2026,2,10,7,13,340,83,0.08,908,0.83
"Pacific Islands","French Polynesia","WHO","Observed",2026,3,11,2,15,340,91,0.09,998,0.92
"Pacific Islands","French Polynesia","WHO","Observed",2026,4,12,9,24,340,72,0.08,1071,1
"Pacific Islands","French Polynesia","WHO","Observed",2026,5,1,4,28,48,105,0.12,105,0.12
"Pacific Islands","French Polynesia","WHO","Observed",2026,6,2,5,33,48,81,0.08,185,0.21
"Pacific Islands","French Polynesia","WHO","Observed",2026,7,3,4,37,48,78,0.07,263,0.27
"Pacific Islands","French Polynesia","Estimates","Unobserved",2026,8,4,21,58,48,75,0.06,338,0.33
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,9,5,NA,NA,48,82,0.07,420,0.4
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,10,6,NA,NA,48,71,0.06,491,0.46
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,11,7,NA,NA,48,92,0.08,583,0.54
"Pacific Islands","French Polynesia",NA,"Unobserved",2026,12,8,NA,NA,48,117,0.09,700,0.63
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,1,3,10,10,17,130,0.05,189,0.14
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,2,4,0,10,17,406,0.05,595,0.2
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,3,5,2,12,17,1333,0.16,1928,0.35
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,4,6,5,17,17,2197,0.29,4126,0.64
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,5,7,0,17,17,2236,0.21,6362,0.85
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,6,8,0,17,17,701,0.1,7063,0.95
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,7,9,0,17,17,177,0.03,7239,0.98
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,8,10,0,17,17,73,0.01,7313,0.99
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,9,11,0,17,17,42,0.01,7355,1
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,10,12,0,17,17,25,0,7380,1
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,11,1,0,17,289,26,0.05,26,0.05
"Sub-Saharan Africa","Reunion","WHO","Observed",2025,12,2,0,17,289,33,0.05,60,0.1
"Sub-Saharan Africa","Reunion","WHO","Observed",2026,1,3,10,10,289,130,0.05,189,0.14
"Sub-Saharan Africa","Reunion","WHO","Observed",2026,2,4,3,13,289,406,0.05,595,0.2
"Sub-Saharan Africa","Reunion","WHO","Observed",2026,3,5,45,58,289,1333,0.16,1928,0.35
"Sub-Saharan Africa","Reunion","WHO","Observed",2026,4,6,76,134,289,2197,0.29,4126,0.64
"Sub-Saharan Africa","Reunion","WHO","Observed",2026,5,7,73,207,289,2236,0.21,6362,0.85
"Sub-Saharan Africa","Reunion","WHO","Observed",2026,6,8,66,273,289,701,0.1,7063,0.95
"Sub-Saharan Africa","Reunion","WHO","Observed",2026,7,9,10,283,289,177,0.03,7239,0.98
"Sub-Saharan Africa","Reunion","Estimates","Unobserved",2026,8,10,3,286,289,73,0.01,7313,0.99
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,9,11,NA,NA,289,42,0.01,7355,1
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,10,12,NA,NA,289,25,0,7380,1
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,11,1,NA,NA,NA,26,0.05,26,0.05
"Sub-Saharan Africa","Reunion",NA,"Unobserved",2026,12,2,NA,NA,NA,33,0.05,60,0.1
"Europe, Middle East & North Africa","Sudan","WHO","Observed",2025,1,9,822,822,3145,197,0.04,3576,0.95
"Europe, Middle East & North Africa","Sudan","WHO","Observed",2025,2,10,816,1638,3145,165,0.02,3741,0.97
"Europe, Middle East & North Africa","Sudan","WHO","Observed",2025,3,11,669,2307,3145,148,0.01,3889,0.99
"Europe, Middle East & North Africa","Sudan","WHO","Observed",2025,4,12,838,3145,3145,146,0.01,4034,1
"Europe, Middle East & North Africa","Sudan","WHO","Observed",2025,5,1,853,3998,53365,27,0,27,0
"Europe, Middle East & North Africa","Sudan","WHO","Observed",2025,6,2,335,4333,53365,7,0,34,0.01
"Europe, Middle East & North Africa","Sudan","WHO","Observed",2025,7,3,741,5074,53365,18,0.01,53,0.01
"Europe, Middle East & North Africa","Sudan","WHO","Observed",2025,8,4,3791,8865,53365,113,0.05,165,0.06
"Europe, Middle East & North Africa","Sudan","WHO","Observed",2025,9,5,12511,21376,53365,380,0.12,546,0.18
"Europe, Middle East & North Africa","Sudan","WHO","Observed",2025,10,6,18678,40054,53365,1331,0.34,1877,0.52
"Europe, Middle East & North Africa","Sudan","WHO","Observed",2025,11,7,9190,49244,53365,1091,0.27,2968,0.8
"Europe, Middle East & North Africa","Sudan","WHO","Observed",2025,12,8,2624,51868,53365,412,0.12,3379,0.91
"Europe, Middle East & North Africa","Sudan","Estimates","Unobserved",2026,1,9,2166,2166,53365,197,0.04,3576,0.95
"Europe, Middle East & North Africa","Sudan","Estimates","Unobserved",2026,2,10,968,3134,53365,165,0.02,3741,0.97
"Europe, Middle East & North Africa","Sudan","Estimates","Unobserved",2026,3,11,787,3921,53365,148,0.01,3889,0.99
"Europe, Middle East & North Africa","Sudan","Estimates","Unobserved",2026,4,12,721,4642,53365,146,0.01,4034,1
"Europe, Middle East & North Africa","Sudan","WHO","Observed",2026,5,1,2734,7376,651293,27,0,27,0
"Europe, Middle East & North Africa","Sudan","Estimates","Unobserved",2026,6,2,119,7495,651293,7,0,34,0.01
"Europe, Middle East & North Africa","Sudan","Estimates","Unobserved",2026,7,3,409,7904,651293,18,0.01,53,0.01
"Europe, Middle East & North Africa","Sudan","Estimates","Unobserved",2026,8,4,2460,10364,651293,113,0.05,165,0.06
"Europe, Middle East & North Africa","Sudan",NA,"Unobserved",2026,9,5,NA,NA,651293,380,0.12,546,0.18
"Europe, Middle East & North Africa","Sudan",NA,"Unobserved",2026,10,6,NA,NA,651293,1331,0.34,1877,0.52
"Europe, Middle East & North Africa","Sudan",NA,"Unobserved",2026,11,7,NA,NA,651293,1091,0.27,2968,0.8
"Europe, Middle East & North Africa","Sudan",NA,"Unobserved",2026,12,8,NA,NA,651293,412,0.12,3379,0.91
"Sub-Saharan Africa","Senegal","WHO","Observed",2025,1,9,92,92,451,149,0.12,2377,0.78
"Sub-Saharan Africa","Senegal","WHO","Observed",2025,2,10,140,232,451,123,0.1,2500,0.89
"Sub-Saharan Africa","Senegal","WHO","Observed",2025,3,11,89,321,451,84,0.08,2584,0.96
"Sub-Saharan Africa","Senegal","WHO","Observed",2025,4,12,130,451,451,68,0.04,2653,1
"Sub-Saharan Africa","Senegal","WHO","Observed",2025,5,1,201,652,13256,40,0.01,40,0.01
"Sub-Saharan Africa","Senegal","WHO","Observed",2025,6,2,225,877,13256,50,0.02,89,0.03
"Sub-Saharan Africa","Senegal","WHO","Observed",2025,7,3,304,1181,13256,87,0.04,176,0.07
"Sub-Saharan Africa","Senegal","WHO","Observed",2025,8,4,356,1537,13256,93,0.04,269,0.12
"Sub-Saharan Africa","Senegal","WHO","Observed",2025,9,5,878,2415,13256,175,0.06,443,0.17
"Sub-Saharan Africa","Senegal","WHO","Observed",2025,10,6,3616,6031,13256,637,0.17,1080,0.34
"Sub-Saharan Africa","Senegal","WHO","Observed",2025,11,7,4923,10954,13256,867,0.23,1947,0.57
"Sub-Saharan Africa","Senegal","WHO","Observed",2025,12,8,1509,12463,13256,281,0.09,2228,0.66
"Sub-Saharan Africa","Senegal","WHO","Observed",2026,1,9,455,455,13256,149,0.12,2377,0.78
"Sub-Saharan Africa","Senegal","WHO","Observed",2026,2,10,312,767,13256,123,0.1,2500,0.89
"Sub-Saharan Africa","Senegal","WHO","Observed",2026,3,11,230,997,13256,84,0.08,2584,0.96
"Sub-Saharan Africa","Senegal","WHO","Observed",2026,4,12,247,1244,13256,68,0.04,2653,1
"Sub-Saharan Africa","Senegal","WHO","Observed",2026,5,1,116,1360,7571,40,0.01,40,0.01
"Sub-Saharan Africa","Senegal","WHO","Observed",2026,6,2,162,1522,7571,50,0.02,89,0.03
"Sub-Saharan Africa","Senegal","WHO","Observed",2026,7,3,280,1802,7571,87,0.04,176,0.07
"Sub-Saharan Africa","Senegal","Estimates","Unobserved",2026,8,4,577,2379,7571,93,0.04,269,0.12
"Sub-Saharan Africa","Senegal",NA,"Unobserved",2026,9,5,NA,NA,7571,175,0.06,443,0.17
"Sub-Saharan Africa","Senegal",NA,"Unobserved",2026,10,6,NA,NA,7571,637,0.17,1080,0.34
"Sub-Saharan Africa","Senegal",NA,"Unobserved",2026,11,7,NA,NA,7571,867,0.23,1947,0.57
"Sub-Saharan Africa","Senegal",NA,"Unobserved",2026,12,8,NA,NA,7571,281,0.09,2228,0.66
"East & Southeast Asia","Singapore","WHO","Observed",2025,1,12,486,486,486,1001,0.1,12650,1
"East & Southeast Asia","Singapore","WHO","Observed",2025,2,1,380,866,3699,805,0.07,805,0.07
"East & Southeast Asia","Singapore","WHO","Observed",2025,3,2,356,1222,3699,798,0.07,1603,0.14
"East & Southeast Asia","Singapore","WHO","Observed",2025,4,3,380,1602,3699,888,0.07,2491,0.21
"East & Southeast Asia","Singapore","WHO","Observed",2025,5,4,532,2134,3699,1339,0.09,3829,0.3
"East & Southeast Asia","Singapore","WHO","Observed",2025,6,5,449,2583,3699,1676,0.11,5506,0.42
"East & Southeast Asia","Singapore","WHO","Observed",2025,7,6,465,3048,3699,1651,0.12,7157,0.54
"East & Southeast Asia","Singapore","WHO","Observed",2025,8,7,233,3281,3699,1320,0.09,8477,0.63
"East & Southeast Asia","Singapore","WHO","Observed",2025,9,8,176,3457,3699,988,0.08,9465,0.71
"East & Southeast Asia","Singapore","WHO","Observed",2025,10,9,224,3681,3699,832,0.07,10297,0.78
"East & Southeast Asia","Singapore","WHO","Observed",2025,11,10,160,3841,3699,684,0.06,10981,0.83
"East & Southeast Asia","Singapore","WHO","Observed",2025,12,11,195,4036,3699,668,0.06,11648,0.9
"East & Southeast Asia","Singapore","WHO","Observed",2026,1,12,149,149,3699,1001,0.1,12650,1
"East & Southeast Asia","Singapore","WHO","Observed",2026,2,1,134,283,3138,805,0.07,805,0.07
"East & Southeast Asia","Singapore","WHO","Observed",2026,3,2,127,410,3138,798,0.07,1603,0.14
"East & Southeast Asia","Singapore","WHO","Observed",2026,4,3,131,541,3138,888,0.07,2491,0.21
"East & Southeast Asia","Singapore","WHO","Observed",2026,5,4,198,739,3138,1339,0.09,3829,0.3
"East & Southeast Asia","Singapore","WHO","Observed",2026,6,5,480,1219,3138,1676,0.11,5506,0.42
"East & Southeast Asia","Singapore","WHO","Observed",2026,7,6,610,1829,3138,1651,0.12,7157,0.54
"East & Southeast Asia","Singapore","Estimates","Unobserved",2026,8,7,335,2164,3138,1320,0.09,8477,0.63
"East & Southeast Asia","Singapore",NA,"Unobserved",2026,9,8,NA,NA,3138,988,0.08,9465,0.71
"East & Southeast Asia","Singapore",NA,"Unobserved",2026,10,9,NA,NA,3138,832,0.07,10297,0.78
"East & Southeast Asia","Singapore",NA,"Unobserved",2026,11,10,NA,NA,3138,684,0.06,10981,0.83
"East & Southeast Asia","Singapore",NA,"Unobserved",2026,12,11,NA,NA,3138,668,0.06,11648,0.9
"Pacific Islands","Solomon Islands","WHO","Observed",2025,1,9,47,47,141,286,0.1,2790,0.8
"Pacific Islands","Solomon Islands","WHO","Observed",2025,2,10,34,81,141,140,0.07,2930,0.87
"Pacific Islands","Solomon Islands","WHO","Observed",2025,3,11,30,111,141,104,0.07,3034,0.94
"Pacific Islands","Solomon Islands","WHO","Observed",2025,4,12,30,141,141,51,0.06,3085,1
"Pacific Islands","Solomon Islands","WHO","Observed",2025,5,1,28,169,239,60,0.06,60,0.06
"Pacific Islands","Solomon Islands","WHO","Observed",2025,6,2,13,182,239,54,0.05,114,0.11
"Pacific Islands","Solomon Islands","WHO","Observed",2025,7,3,5,187,239,62,0.05,177,0.16
"Pacific Islands","Solomon Islands","WHO","Observed",2025,8,4,23,210,239,535,0.13,711,0.29
"Pacific Islands","Solomon Islands","WHO","Observed",2025,9,5,20,230,239,348,0.11,1060,0.4
"Pacific Islands","Solomon Islands","WHO","Observed",2025,10,6,30,260,239,625,0.14,1685,0.54
"Pacific Islands","Solomon Islands","WHO","Observed",2025,11,7,14,274,239,509,0.1,2193,0.64
"Pacific Islands","Solomon Islands","WHO","Observed",2025,12,8,16,290,239,311,0.06,2504,0.7
"Pacific Islands","Solomon Islands","WHO","Observed",2026,1,9,20,20,239,286,0.1,2790,0.8
"Pacific Islands","Solomon Islands","WHO","Observed",2026,2,10,26,46,239,140,0.07,2930,0.87
"Pacific Islands","Solomon Islands","WHO","Observed",2026,3,11,25,71,239,104,0.07,3034,0.94
"Pacific Islands","Solomon Islands","WHO","Observed",2026,4,12,19,90,239,51,0.06,3085,1
"Pacific Islands","Solomon Islands","WHO","Observed",2026,5,1,22,112,319,60,0.06,60,0.06
"Pacific Islands","Solomon Islands","WHO","Observed",2026,6,2,16,128,319,54,0.05,114,0.11
"Pacific Islands","Solomon Islands","WHO","Observed",2026,7,3,12,140,319,62,0.05,177,0.16
"Pacific Islands","Solomon Islands","Estimates","Unobserved",2026,8,4,31,171,319,535,0.13,711,0.29
"Pacific Islands","Solomon Islands",NA,"Unobserved",2026,9,5,NA,NA,319,348,0.11,1060,0.4
"Pacific Islands","Solomon Islands",NA,"Unobserved",2026,10,6,NA,NA,319,625,0.14,1685,0.54
"Pacific Islands","Solomon Islands",NA,"Unobserved",2026,11,7,NA,NA,319,509,0.1,2193,0.64
"Pacific Islands","Solomon Islands",NA,"Unobserved",2026,12,8,NA,NA,319,311,0.06,2504,0.7
"North & Central America","El Salvador","PAHO","Observed",2025,1,12,411,411,411,1037,0.07,19632,1
"North & Central America","El Salvador","PAHO","Observed",2025,2,1,358,769,6153,825,0.06,825,0.06
"North & Central America","El Salvador","PAHO","Observed",2025,3,2,492,1261,6153,988,0.06,1813,0.12
"North & Central America","El Salvador","PAHO","Observed",2025,4,3,379,1640,6153,915,0.06,2728,0.18
"North & Central America","El Salvador","PAHO","Observed",2025,5,4,391,2031,6153,1327,0.08,4055,0.26
"North & Central America","El Salvador","PAHO","Observed",2025,6,5,616,2647,6153,1926,0.1,5981,0.36
"North & Central America","El Salvador","PAHO","Observed",2025,7,6,732,3379,6153,2430,0.12,8411,0.48
"North & Central America","El Salvador","PAHO","Observed",2025,8,7,690,4069,6153,3139,0.13,11550,0.6
"North & Central America","El Salvador","PAHO","Observed",2025,9,8,811,4880,6153,2629,0.12,14179,0.72
"North & Central America","El Salvador","PAHO","Observed",2025,10,9,458,5338,6153,2078,0.1,16257,0.82
"North & Central America","El Salvador","PAHO","Observed",2025,11,10,298,5636,6153,1524,0.07,17781,0.89
"North & Central America","El Salvador","PAHO","Observed",2025,12,11,197,5833,6153,814,0.04,18595,0.93
"North & Central America","El Salvador","PAHO","Observed",2026,1,12,731,731,6153,1037,0.07,19632,1
"North & Central America","El Salvador","PAHO","Observed",2026,2,1,371,1102,4843,825,0.06,825,0.06
"North & Central America","El Salvador","PAHO","Observed",2026,3,2,463,1565,4843,988,0.06,1813,0.12
"North & Central America","El Salvador","PAHO","Observed",2026,4,3,358,1923,4843,915,0.06,2728,0.18
"North & Central America","El Salvador","PAHO","Observed",2026,5,4,219,2142,4843,1327,0.08,4055,0.26
"North & Central America","El Salvador","PAHO","Observed",2026,6,5,439,2581,4843,1926,0.1,5981,0.36
"North & Central America","El Salvador","PAHO","Observed",2026,7,6,458,3039,4843,2430,0.12,8411,0.48
"North & Central America","El Salvador","Estimates","Unobserved",2026,8,7,778,3817,4843,3139,0.13,11550,0.6
"North & Central America","El Salvador",NA,"Unobserved",2026,9,8,NA,NA,4843,2629,0.12,14179,0.72
"North & Central America","El Salvador",NA,"Unobserved",2026,10,9,NA,NA,4843,2078,0.1,16257,0.82
"North & Central America","El Salvador",NA,"Unobserved",2026,11,10,NA,NA,4843,1524,0.07,17781,0.89
"North & Central America","El Salvador",NA,"Unobserved",2026,12,11,NA,NA,4843,814,0.04,18595,0.93
"South America","Suriname","PAHO","Observed",2025,1,10,75,75,526,51,0.21,244,0.68
"South America","Suriname","PAHO","Observed",2025,2,11,162,237,526,74,0.21,318,0.89
"South America","Suriname","PAHO","Observed",2025,3,12,289,526,526,49,0.11,367,1
"South America","Suriname","PAHO","Observed",2025,4,1,98,624,1114,26,0.07,26,0.07
"South America","Suriname","PAHO","Observed",2025,5,2,204,828,1114,29,0.05,55,0.12
"South America","Suriname","PAHO","Observed",2025,6,3,119,947,1114,19,0.04,73,0.16
"South America","Suriname","PAHO","Observed",2025,7,4,115,1062,1114,25,0.06,99,0.22
"South America","Suriname","PAHO","Observed",2025,8,5,133,1195,1114,27,0.06,125,0.28
"South America","Suriname","PAHO","Observed",2025,9,6,67,1262,1114,18,0.04,143,0.32
"South America","Suriname","PAHO","Observed",2025,10,7,19,1281,1114,22,0.08,165,0.4
"South America","Suriname","PAHO","Observed",2025,11,8,20,1301,1114,11,0.03,176,0.43
"South America","Suriname","PAHO","Observed",2025,12,9,12,1313,1114,16,0.05,193,0.47
"South America","Suriname","PAHO","Observed",2026,1,10,109,109,1114,51,0.21,244,0.68
"South America","Suriname","PAHO","Observed",2026,2,11,133,242,1114,74,0.21,318,0.89
"South America","Suriname","PAHO","Observed",2026,3,12,85,327,1114,49,0.11,367,1
"South America","Suriname","PAHO","Observed",2026,4,1,89,416,759,26,0.07,26,0.07
"South America","Suriname","PAHO","Observed",2026,5,2,2,418,759,29,0.05,55,0.12
"South America","Suriname","Estimates","Unobserved",2026,6,3,49,467,759,19,0.04,73,0.16
"South America","Suriname","Estimates","Unobserved",2026,7,4,66,533,759,25,0.06,99,0.22
"South America","Suriname","Estimates","Unobserved",2026,8,5,63,596,759,27,0.06,125,0.28
"South America","Suriname",NA,"Unobserved",2026,9,6,NA,NA,759,18,0.04,143,0.32
"South America","Suriname",NA,"Unobserved",2026,10,7,NA,NA,759,22,0.08,165,0.4
"South America","Suriname",NA,"Unobserved",2026,11,8,NA,NA,759,11,0.03,176,0.43
"South America","Suriname",NA,"Unobserved",2026,12,9,NA,NA,759,16,0.05,193,0.47
"Caribbean","Sint Maarten","WHO","Observed",2025,1,10,0,0,0,11,0.11,144,0.93
"Caribbean","Sint Maarten","WHO","Observed",2025,2,11,0,0,0,4,0.05,148,0.98
"Caribbean","Sint Maarten","WHO","Observed",2025,3,12,0,0,0,2,0.02,151,1
"Caribbean","Sint Maarten","WHO","Observed",2025,4,1,0,0,66,3,0.02,3,0.02
"Caribbean","Sint Maarten","PAHO","Observed",2025,5,2,6,6,66,4,0.03,8,0.05
"Caribbean","Sint Maarten","WHO","Observed",2025,6,3,0,6,66,5,0.03,12,0.07
"Caribbean","Sint Maarten","PAHO","Observed",2025,7,4,2,8,66,8,0.05,20,0.12
"Caribbean","Sint Maarten","Estimates","Unobserved",2025,8,5,0,8,66,20,0.13,40,0.25
"Caribbean","Sint Maarten","Estimates","Unobserved",2025,9,6,0,8,66,16,0.1,56,0.34
"Caribbean","Sint Maarten","Estimates","Unobserved",2025,10,7,0,8,66,22,0.13,78,0.48
"Caribbean","Sint Maarten","Estimates","Unobserved",2025,11,8,0,8,66,35,0.22,114,0.7
"Caribbean","Sint Maarten","Estimates","Unobserved",2025,12,9,0,8,66,20,0.12,133,0.82
"Caribbean","Sint Maarten","Estimates","Unobserved",2026,1,10,7,7,66,11,0.11,144,0.93
"Caribbean","Sint Maarten","Estimates","Unobserved",2026,2,11,3,10,66,4,0.05,148,0.98
"Caribbean","Sint Maarten","Estimates","Unobserved",2026,3,12,2,12,66,2,0.02,151,1
"Caribbean","Sint Maarten","Estimates","Unobserved",2026,4,1,1,13,NA,3,0.02,3,0.02
"Caribbean","Sint Maarten","Estimates","Unobserved",2026,5,2,2,15,NA,4,0.03,8,0.05
"Caribbean","Sint Maarten","Estimates","Unobserved",2026,6,3,2,17,NA,5,0.03,12,0.07
"Caribbean","Sint Maarten","Estimates","Unobserved",2026,7,4,3,20,NA,8,0.05,20,0.12
"Caribbean","Sint Maarten","Estimates","Unobserved",2026,8,5,8,28,NA,20,0.13,40,0.25
"Caribbean","Sint Maarten",NA,"Unobserved",2026,9,6,NA,NA,NA,16,0.1,56,0.34
"Caribbean","Sint Maarten",NA,"Unobserved",2026,10,7,NA,NA,NA,22,0.13,78,0.48
"Caribbean","Sint Maarten",NA,"Unobserved",2026,11,8,NA,NA,NA,35,0.22,114,0.7
"Caribbean","Sint Maarten",NA,"Unobserved",2026,12,9,NA,NA,NA,20,0.12,133,0.82
"Sub-Saharan Africa","Seychelles","WHO","Observed",2025,1,7,1,1,13,395,0.19,1365,0.47
"Sub-Saharan Africa","Seychelles","WHO","Observed",2025,2,8,0,1,13,437,0.14,1802,0.62
"Sub-Saharan Africa","Seychelles","WHO","Observed",2025,3,9,0,1,13,396,0.13,2198,0.75
"Sub-Saharan Africa","Seychelles","WHO","Observed",2025,4,10,10,11,13,273,0.09,2471,0.84
"Sub-Saharan Africa","Seychelles","WHO","Observed",2025,5,11,1,12,13,304,0.08,2775,0.92
"Sub-Saharan Africa","Seychelles","Estimates","Unobserved",2025,6,12,1,13,13,271,0.08,3046,1
"Sub-Saharan Africa","Seychelles","WHO","Observed",2025,7,1,0,13,336,110,0.03,110,0.03
"Sub-Saharan Africa","Seychelles","WHO","Observed",2025,8,2,7,20,336,120,0.03,230,0.06
"Sub-Saharan Africa","Seychelles","WHO","Observed",2025,9,3,5,25,336,141,0.04,371,0.09
"Sub-Saharan Africa","Seychelles","WHO","Observed",2025,10,4,7,32,336,196,0.05,567,0.14
"Sub-Saharan Africa","Seychelles","WHO","Observed",2025,11,5,14,46,336,269,0.07,836,0.21
"Sub-Saharan Africa","Seychelles","WHO","Observed",2025,12,6,60,106,336,134,0.07,970,0.28
