window_type,origin_date,iso3,region,train_start,train_end,n_train_months,n_gap_in_window,n_targets_with_truth,eligible
fixed_5y,2020-04-01,KNA,Caribbean,2015-05-01,2020-04-01,24,36,0,FALSE
fixed_5y,2020-04-01,LCA,Caribbean,2015-05-01,2020-04-01,48,12,6,TRUE
fixed_5y,2020-04-01,MAF,Caribbean,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,MTQ,Caribbean,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,PRI,Caribbean,2015-05-01,2020-04-01,24,36,6,FALSE
fixed_5y,2020-04-01,SXM,Caribbean,2015-05-01,2020-04-01,0,60,0,FALSE
fixed_5y,2020-04-01,TCA,Caribbean,2015-05-01,2020-04-01,48,12,0,FALSE
fixed_5y,2020-04-01,TTO,Caribbean,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,VCT,Caribbean,2015-05-01,2020-04-01,25,35,6,FALSE
fixed_5y,2020-04-01,VGB,Caribbean,2015-05-01,2020-04-01,59,1,0,FALSE
fixed_5y,2020-04-01,ARG,South America,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,BOL,South America,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,BRA,South America,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,CHL,South America,2015-05-01,2020-04-01,11,49,0,FALSE
fixed_5y,2020-04-01,COL,South America,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,ECU,South America,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,GUF,South America,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,GUY,South America,2015-05-01,2020-04-01,48,12,6,TRUE
fixed_5y,2020-04-01,PER,South America,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,PRY,South America,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,SUR,South America,2015-05-01,2020-04-01,37,23,6,TRUE
fixed_5y,2020-04-01,URY,South America,2015-05-01,2020-04-01,11,49,0,FALSE
fixed_5y,2020-04-01,VEN,South America,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,OMN,"Europe, Middle East & North Africa",2018-04-01,2020-04-01,25,0,6,FALSE
fixed_5y,2020-04-01,SAU,"Europe, Middle East & North Africa",2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,SDN,"Europe, Middle East & North Africa",2015-05-01,2020-04-01,12,48,0,FALSE
fixed_5y,2020-04-01,YEM,"Europe, Middle East & North Africa",2015-05-01,2020-04-01,36,24,6,TRUE
fixed_5y,2020-04-01,BFA,Sub-Saharan Africa,2015-05-01,2020-04-01,48,12,0,FALSE
fixed_5y,2020-04-01,CIV,Sub-Saharan Africa,2022-02-01,2020-04-01,0,0,0,FALSE
fixed_5y,2020-04-01,ERI,Sub-Saharan Africa,2015-05-01,2020-04-01,2,58,0,FALSE
fixed_5y,2020-04-01,ETH,Sub-Saharan Africa,2015-05-01,2020-04-01,0,60,0,FALSE
fixed_5y,2020-04-01,KEN,Sub-Saharan Africa,2015-05-01,2020-04-01,22,38,0,FALSE
fixed_5y,2020-04-01,MRT,Sub-Saharan Africa,2017-05-01,2020-04-01,12,24,0,FALSE
fixed_5y,2020-04-01,REU,Sub-Saharan Africa,2015-05-01,2020-04-01,54,6,6,TRUE
fixed_5y,2020-04-01,SEN,Sub-Saharan Africa,2017-05-01,2020-04-01,24,12,0,FALSE
fixed_5y,2020-04-01,SYC,Sub-Saharan Africa,2016-07-01,2020-04-01,24,22,0,FALSE
fixed_5y,2020-04-01,AFG,South Asia,2021-03-01,2020-04-01,0,0,0,FALSE
fixed_5y,2020-04-01,BGD,South Asia,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,BTN,South Asia,2015-05-01,2020-04-01,48,12,0,FALSE
fixed_5y,2020-04-01,IND,South Asia,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,LKA,South Asia,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,MDV,South Asia,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,NPL,South Asia,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,PAK,South Asia,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,BRN,East & Southeast Asia,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,CHN,East & Southeast Asia,2015-05-01,2020-04-01,58,2,0,FALSE
fixed_5y,2020-04-01,IDN,East & Southeast Asia,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,KHM,East & Southeast Asia,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,LAO,East & Southeast Asia,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,MMR,East & Southeast Asia,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,MYS,East & Southeast Asia,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,PHL,East & Southeast Asia,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,SGP,East & Southeast Asia,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,THA,East & Southeast Asia,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,TLS,East & Southeast Asia,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,TWN,East & Southeast Asia,2015-05-01,2020-04-01,34,26,0,FALSE
fixed_5y,2020-04-01,VNM,East & Southeast Asia,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,AUS,Pacific Islands,2015-05-01,2020-04-01,60,0,4,TRUE
fixed_5y,2020-04-01,COK,Pacific Islands,2015-05-01,2020-04-01,24,36,6,FALSE
fixed_5y,2020-04-01,FJI,Pacific Islands,2015-05-01,2020-04-01,60,0,6,TRUE
fixed_5y,2020-04-01,FSM,Pacific Islands,2016-04-01,2020-04-01,37,12,6,TRUE
fixed_5y,2020-04-01,KIR,Pacific Islands,2015-05-01,2020-04-01,24,36,0,FALSE
fixed_5y,2020-04-01,MHL,Pacific Islands,2015-05-01,2020-04-01,23,37,6,FALSE
fixed_5y,2020-04-01,NCL,Pacific Islands,2015-05-01,2020-04-01,48,12,6,TRUE
fixed_5y,2020-04-01,PLW,Pacific Islands,2015-05-01,2020-04-01,37,23,6,TRUE
fixed_5y,2020-04-01,PYF,Pacific Islands,2015-05-01,2020-04-01,60,0,0,FALSE
fixed_5y,2020-04-01,SLB,Pacific Islands,2015-05-01,2020-04-01,49,11,6,TRUE
fixed_5y,2020-04-01,TON,Pacific Islands,2015-05-01,2020-04-01,24,36,0,FALSE
fixed_5y,2020-04-01,TUV,Pacific Islands,2018-04-01,2020-04-01,25,0,6,FALSE
fixed_5y,2020-04-01,VUT,Pacific Islands,2015-05-01,2020-04-01,30,30,6,FALSE
fixed_5y,2020-04-01,WLF,Pacific Islands,2017-06-01,2020-04-01,35,0,6,FALSE
fixed_5y,2020-04-01,WSM,Pacific Islands,2017-10-01,2020-04-01,31,0,6,FALSE
fixed_5y,2020-05-01,BLZ,North & Central America,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,CRI,North & Central America,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,GTM,North & Central America,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,HND,North & Central America,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,MEX,North & Central America,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,NIC,North & Central America,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,PAN,North & Central America,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,SLV,North & Central America,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,USA,North & Central America,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,ABW,Caribbean,2015-06-01,2020-05-01,49,11,0,FALSE
fixed_5y,2020-05-01,ATG,Caribbean,2015-06-01,2020-05-01,46,14,0,FALSE
fixed_5y,2020-05-01,BES,Caribbean,2015-06-01,2020-05-01,0,0,0,FALSE
fixed_5y,2020-05-01,BHS,Caribbean,2015-06-01,2020-05-01,12,48,0,FALSE
fixed_5y,2020-05-01,BLM,Caribbean,2015-06-01,2020-05-01,36,24,6,TRUE
fixed_5y,2020-05-01,BRB,Caribbean,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,CUB,Caribbean,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,CUW,Caribbean,2015-06-01,2020-05-01,0,0,0,FALSE
fixed_5y,2020-05-01,CYM,Caribbean,2015-06-01,2020-05-01,46,14,0,FALSE
fixed_5y,2020-05-01,DMA,Caribbean,2015-06-01,2020-05-01,48,12,6,TRUE
fixed_5y,2020-05-01,DOM,Caribbean,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,GLP,Caribbean,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,GRD,Caribbean,2015-06-01,2020-05-01,51,9,6,TRUE
fixed_5y,2020-05-01,HTI,Caribbean,2018-05-01,2020-05-01,25,0,6,FALSE
fixed_5y,2020-05-01,JAM,Caribbean,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,KNA,Caribbean,2015-06-01,2020-05-01,24,36,0,FALSE
fixed_5y,2020-05-01,LCA,Caribbean,2015-06-01,2020-05-01,48,12,6,TRUE
fixed_5y,2020-05-01,MAF,Caribbean,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,MTQ,Caribbean,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,PRI,Caribbean,2015-06-01,2020-05-01,24,36,6,FALSE
fixed_5y,2020-05-01,SXM,Caribbean,2015-06-01,2020-05-01,0,60,0,FALSE
fixed_5y,2020-05-01,TCA,Caribbean,2015-06-01,2020-05-01,47,13,0,FALSE
fixed_5y,2020-05-01,TTO,Caribbean,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,VCT,Caribbean,2015-06-01,2020-05-01,26,34,6,FALSE
fixed_5y,2020-05-01,VGB,Caribbean,2015-06-01,2020-05-01,58,2,0,FALSE
fixed_5y,2020-05-01,ARG,South America,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,BOL,South America,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,BRA,South America,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,CHL,South America,2015-06-01,2020-05-01,10,50,0,FALSE
fixed_5y,2020-05-01,COL,South America,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,ECU,South America,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,GUF,South America,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,GUY,South America,2015-06-01,2020-05-01,48,12,6,TRUE
fixed_5y,2020-05-01,PER,South America,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,PRY,South America,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,SUR,South America,2015-06-01,2020-05-01,38,22,6,TRUE
fixed_5y,2020-05-01,URY,South America,2015-06-01,2020-05-01,10,50,0,FALSE
fixed_5y,2020-05-01,VEN,South America,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,OMN,"Europe, Middle East & North Africa",2018-04-01,2020-05-01,26,0,6,FALSE
fixed_5y,2020-05-01,SAU,"Europe, Middle East & North Africa",2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,SDN,"Europe, Middle East & North Africa",2015-06-01,2020-05-01,11,49,0,FALSE
fixed_5y,2020-05-01,YEM,"Europe, Middle East & North Africa",2015-06-01,2020-05-01,36,24,6,TRUE
fixed_5y,2020-05-01,BFA,Sub-Saharan Africa,2015-06-01,2020-05-01,47,13,0,FALSE
fixed_5y,2020-05-01,CIV,Sub-Saharan Africa,2022-02-01,2020-05-01,0,0,0,FALSE
fixed_5y,2020-05-01,ERI,Sub-Saharan Africa,2015-06-01,2020-05-01,1,59,0,FALSE
fixed_5y,2020-05-01,ETH,Sub-Saharan Africa,2015-06-01,2020-05-01,0,60,0,FALSE
fixed_5y,2020-05-01,KEN,Sub-Saharan Africa,2015-06-01,2020-05-01,21,39,0,FALSE
fixed_5y,2020-05-01,MRT,Sub-Saharan Africa,2017-05-01,2020-05-01,12,25,0,FALSE
fixed_5y,2020-05-01,REU,Sub-Saharan Africa,2015-06-01,2020-05-01,55,5,6,TRUE
fixed_5y,2020-05-01,SEN,Sub-Saharan Africa,2017-05-01,2020-05-01,24,13,0,FALSE
fixed_5y,2020-05-01,SYC,Sub-Saharan Africa,2016-07-01,2020-05-01,24,23,0,FALSE
fixed_5y,2020-05-01,AFG,South Asia,2021-03-01,2020-05-01,0,0,0,FALSE
fixed_5y,2020-05-01,BGD,South Asia,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,BTN,South Asia,2015-06-01,2020-05-01,48,12,0,FALSE
fixed_5y,2020-05-01,IND,South Asia,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,LKA,South Asia,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,MDV,South Asia,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,NPL,South Asia,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,PAK,South Asia,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,BRN,East & Southeast Asia,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,CHN,East & Southeast Asia,2015-06-01,2020-05-01,57,3,0,FALSE
fixed_5y,2020-05-01,IDN,East & Southeast Asia,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,KHM,East & Southeast Asia,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,LAO,East & Southeast Asia,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,MMR,East & Southeast Asia,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,MYS,East & Southeast Asia,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,PHL,East & Southeast Asia,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,SGP,East & Southeast Asia,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,THA,East & Southeast Asia,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,TLS,East & Southeast Asia,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,TWN,East & Southeast Asia,2015-06-01,2020-05-01,33,27,0,FALSE
fixed_5y,2020-05-01,VNM,East & Southeast Asia,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,AUS,Pacific Islands,2015-06-01,2020-05-01,60,0,3,TRUE
fixed_5y,2020-05-01,COK,Pacific Islands,2015-06-01,2020-05-01,24,36,6,FALSE
fixed_5y,2020-05-01,FJI,Pacific Islands,2015-06-01,2020-05-01,60,0,6,TRUE
fixed_5y,2020-05-01,FSM,Pacific Islands,2016-04-01,2020-05-01,38,12,6,TRUE
fixed_5y,2020-05-01,KIR,Pacific Islands,2015-06-01,2020-05-01,24,36,0,FALSE
fixed_5y,2020-05-01,MHL,Pacific Islands,2015-06-01,2020-05-01,24,36,6,FALSE
fixed_5y,2020-05-01,NCL,Pacific Islands,2015-06-01,2020-05-01,48,12,6,TRUE
fixed_5y,2020-05-01,PLW,Pacific Islands,2015-06-01,2020-05-01,38,22,6,TRUE
fixed_5y,2020-05-01,PYF,Pacific Islands,2015-06-01,2020-05-01,59,1,0,FALSE
fixed_5y,2020-05-01,SLB,Pacific Islands,2015-06-01,2020-05-01,50,10,6,TRUE
fixed_5y,2020-05-01,TON,Pacific Islands,2015-06-01,2020-05-01,24,36,0,FALSE
fixed_5y,2020-05-01,TUV,Pacific Islands,2018-04-01,2020-05-01,26,0,6,FALSE
fixed_5y,2020-05-01,VUT,Pacific Islands,2015-06-01,2020-05-01,31,29,6,FALSE
fixed_5y,2020-05-01,WLF,Pacific Islands,2017-06-01,2020-05-01,36,0,6,TRUE
fixed_5y,2020-05-01,WSM,Pacific Islands,2017-10-01,2020-05-01,32,0,6,FALSE
fixed_5y,2020-06-01,BLZ,North & Central America,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,CRI,North & Central America,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,GTM,North & Central America,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,HND,North & Central America,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,MEX,North & Central America,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,NIC,North & Central America,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,PAN,North & Central America,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,SLV,North & Central America,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,USA,North & Central America,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,ABW,Caribbean,2015-07-01,2020-06-01,48,12,0,FALSE
fixed_5y,2020-06-01,ATG,Caribbean,2015-07-01,2020-06-01,45,15,0,FALSE
fixed_5y,2020-06-01,BES,Caribbean,2015-07-01,2020-06-01,0,0,0,FALSE
fixed_5y,2020-06-01,BHS,Caribbean,2015-07-01,2020-06-01,12,48,0,FALSE
fixed_5y,2020-06-01,BLM,Caribbean,2015-07-01,2020-06-01,36,24,6,TRUE
fixed_5y,2020-06-01,BRB,Caribbean,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,CUB,Caribbean,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,CUW,Caribbean,2015-07-01,2020-06-01,0,0,0,FALSE
fixed_5y,2020-06-01,CYM,Caribbean,2015-07-01,2020-06-01,45,15,0,FALSE
fixed_5y,2020-06-01,DMA,Caribbean,2015-07-01,2020-06-01,48,12,6,TRUE
fixed_5y,2020-06-01,DOM,Caribbean,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,GLP,Caribbean,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,GRD,Caribbean,2015-07-01,2020-06-01,52,8,6,TRUE
fixed_5y,2020-06-01,HTI,Caribbean,2018-05-01,2020-06-01,26,0,6,FALSE
fixed_5y,2020-06-01,JAM,Caribbean,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,KNA,Caribbean,2015-07-01,2020-06-01,24,36,0,FALSE
fixed_5y,2020-06-01,LCA,Caribbean,2015-07-01,2020-06-01,48,12,6,TRUE
fixed_5y,2020-06-01,MAF,Caribbean,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,MTQ,Caribbean,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,PRI,Caribbean,2015-07-01,2020-06-01,24,36,6,FALSE
fixed_5y,2020-06-01,SXM,Caribbean,2015-07-01,2020-06-01,0,60,0,FALSE
fixed_5y,2020-06-01,TCA,Caribbean,2015-07-01,2020-06-01,46,14,0,FALSE
fixed_5y,2020-06-01,TTO,Caribbean,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,VCT,Caribbean,2015-07-01,2020-06-01,27,33,6,FALSE
fixed_5y,2020-06-01,VGB,Caribbean,2015-07-01,2020-06-01,57,3,0,FALSE
fixed_5y,2020-06-01,ARG,South America,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,BOL,South America,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,BRA,South America,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,CHL,South America,2015-07-01,2020-06-01,9,51,0,FALSE
fixed_5y,2020-06-01,COL,South America,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,ECU,South America,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,GUF,South America,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,GUY,South America,2015-07-01,2020-06-01,48,12,6,TRUE
fixed_5y,2020-06-01,PER,South America,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,PRY,South America,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,SUR,South America,2015-07-01,2020-06-01,39,21,6,TRUE
fixed_5y,2020-06-01,URY,South America,2015-07-01,2020-06-01,9,51,0,FALSE
fixed_5y,2020-06-01,VEN,South America,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,OMN,"Europe, Middle East & North Africa",2018-04-01,2020-06-01,27,0,6,FALSE
fixed_5y,2020-06-01,SAU,"Europe, Middle East & North Africa",2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,SDN,"Europe, Middle East & North Africa",2015-07-01,2020-06-01,10,50,0,FALSE
fixed_5y,2020-06-01,YEM,"Europe, Middle East & North Africa",2015-07-01,2020-06-01,36,24,6,TRUE
fixed_5y,2020-06-01,BFA,Sub-Saharan Africa,2015-07-01,2020-06-01,46,14,0,FALSE
fixed_5y,2020-06-01,CIV,Sub-Saharan Africa,2022-02-01,2020-06-01,0,0,0,FALSE
fixed_5y,2020-06-01,ERI,Sub-Saharan Africa,2015-07-01,2020-06-01,0,60,0,FALSE
fixed_5y,2020-06-01,ETH,Sub-Saharan Africa,2015-07-01,2020-06-01,0,60,0,FALSE
fixed_5y,2020-06-01,KEN,Sub-Saharan Africa,2015-07-01,2020-06-01,20,40,0,FALSE
fixed_5y,2020-06-01,MRT,Sub-Saharan Africa,2017-05-01,2020-06-01,12,26,0,FALSE
fixed_5y,2020-06-01,REU,Sub-Saharan Africa,2015-07-01,2020-06-01,56,4,6,TRUE
fixed_5y,2020-06-01,SEN,Sub-Saharan Africa,2017-05-01,2020-06-01,24,14,0,FALSE
fixed_5y,2020-06-01,SYC,Sub-Saharan Africa,2016-07-01,2020-06-01,24,24,0,FALSE
fixed_5y,2020-06-01,AFG,South Asia,2021-03-01,2020-06-01,0,0,0,FALSE
fixed_5y,2020-06-01,BGD,South Asia,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,BTN,South Asia,2015-07-01,2020-06-01,48,12,0,FALSE
fixed_5y,2020-06-01,IND,South Asia,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,LKA,South Asia,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,MDV,South Asia,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,NPL,South Asia,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,PAK,South Asia,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,BRN,East & Southeast Asia,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,CHN,East & Southeast Asia,2015-07-01,2020-06-01,56,4,0,FALSE
fixed_5y,2020-06-01,IDN,East & Southeast Asia,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,KHM,East & Southeast Asia,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,LAO,East & Southeast Asia,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,MMR,East & Southeast Asia,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,MYS,East & Southeast Asia,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,PHL,East & Southeast Asia,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,SGP,East & Southeast Asia,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,THA,East & Southeast Asia,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,TLS,East & Southeast Asia,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,TWN,East & Southeast Asia,2015-07-01,2020-06-01,32,28,0,FALSE
fixed_5y,2020-06-01,VNM,East & Southeast Asia,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,AUS,Pacific Islands,2015-07-01,2020-06-01,60,0,2,TRUE
fixed_5y,2020-06-01,COK,Pacific Islands,2015-07-01,2020-06-01,24,36,6,FALSE
fixed_5y,2020-06-01,FJI,Pacific Islands,2015-07-01,2020-06-01,60,0,6,TRUE
fixed_5y,2020-06-01,FSM,Pacific Islands,2016-04-01,2020-06-01,39,12,6,TRUE
fixed_5y,2020-06-01,KIR,Pacific Islands,2015-07-01,2020-06-01,24,36,0,FALSE
fixed_5y,2020-06-01,MHL,Pacific Islands,2015-07-01,2020-06-01,25,35,6,FALSE
fixed_5y,2020-06-01,NCL,Pacific Islands,2015-07-01,2020-06-01,48,12,6,TRUE
fixed_5y,2020-06-01,PLW,Pacific Islands,2015-07-01,2020-06-01,39,21,6,TRUE
fixed_5y,2020-06-01,PYF,Pacific Islands,2015-07-01,2020-06-01,58,2,0,FALSE
fixed_5y,2020-06-01,SLB,Pacific Islands,2015-07-01,2020-06-01,51,9,6,TRUE
fixed_5y,2020-06-01,TON,Pacific Islands,2015-07-01,2020-06-01,24,36,0,FALSE
fixed_5y,2020-06-01,TUV,Pacific Islands,2018-04-01,2020-06-01,27,0,6,FALSE
fixed_5y,2020-06-01,VUT,Pacific Islands,2015-07-01,2020-06-01,32,28,6,FALSE
fixed_5y,2020-06-01,WLF,Pacific Islands,2017-06-01,2020-06-01,37,0,6,TRUE
fixed_5y,2020-06-01,WSM,Pacific Islands,2017-10-01,2020-06-01,33,0,6,FALSE
fixed_5y,2020-07-01,BLZ,North & Central America,2015-08-01,2020-07-01,60,0,6,TRUE
fixed_5y,2020-07-01,CRI,North & Central America,2015-08-01,2020-07-01,60,0,6,TRUE
fixed_5y,2020-07-01,GTM,North & Central America,2015-08-01,2020-07-01,60,0,6,TRUE
fixed_5y,2020-07-01,HND,North & Central America,2015-08-01,2020-07-01,60,0,6,TRUE
fixed_5y,2020-07-01,MEX,North & Central America,2015-08-01,2020-07-01,60,0,6,TRUE
fixed_5y,2020-07-01,NIC,North & Central America,2015-08-01,2020-07-01,60,0,6,TRUE
fixed_5y,2020-07-01,PAN,North & Central America,2015-08-01,2020-07-01,60,0,6,TRUE
fixed_5y,2020-07-01,SLV,North & Central America,2015-08-01,2020-07-01,60,0,6,TRUE
fixed_5y,2020-07-01,USA,North & Central America,2015-08-01,2020-07-01,60,0,6,TRUE
fixed_5y,2020-07-01,ABW,Caribbean,2015-08-01,2020-07-01,47,13,0,FALSE
fixed_5y,2020-07-01,ATG,Caribbean,2015-08-01,2020-07-01,44,16,0,FALSE
fixed_5y,2020-07-01,BES,Caribbean,2015-08-01,2020-07-01,0,0,0,FALSE
fixed_5y,2020-07-01,BHS,Caribbean,2015-08-01,2020-07-01,12,48,0,FALSE
