"Region","Country","source","Data_status","Year","Month","season_nMonth","cases","cum_todate_cases_year","Predicted_total_seasonal_cases","Ave_season_monthly_cases","Ave_monthly_proportion","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion"
"Caribbean","Trinidad And Tobago",NA,"Unobserved",2026,9,6,NA,NA,NA,95,0.08,411,0.37
"Caribbean","Trinidad And Tobago",NA,"Unobserved",2026,10,7,NA,NA,NA,175,0.15,586,0.52
"Caribbean","Trinidad And Tobago",NA,"Unobserved",2026,11,8,NA,NA,NA,207,0.18,793,0.7
"Caribbean","Trinidad And Tobago",NA,"Unobserved",2026,12,9,NA,NA,NA,61,0.05,855,0.75
"Pacific Islands","Tuvalu","WHO","Observed",2025,1,10,0,0,0,15,0.16,255,0.92
"Pacific Islands","Tuvalu","WHO","Observed",2025,2,11,0,0,0,4,0.05,260,0.97
"Pacific Islands","Tuvalu","WHO","Observed",2025,3,12,0,0,0,3,0.03,263,1
"Pacific Islands","Tuvalu","WHO","Observed",2025,4,1,0,0,39,3,0.01,3,0.01
"Pacific Islands","Tuvalu","WHO","Observed",2025,5,2,0,0,39,4,0.01,6,0.02
"Pacific Islands","Tuvalu","WHO","Observed",2025,6,3,0,0,39,4,0.01,10,0.04
"Pacific Islands","Tuvalu","WHO","Observed",2025,7,4,0,0,39,53,0.18,62,0.22
"Pacific Islands","Tuvalu","WHO","Observed",2025,8,5,0,0,39,108,0.35,170,0.56
"Pacific Islands","Tuvalu","WHO","Observed",2025,9,6,26,26,39,36,0.11,207,0.67
"Pacific Islands","Tuvalu","WHO","Observed",2025,10,7,3,29,39,14,0.04,221,0.71
"Pacific Islands","Tuvalu","WHO","Observed",2025,11,8,1,30,39,11,0.03,232,0.74
"Pacific Islands","Tuvalu","WHO","Observed",2025,12,9,0,30,39,8,0.02,240,0.76
"Pacific Islands","Tuvalu","WHO","Observed",2026,1,10,6,6,39,15,0.16,255,0.92
"Pacific Islands","Tuvalu",NA,"Unobserved",2026,2,11,NA,NA,39,4,0.05,260,0.97
"Pacific Islands","Tuvalu",NA,"Unobserved",2026,3,12,NA,NA,39,3,0.03,263,1
"Pacific Islands","Tuvalu",NA,"Unobserved",2026,4,1,NA,NA,NA,3,0.01,3,0.01
"Pacific Islands","Tuvalu",NA,"Unobserved",2026,5,2,NA,NA,NA,4,0.01,6,0.02
"Pacific Islands","Tuvalu",NA,"Unobserved",2026,6,3,NA,NA,NA,4,0.01,10,0.04
"Pacific Islands","Tuvalu",NA,"Unobserved",2026,7,4,NA,NA,NA,53,0.18,62,0.22
"Pacific Islands","Tuvalu",NA,"Unobserved",2026,8,5,NA,NA,NA,108,0.35,170,0.56
"Pacific Islands","Tuvalu",NA,"Unobserved",2026,9,6,NA,NA,NA,36,0.11,207,0.67
"Pacific Islands","Tuvalu",NA,"Unobserved",2026,10,7,NA,NA,NA,14,0.04,221,0.71
"Pacific Islands","Tuvalu",NA,"Unobserved",2026,11,8,NA,NA,NA,11,0.03,232,0.74
"Pacific Islands","Tuvalu",NA,"Unobserved",2026,12,9,NA,NA,NA,8,0.02,240,0.76
"East & Southeast Asia","Taiwan",NA,"Unobserved",NA,1,11,NA,NA,NA,61,0.01,10111,1
"East & Southeast Asia","Taiwan",NA,"Unobserved",NA,2,12,NA,NA,NA,6,0,10117,1
"East & Southeast Asia","Taiwan",NA,"Unobserved",NA,3,1,NA,NA,NA,1,0,1,0
"East & Southeast Asia","Taiwan",NA,"Unobserved",NA,4,2,NA,NA,NA,4,0,5,0
"East & Southeast Asia","Taiwan",NA,"Unobserved",NA,5,3,NA,NA,NA,9,0.02,14,0.02
"East & Southeast Asia","Taiwan",NA,"Unobserved",NA,6,4,NA,NA,NA,52,0.05,65,0.07
"East & Southeast Asia","Taiwan",NA,"Unobserved",NA,7,5,NA,NA,NA,203,0.04,269,0.11
"East & Southeast Asia","Taiwan",NA,"Unobserved",NA,8,6,NA,NA,NA,1320,0.13,1589,0.24
"East & Southeast Asia","Taiwan",NA,"Unobserved",NA,9,7,NA,NA,NA,2914,0.24,4503,0.48
"East & Southeast Asia","Taiwan",NA,"Unobserved",NA,10,8,NA,NA,NA,2718,0.23,7221,0.71
"East & Southeast Asia","Taiwan",NA,"Unobserved",NA,11,9,NA,NA,NA,2330,0.2,9551,0.92
"East & Southeast Asia","Taiwan",NA,"Unobserved",NA,12,10,NA,NA,NA,499,0.08,10051,0.99
"South America","Uruguay","WHO","Observed",2025,1,10,0,0,1,35,0.07,118,0.53
"South America","Uruguay","WHO","Observed",2025,2,11,0,0,1,230,0.27,347,0.8
"South America","Uruguay","PAHO","Observed",2025,3,12,1,1,1,140,0.2,487,1
"South America","Uruguay","PAHO","Observed",2025,4,1,1,2,11,40,0.22,40,0.22
"South America","Uruguay","PAHO","Observed",2025,5,2,4,6,11,7,0.04,46,0.26
"South America","Uruguay","WHO","Observed",2025,6,3,0,6,11,3,0.02,49,0.27
"South America","Uruguay","WHO","Observed",2025,7,4,0,6,11,3,0.02,52,0.29
"South America","Uruguay","WHO","Observed",2025,8,5,0,6,11,2,0.01,54,0.3
"South America","Uruguay","WHO","Observed",2025,9,6,0,6,11,2,0.01,56,0.31
"South America","Uruguay","WHO","Observed",2025,10,7,0,6,11,3,0.02,60,0.34
"South America","Uruguay","PAHO","Observed",2025,11,8,1,7,11,6,0.04,66,0.37
"South America","Uruguay","WHO","Observed",2025,12,9,0,7,11,16,0.09,82,0.46
"South America","Uruguay","WHO","Observed",2026,1,10,0,0,11,35,0.07,118,0.53
"South America","Uruguay",NA,"Unobserved",2026,2,11,NA,NA,11,230,0.27,347,0.8
"South America","Uruguay",NA,"Unobserved",2026,3,12,NA,NA,11,140,0.2,487,1
"South America","Uruguay",NA,"Unobserved",2026,4,1,NA,NA,NA,40,0.22,40,0.22
"South America","Uruguay",NA,"Unobserved",2026,5,2,NA,NA,NA,7,0.04,46,0.26
"South America","Uruguay",NA,"Unobserved",2026,6,3,NA,NA,NA,3,0.02,49,0.27
"South America","Uruguay",NA,"Unobserved",2026,7,4,NA,NA,NA,3,0.02,52,0.29
"South America","Uruguay",NA,"Unobserved",2026,8,5,NA,NA,NA,2,0.01,54,0.3
"South America","Uruguay",NA,"Unobserved",2026,9,6,NA,NA,NA,2,0.01,56,0.31
"South America","Uruguay",NA,"Unobserved",2026,10,7,NA,NA,NA,3,0.02,60,0.34
"South America","Uruguay",NA,"Unobserved",2026,11,8,NA,NA,NA,6,0.04,66,0.37
"South America","Uruguay",NA,"Unobserved",2026,12,9,NA,NA,NA,16,0.09,82,0.46
"North & Central America","United States Of America","PAHO","Observed",2025,1,11,78,78,143,32,0.05,702,0.93
"North & Central America","United States Of America","PAHO","Observed",2025,2,12,65,143,143,31,0.07,733,1
"North & Central America","United States Of America","PAHO","Observed",2025,3,1,71,214,1110,38,0.05,38,0.05
"North & Central America","United States Of America","PAHO","Observed",2025,4,2,62,276,1110,26,0.03,64,0.08
"North & Central America","United States Of America","PAHO","Observed",2025,5,3,46,322,1110,29,0.04,93,0.12
"North & Central America","United States Of America","PAHO","Observed",2025,6,4,79,401,1110,33,0.04,126,0.16
"North & Central America","United States Of America","PAHO","Observed",2025,7,5,79,480,1110,69,0.1,195,0.26
"North & Central America","United States Of America","PAHO","Observed",2025,8,6,120,600,1110,87,0.11,282,0.36
"North & Central America","United States Of America","PAHO","Observed",2025,9,7,213,813,1110,111,0.12,394,0.48
"North & Central America","United States Of America","PAHO","Observed",2025,10,8,133,946,1110,106,0.13,499,0.62
"North & Central America","United States Of America","PAHO","Observed",2025,11,9,132,1078,1110,85,0.12,584,0.74
"North & Central America","United States Of America","PAHO","Observed",2025,12,10,75,1153,1110,86,0.14,670,0.88
"North & Central America","United States Of America","PAHO","Observed",2026,1,11,27,27,1110,32,0.05,702,0.93
"North & Central America","United States Of America","PAHO","Unobserved",2026,2,12,NA,NA,1110,31,0.07,733,1
"North & Central America","United States Of America",NA,"Unobserved",2026,3,1,NA,NA,NA,38,0.05,38,0.05
"North & Central America","United States Of America",NA,"Unobserved",2026,4,2,NA,NA,NA,26,0.03,64,0.08
"North & Central America","United States Of America",NA,"Unobserved",2026,5,3,NA,NA,NA,29,0.04,93,0.12
"North & Central America","United States Of America",NA,"Unobserved",2026,6,4,NA,NA,NA,33,0.04,126,0.16
"North & Central America","United States Of America",NA,"Unobserved",2026,7,5,NA,NA,NA,69,0.1,195,0.26
"North & Central America","United States Of America",NA,"Unobserved",2026,8,6,NA,NA,NA,87,0.11,282,0.36
"North & Central America","United States Of America",NA,"Unobserved",2026,9,7,NA,NA,NA,111,0.12,394,0.48
"North & Central America","United States Of America",NA,"Unobserved",2026,10,8,NA,NA,NA,106,0.13,499,0.62
"North & Central America","United States Of America",NA,"Unobserved",2026,11,9,NA,NA,NA,85,0.12,584,0.74
"North & Central America","United States Of America",NA,"Unobserved",2026,12,10,NA,NA,NA,86,0.14,670,0.88
"Caribbean","Saint Vincent And The Grenadines","WHO","Observed",2025,1,10,0,0,2,59,0.2,269,0.88
"Caribbean","Saint Vincent And The Grenadines","PAHO","Observed",2025,2,11,2,2,2,22,0.07,291,0.95
"Caribbean","Saint Vincent And The Grenadines","WHO","Observed",2025,3,12,0,2,2,15,0.05,306,1
"Caribbean","Saint Vincent And The Grenadines","PAHO","Observed",2025,4,1,1,3,8,16,0.05,16,0.05
"Caribbean","Saint Vincent And The Grenadines","WHO","Observed",2025,5,2,0,3,8,22,0.07,37,0.12
"Caribbean","Saint Vincent And The Grenadines","PAHO","Observed",2025,6,3,2,5,8,23,0.07,60,0.19
"Caribbean","Saint Vincent And The Grenadines","WHO","Observed",2025,7,4,0,5,8,14,0.05,74,0.24
"Caribbean","Saint Vincent And The Grenadines","WHO","Observed",2025,8,5,0,5,8,19,0.06,92,0.3
"Caribbean","Saint Vincent And The Grenadines","WHO","Observed",2025,9,6,0,5,8,18,0.07,110,0.37
"Caribbean","Saint Vincent And The Grenadines","PAHO","Observed",2025,10,7,1,6,8,27,0.09,137,0.46
"Caribbean","Saint Vincent And The Grenadines","WHO","Observed",2025,11,8,0,6,8,23,0.07,160,0.53
"Caribbean","Saint Vincent And The Grenadines","PAHO","Observed",2025,12,9,2,8,8,50,0.16,210,0.69
"Caribbean","Saint Vincent And The Grenadines","PAHO","Observed",2026,1,10,1,1,8,59,0.2,269,0.88
"Caribbean","Saint Vincent And The Grenadines","PAHO","Observed",2026,2,11,NA,NA,8,22,0.07,291,0.95
"Caribbean","Saint Vincent And The Grenadines",NA,"Unobserved",2026,3,12,NA,NA,8,15,0.05,306,1
"Caribbean","Saint Vincent And The Grenadines",NA,"Unobserved",2026,4,1,NA,NA,NA,16,0.05,16,0.05
"Caribbean","Saint Vincent And The Grenadines",NA,"Unobserved",2026,5,2,NA,NA,NA,22,0.07,37,0.12
"Caribbean","Saint Vincent And The Grenadines",NA,"Unobserved",2026,6,3,NA,NA,NA,23,0.07,60,0.19
"Caribbean","Saint Vincent And The Grenadines",NA,"Unobserved",2026,7,4,NA,NA,NA,14,0.05,74,0.24
"Caribbean","Saint Vincent And The Grenadines",NA,"Unobserved",2026,8,5,NA,NA,NA,19,0.06,92,0.3
"Caribbean","Saint Vincent And The Grenadines",NA,"Unobserved",2026,9,6,NA,NA,NA,18,0.07,110,0.37
"Caribbean","Saint Vincent And The Grenadines",NA,"Unobserved",2026,10,7,NA,NA,NA,27,0.09,137,0.46
"Caribbean","Saint Vincent And The Grenadines",NA,"Unobserved",2026,11,8,NA,NA,NA,23,0.07,160,0.53
"Caribbean","Saint Vincent And The Grenadines",NA,"Unobserved",2026,12,9,NA,NA,NA,50,0.16,210,0.69
"South America","Venezuela","WHO","Unobserved",2025,1,10,NA,0,NA,4011,0.12,28581,0.84
"South America","Venezuela","WHO","Unobserved",2025,2,11,NA,0,NA,2662,0.09,31243,0.93
"South America","Venezuela","WHO","Unobserved",2025,3,12,NA,0,NA,1951,0.07,33194,1
"South America","Venezuela","WHO","Unobserved",2025,4,1,NA,0,NA,1899,0.07,1899,0.07
"South America","Venezuela","WHO","Unobserved",2025,5,2,NA,0,NA,2635,0.09,4534,0.16
"South America","Venezuela","WHO","Unobserved",2025,6,3,NA,0,NA,2356,0.07,6891,0.23
"South America","Venezuela","WHO","Unobserved",2025,7,4,NA,0,NA,2445,0.07,9336,0.3
"South America","Venezuela","WHO","Unobserved",2025,8,5,NA,0,NA,2515,0.07,11851,0.37
"South America","Venezuela","WHO","Unobserved",2025,9,6,NA,0,NA,2894,0.08,14745,0.46
"South America","Venezuela","WHO","Unobserved",2025,10,7,NA,0,NA,3491,0.1,18236,0.55
"South America","Venezuela","WHO","Unobserved",2025,11,8,NA,0,NA,3434,0.09,21670,0.65
"South America","Venezuela","WHO","Unobserved",2025,12,9,NA,0,NA,2900,0.07,24570,0.72
"South America","Venezuela","WHO","Unobserved",2026,1,10,NA,0,NA,4011,0.12,28581,0.84
"South America","Venezuela",NA,"Unobserved",2026,2,11,NA,NA,NA,2662,0.09,31243,0.93
"South America","Venezuela",NA,"Unobserved",2026,3,12,NA,NA,NA,1951,0.07,33194,1
"South America","Venezuela",NA,"Unobserved",2026,4,1,NA,NA,NA,1899,0.07,1899,0.07
"South America","Venezuela",NA,"Unobserved",2026,5,2,NA,NA,NA,2635,0.09,4534,0.16
"South America","Venezuela",NA,"Unobserved",2026,6,3,NA,NA,NA,2356,0.07,6891,0.23
"South America","Venezuela",NA,"Unobserved",2026,7,4,NA,NA,NA,2445,0.07,9336,0.3
"South America","Venezuela",NA,"Unobserved",2026,8,5,NA,NA,NA,2515,0.07,11851,0.37
"South America","Venezuela",NA,"Unobserved",2026,9,6,NA,NA,NA,2894,0.08,14745,0.46
"South America","Venezuela",NA,"Unobserved",2026,10,7,NA,NA,NA,3491,0.1,18236,0.55
"South America","Venezuela",NA,"Unobserved",2026,11,8,NA,NA,NA,3434,0.09,21670,0.65
"South America","Venezuela",NA,"Unobserved",2026,12,9,NA,NA,NA,2900,0.07,24570,0.72
"Caribbean","Virgin Islands (Uk)","PAHO","Observed",2025,1,10,11,11,21,18,0.17,150,0.83
"Caribbean","Virgin Islands (Uk)","PAHO","Observed",2025,2,11,4,15,21,9,0.08,159,0.91
"Caribbean","Virgin Islands (Uk)","PAHO","Observed",2025,3,12,6,21,21,10,0.09,169,1
"Caribbean","Virgin Islands (Uk)","PAHO","Observed",2025,4,1,4,25,50,6,0.03,6,0.03
"Caribbean","Virgin Islands (Uk)","PAHO","Observed",2025,5,2,1,26,50,16,0.08,22,0.11
"Caribbean","Virgin Islands (Uk)","PAHO","Observed",2025,6,3,1,27,50,7,0.03,29,0.13
"Caribbean","Virgin Islands (Uk)","PAHO","Observed",2025,7,4,1,28,50,10,0.05,39,0.18
"Caribbean","Virgin Islands (Uk)","WHO","Observed",2025,8,5,0,28,50,23,0.11,62,0.29
"Caribbean","Virgin Islands (Uk)","PAHO","Observed",2025,9,6,8,36,50,16,0.09,78,0.38
"Caribbean","Virgin Islands (Uk)","WHO","Observed",2025,10,7,7,43,50,28,0.14,106,0.52
"Caribbean","Virgin Islands (Uk)","PAHO","Observed",2025,11,8,10,53,50,15,0.08,121,0.6
"Caribbean","Virgin Islands (Uk)","Estimates","Unobserved",2025,12,9,1,54,50,11,0.06,132,0.66
"Caribbean","Virgin Islands (Uk)","Estimates","Unobserved",2026,1,10,9,9,50,18,0.17,150,0.83
"Caribbean","Virgin Islands (Uk)",NA,"Unobserved",2026,2,11,NA,NA,50,9,0.08,159,0.91
"Caribbean","Virgin Islands (Uk)",NA,"Unobserved",2026,3,12,NA,NA,50,10,0.09,169,1
"Caribbean","Virgin Islands (Uk)",NA,"Unobserved",2026,4,1,NA,NA,NA,6,0.03,6,0.03
"Caribbean","Virgin Islands (Uk)",NA,"Unobserved",2026,5,2,NA,NA,NA,16,0.08,22,0.11
"Caribbean","Virgin Islands (Uk)",NA,"Unobserved",2026,6,3,NA,NA,NA,7,0.03,29,0.13
"Caribbean","Virgin Islands (Uk)",NA,"Unobserved",2026,7,4,NA,NA,NA,10,0.05,39,0.18
"Caribbean","Virgin Islands (Uk)",NA,"Unobserved",2026,8,5,NA,NA,NA,23,0.11,62,0.29
"Caribbean","Virgin Islands (Uk)",NA,"Unobserved",2026,9,6,NA,NA,NA,16,0.09,78,0.38
"Caribbean","Virgin Islands (Uk)",NA,"Unobserved",2026,10,7,NA,NA,NA,28,0.14,106,0.52
"Caribbean","Virgin Islands (Uk)",NA,"Unobserved",2026,11,8,NA,NA,NA,15,0.08,121,0.6
"Caribbean","Virgin Islands (Uk)",NA,"Unobserved",2026,12,9,NA,NA,NA,11,0.06,132,0.66
"East & Southeast Asia","Viet Nam","WHO","Observed",2025,1,11,8655,8655,13578,8930,0.07,134917,0.96
"East & Southeast Asia","Viet Nam","WHO","Observed",2025,2,12,4923,13578,13578,4871,0.04,139788,1
"East & Southeast Asia","Viet Nam","WHO","Observed",2025,3,1,2903,16481,33546,4319,0.03,4319,0.03
"East & Southeast Asia","Viet Nam","WHO","Observed",2025,4,2,2654,19135,33546,4031,0.03,8350,0.06
"East & Southeast Asia","Viet Nam","WHO","Observed",2025,5,3,4792,23927,33546,5411,0.04,13761,0.1
"East & Southeast Asia","Viet Nam","WHO","Observed",2025,6,4,4860,28787,33546,9019,0.06,22780,0.16
"East & Southeast Asia","Viet Nam","Estimates","Unobserved",2025,7,5,1442,30229,33546,15312,0.11,38092,0.26
"East & Southeast Asia","Viet Nam","Estimates","Unobserved",2025,8,6,1703,31932,33546,17819,0.13,55911,0.39
"East & Southeast Asia","Viet Nam","Estimates","Unobserved",2025,9,7,1770,33702,33546,18767,0.13,74678,0.52
"East & Southeast Asia","Viet Nam","Estimates","Unobserved",2025,10,8,1923,35625,33546,20075,0.14,94753,0.66
"East & Southeast Asia","Viet Nam","Estimates","Unobserved",2025,11,9,1712,37337,33546,17522,0.13,112275,0.79
"East & Southeast Asia","Viet Nam","Estimates","Unobserved",2025,12,10,1351,38688,33546,13712,0.1,125987,0.89
"East & Southeast Asia","Viet Nam","Estimates","Unobserved",2026,1,11,7098,7098,33546,8930,0.07,134917,0.96
"East & Southeast Asia","Viet Nam",NA,"Unobserved",2026,2,12,NA,NA,33546,4871,0.04,139788,1
"East & Southeast Asia","Viet Nam",NA,"Unobserved",2026,3,1,NA,NA,NA,4319,0.03,4319,0.03
"East & Southeast Asia","Viet Nam",NA,"Unobserved",2026,4,2,NA,NA,NA,4031,0.03,8350,0.06
"East & Southeast Asia","Viet Nam",NA,"Unobserved",2026,5,3,NA,NA,NA,5411,0.04,13761,0.1
"East & Southeast Asia","Viet Nam",NA,"Unobserved",2026,6,4,NA,NA,NA,9019,0.06,22780,0.16
"East & Southeast Asia","Viet Nam",NA,"Unobserved",2026,7,5,NA,NA,NA,15312,0.11,38092,0.26
"East & Southeast Asia","Viet Nam",NA,"Unobserved",2026,8,6,NA,NA,NA,17819,0.13,55911,0.39
"East & Southeast Asia","Viet Nam",NA,"Unobserved",2026,9,7,NA,NA,NA,18767,0.13,74678,0.52
"East & Southeast Asia","Viet Nam",NA,"Unobserved",2026,10,8,NA,NA,NA,20075,0.14,94753,0.66
"East & Southeast Asia","Viet Nam",NA,"Unobserved",2026,11,9,NA,NA,NA,17522,0.13,112275,0.79
"East & Southeast Asia","Viet Nam",NA,"Unobserved",2026,12,10,NA,NA,NA,13712,0.1,125987,0.89
"Pacific Islands","Vanuatu","WHO","Observed",2025,1,2,74,74,104,13,0.13,24,0.21
"Pacific Islands","Vanuatu","WHO","Observed",2025,2,3,10,84,104,12,0.13,35,0.35
"Pacific Islands","Vanuatu","WHO","Observed",2025,3,4,0,84,104,10,0.12,45,0.47
"Pacific Islands","Vanuatu","WHO","Observed",2025,4,5,1,85,104,12,0.11,57,0.58
"Pacific Islands","Vanuatu","WHO","Observed",2025,5,6,0,85,104,9,0.1,67,0.68
"Pacific Islands","Vanuatu","WHO","Observed",2025,6,7,0,85,104,4,0.03,71,0.71
"Pacific Islands","Vanuatu","WHO","Observed",2025,7,8,1,86,104,8,0.04,79,0.75
"Pacific Islands","Vanuatu","WHO","Observed",2025,8,9,0,86,104,61,0.07,140,0.82
"Pacific Islands","Vanuatu","WHO","Observed",2025,9,10,2,88,104,110,0.07,250,0.89
"Pacific Islands","Vanuatu","WHO","Observed",2025,10,11,4,92,104,122,0.07,371,0.96
"Pacific Islands","Vanuatu","WHO","Observed",2025,11,12,12,104,104,30,0.04,402,1
"Pacific Islands","Vanuatu","WHO","Observed",2025,12,1,30,134,215,11,0.09,11,0.09
"Pacific Islands","Vanuatu","WHO","Observed",2026,1,2,16,16,215,13,0.13,24,0.21
"Pacific Islands","Vanuatu",NA,"Unobserved",2026,2,3,NA,NA,215,12,0.13,35,0.35
"Pacific Islands","Vanuatu",NA,"Unobserved",2026,3,4,NA,NA,215,10,0.12,45,0.47
"Pacific Islands","Vanuatu",NA,"Unobserved",2026,4,5,NA,NA,215,12,0.11,57,0.58
"Pacific Islands","Vanuatu",NA,"Unobserved",2026,5,6,NA,NA,215,9,0.1,67,0.68
"Pacific Islands","Vanuatu",NA,"Unobserved",2026,6,7,NA,NA,215,4,0.03,71,0.71
"Pacific Islands","Vanuatu",NA,"Unobserved",2026,7,8,NA,NA,215,8,0.04,79,0.75
"Pacific Islands","Vanuatu",NA,"Unobserved",2026,8,9,NA,NA,215,61,0.07,140,0.82
"Pacific Islands","Vanuatu",NA,"Unobserved",2026,9,10,NA,NA,215,110,0.07,250,0.89
"Pacific Islands","Vanuatu",NA,"Unobserved",2026,10,11,NA,NA,215,122,0.07,371,0.96
"Pacific Islands","Vanuatu",NA,"Unobserved",2026,11,12,NA,NA,215,30,0.04,402,1
"Pacific Islands","Vanuatu",NA,"Unobserved",2026,12,1,NA,NA,NA,11,0.09,11,0.09
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,1,9,7,7,14,14,0.1,319,0.82
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,2,10,4,11,14,9,0.06,328,0.88
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,3,11,2,13,14,8,0.06,336,0.94
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,4,12,1,14,14,9,0.06,346,1
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,5,1,1,15,26,9,0.08,9,0.08
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,6,2,1,16,26,8,0.07,17,0.14
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,7,3,3,19,26,7,0.03,24,0.18
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,8,4,2,21,26,76,0.11,100,0.29
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,9,5,2,23,26,49,0.1,150,0.39
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,10,6,3,26,26,57,0.12,207,0.51
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,11,7,3,29,26,63,0.12,270,0.63
"Pacific Islands","Wallis And Futuna","WHO","Observed",2025,12,8,3,32,26,36,0.09,306,0.72
"Pacific Islands","Wallis And Futuna","WHO","Observed",2026,1,9,3,3,26,14,0.1,319,0.82
"Pacific Islands","Wallis And Futuna",NA,"Unobserved",2026,2,10,NA,NA,26,9,0.06,328,0.88
"Pacific Islands","Wallis And Futuna",NA,"Unobserved",2026,3,11,NA,NA,26,8,0.06,336,0.94
"Pacific Islands","Wallis And Futuna",NA,"Unobserved",2026,4,12,NA,NA,26,9,0.06,346,1
"Pacific Islands","Wallis And Futuna",NA,"Unobserved",2026,5,1,NA,NA,NA,9,0.08,9,0.08
"Pacific Islands","Wallis And Futuna",NA,"Unobserved",2026,6,2,NA,NA,NA,8,0.07,17,0.14
"Pacific Islands","Wallis And Futuna",NA,"Unobserved",2026,7,3,NA,NA,NA,7,0.03,24,0.18
"Pacific Islands","Wallis And Futuna",NA,"Unobserved",2026,8,4,NA,NA,NA,76,0.11,100,0.29
"Pacific Islands","Wallis And Futuna",NA,"Unobserved",2026,9,5,NA,NA,NA,49,0.1,150,0.39
"Pacific Islands","Wallis And Futuna",NA,"Unobserved",2026,10,6,NA,NA,NA,57,0.12,207,0.51
"Pacific Islands","Wallis And Futuna",NA,"Unobserved",2026,11,7,NA,NA,NA,63,0.12,270,0.63
"Pacific Islands","Wallis And Futuna",NA,"Unobserved",2026,12,8,NA,NA,NA,36,0.09,306,0.72
"Pacific Islands","Samoa","WHO","Observed",2025,1,4,4,4,14337,150,0.05,1367,0.39
"Pacific Islands","Samoa","WHO","Observed",2025,2,5,1,5,14337,164,0.04,1532,0.43
"Pacific Islands","Samoa","WHO","Observed",2025,3,6,0,5,14337,251,0.06,1782,0.49
"Pacific Islands","Samoa","WHO","Observed",2025,4,7,40,45,14337,601,0.11,2383,0.6
"Pacific Islands","Samoa","WHO","Observed",2025,5,8,227,272,14337,447,0.08,2830,0.68
"Pacific Islands","Samoa","WHO","Observed",2025,6,9,599,871,14337,373,0.05,3203,0.73
"Pacific Islands","Samoa","WHO","Observed",2025,7,10,5131,6002,14337,1066,0.1,4269,0.83
"Pacific Islands","Samoa","WHO","Observed",2025,8,11,5925,11927,14337,1085,0.09,5355,0.92
"Pacific Islands","Samoa","WHO","Observed",2025,9,12,2410,14337,14337,942,0.08,6296,1
"Pacific Islands","Samoa","WHO","Observed",2025,10,1,1528,15865,5995,562,0.11,562,0.11
"Pacific Islands","Samoa","WHO","Observed",2025,11,2,485,16350,5995,374,0.12,936,0.23
"Pacific Islands","Samoa","WHO","Observed",2025,12,3,146,16496,5995,281,0.12,1217,0.34
"Pacific Islands","Samoa","WHO","Observed",2026,1,4,169,169,5995,150,0.05,1367,0.39
"Pacific Islands","Samoa",NA,"Unobserved",2026,2,5,NA,NA,5995,164,0.04,1532,0.43
"Pacific Islands","Samoa",NA,"Unobserved",2026,3,6,NA,NA,5995,251,0.06,1782,0.49
