iso3,origin_date,horizon,target_date,model,window_type,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median,dispersion_log,overprediction_log,underprediction_log,ae_median_log,crps,crps_log,.pred,actual,lead_time,squared_error,season,season_nMonth,region,seasonality_signal,endemicity,size_class,mean_actual_predicted_month,umae_row,urmse_sq_row
COL,2016-01-01,2,2016-03-01,glm_ar1,expanding,0,1513.4,1101.48,-0.8999999999999999,FALSE,TRUE,4049,0.2875637666420521,0,0.17941470807765186,0.5135738333661486,2614.88,0.46697847471970394,6031,10080,2,16394401,2016/2017,2,South America,weak,endemic,large,10034.470588235294,0.403509080463813,0.1628195780167519
COL,2016-01-01,3,2016-04-01,glm_ar1,expanding,0,2621.6,834.4200000000001,-0.8999999999999999,FALSE,TRUE,5526,0.2876927236318253,0,0.34689153752042223,0.7927458891836654,3456.0199999999995,0.6345842611522475,4568,10094,3,30536676,2016/2017,3,South America,weak,endemic,large,9132.35294117647,0.6051014492753624,0.36614776391514386
COL,2016-01-01,4,2016-05-01,glm_ar1,expanding,0,5553.8,683.74,-1,FALSE,FALSE,9569,0.2875698060971678,0,0.6620844310454324,1.2685864428344331,6237.54,0.9496542371426001,3743,13312,4,91565761,2016/2017,4,South America,weak,endemic,large,10266.764705882353,0.932036554272782,0.8686921385006804
COL,2016-01-01,5,2016-06-01,glm_ar1,expanding,0,3079.2,592.78,-0.8999999999999999,FALSE,TRUE,5954,0.2876267272172873,0,0.4962774737244519,1.0417800149625958,3671.9800000000005,0.7839042009417392,3245,9199,5,35450116,2016/2017,5,South America,weak,endemic,large,9994.588235294117,0.5957223909409799,0.35488516706843765
COL,2016-01-01,6,2016-07-01,glm_ar1,expanding,0,3107.4,535.08,-0.8999999999999999,FALSE,TRUE,5921,0.2874974788421617,0,0.5345229873227952,1.1055280239577643,3642.4800000000005,0.8220204661649569,2929,8850,6,35058241,2016/2017,6,South America,weak,endemic,large,8669.823529411766,0.6829435431890193,0.46641188318357185
CRI,2016-01-01,1,2016-02-01,glm_ar1,expanding,404.8,0,761.5600000000001,0.5,TRUE,TRUE,2024,0.2875859037060062,0.1328620783204407,0,0.6643103916022035,1166.3600000000001,0.42044798202644695,4169,2145,1,4096576,2015/2016,12,North & Central America,moderate,endemic,small,793.5625,2.5505237457667165,6.505171377719883
CRI,2016-01-01,2,2016-03-01,glm_ar1,expanding,507.8,0,640.36,0.5,TRUE,TRUE,2539,0.2874680721386266,0.25745683257272045,0,1.2872841628636023,1148.1600000000003,0.544924904711347,3506,967,2,6446521,2016/2017,1,North & Central America,moderate,endemic,small,683.1176470588235,3.716782915697925,13.814475242423965
CRI,2016-01-01,3,2016-04-01,glm_ar1,expanding,469.8,0,565.52,0.5,TRUE,TRUE,2349,0.2874587486385536,0.28415724039974516,0,1.4207862019987259,1035.3200000000002,0.5716159890382989,3096,747,3,5517801,2016/2017,2,North & Central America,moderate,endemic,small,611.5294117647059,3.841188918814929,14.754732310026602
CRI,2016-01-01,4,2016-05-01,glm_ar1,expanding,242.6,0,517.3,0.5,TRUE,TRUE,1213,0.2873573043547416,0.11178201432081743,0,0.5589100716040871,759.9000000000002,0.3991393186755591,2832,1619,4,1471369,2016/2017,3,North & Central America,moderate,endemic,small,1057.1764705882354,1.1473959492543957,1.3165174643653959
CRI,2016-01-01,5,2016-06-01,glm_ar1,expanding,16.8,0,485.32,0.5,TRUE,TRUE,84,0.28736435448876685,0.00642257022342374,0,0.0321128511171187,502.12000000000006,0.29378692471219064,2657,2573,5,7056,2016/2017,4,North & Central America,moderate,endemic,small,1765.8235294117646,0.047569872414137716,0.0022628927614973403
CRI,2016-01-01,6,2016-07-01,glm_ar1,expanding,0,897.2,463.62,-0.8999999999999999,FALSE,TRUE,2138,0.2874488593130909,0,0.2377921690156013,0.6108865760212074,1360.8200000000002,0.5252410283286922,2538,4676,6,4571044,2016/2017,5,North & Central America,moderate,endemic,small,2436.588235294118,0.8774564241224468,0.7699297762337514
CUB,2016-01-01,1,2016-02-01,glm_ar1,expanding,45.2,0,56.17999999999999,0.5,TRUE,TRUE,226,0.28467360699025257,0.2646761071418641,0,1.3233805357093207,101.38000000000002,0.5493497141321166,307,81,1,51076,2015/2016,11,Caribbean,moderate,endemic,medium,426.6000000000001,0.5297702766057195,0.28065654597490064
CUB,2016-01-01,2,2016-03-01,glm_ar1,expanding,112.6,0,98.92,0.9,FALSE,TRUE,473,0.2866097074789418,0.6130686768873718,0,2.0611594968423868,211.52000000000004,0.8996783843663136,541,68,2,223729,2015/2016,12,Caribbean,moderate,endemic,medium,409.7,1.1545032950939713,1.3328778583828371
CUB,2016-01-01,3,2016-04-01,glm_ar1,expanding,194,0,148.34,0.9,FALSE,TRUE,752,0.28658951440794245,0.9279412782256801,0,2.589857245374499,342.34000000000003,1.2145307926336224,812,60,3,565504,2016/2017,1,Caribbean,moderate,endemic,medium,304.1,2.47287076619533,6.11508982630348
CUB,2016-01-01,4,2016-05-01,glm_ar1,expanding,258.8,0,198.26,0.9,FALSE,TRUE,1004,0.28721637938104294,0.9239997587327853,0,2.5835372532296272,457.06000000000006,1.2112161381138282,1085,81,4,1008016,2016/2017,2,Caribbean,moderate,endemic,medium,426.1000000000001,2.3562544003754984,5.551934799288898
CUB,2016-01-01,5,2016-06-01,glm_ar1,expanding,310.4,0,244,0.9,FALSE,TRUE,1222,0.2870172296462023,0.8465932796701383,0,2.453251448738693,554.4000000000001,1.1336105093163407,1336,114,5,1493284,2016/2017,3,Caribbean,moderate,endemic,medium,543.3,2.249217743419842,5.058980457314646
CUB,2016-01-01,6,2016-07-01,glm_ar1,expanding,354.4,0,283.15999999999997,0.9,FALSE,TRUE,1408,0.28707342867640256,0.8051543274112586,0,2.383810532916632,637.5600000000001,1.0922277560876612,1550,142,6,1982464,2016/2017,4,Caribbean,moderate,endemic,medium,771.5,1.8250162022034997,3.330684138305285
CYM,2016-01-01,1,2016-02-01,glm_ar1,expanding,17.6,0,16.84,0.9,FALSE,TRUE,78,0.27806378879534865,0.47998268739092154,0,1.8245492920510462,34.440000000000005,0.7580464761862703,92,14,1,6084,2015/2016,11,Caribbean,strong,emerging,very_small,6.777777777777778,11.508196721311476,132.4385917764042
CYM,2016-01-01,2,2016-03-01,glm_ar1,expanding,62,0,41.839999999999996,0.9,FALSE,TRUE,224,0.2834866259049517,1.5692882994920567,0,3.6463198396951406,103.84,1.8527749253970083,229,5,2,50176,2015/2016,12,Caribbean,strong,emerging,very_small,1.4444444444444442,155.0769230769231,24048.852071005924
CYM,2016-01-01,3,2016-04-01,glm_ar1,expanding,126.2,0,80.28,1,FALSE,FALSE,437,0.28630249265337077,2.886616196653316,0,4.9881624382441965,206.48000000000002,3.172918689306687,439,2,3,190969,2016/2017,1,Caribbean,strong,emerging,very_small,1.1111111111111112,393.29999999999995,154684.88999999998
CYM,2016-01-01,4,2016-05-01,glm_ar1,expanding,201.4,0,127.62,1,FALSE,FALSE,695,0.28638801712746054,3.0530941596608523,0,5.163356381113919,329.0200000000001,3.3394821767883123,698,3,4,483025,2016/2017,2,Caribbean,strong,emerging,very_small,1.1111111111111112,625.5,391250.24999999994
CYM,2016-01-01,5,2016-06-01,glm_ar1,expanding,280.8,0,178,1,FALSE,FALSE,970,0.28742335205163594,3.148495265674815,0,5.272999558563747,458.80000000000007,3.4359186177264514,974,4,5,940900,2016/2017,3,Caribbean,strong,emerging,very_small,1.4444444444444444,671.5384615384615,450963.9053254438
CYM,2016-01-01,6,2016-07-01,glm_ar1,expanding,352.2,0,225.88000000000002,1,FALSE,FALSE,1227,0.2868391620619383,2.609565395195215,0,4.723357180446171,578.08,2.896404557257153,1237,10,6,1505529,2016/2017,4,Caribbean,strong,emerging,very_small,5.111111111111111,240.06521739130437,57631.308601134224
DMA,2016-01-01,1,2016-02-01,glm_ar1,expanding,21.2,0,21.7,0.9,FALSE,TRUE,98,0.28560300675962286,0.41666156593553233,0,1.7346010553881066,42.90000000000001,0.7022645726951553,118,20,1,9604,2015/2016,11,Caribbean,moderate,emerging,very_small,12.636363636363637,7.755395683453237,60.146162206925105
DMA,2016-01-01,2,2016-03-01,glm_ar1,expanding,66.8,0,50.1,0.9,FALSE,TRUE,256,0.28499396547479716,0.9808680362520178,0,2.6723321185001314,116.90000000000002,1.265862001726815,274,18,2,65536,2015/2016,12,Caribbean,moderate,emerging,very_small,12.90909090909091,19.830985915492956,393.26800238047997
DMA,2016-01-01,3,2016-04-01,glm_ar1,expanding,133.6,0,91.24000000000001,0.9,FALSE,TRUE,486,0.2867334781988101,1.5210713619782925,0,3.575550768806933,224.84000000000006,1.8078048401771025,499,13,3,236196,2016/2017,1,Caribbean,moderate,emerging,very_small,8.909090909090908,54.55102040816327,2975.8138275718456
DMA,2016-01-01,4,2016-05-01,glm_ar1,expanding,211.4,0,139.92000000000002,1,FALSE,FALSE,753,0.2861038367944807,1.8997773683185541,0,4.003429471751998,351.32000000000005,2.185881205113035,766,13,4,567009,2016/2017,2,Caribbean,moderate,emerging,very_small,10.818181818181818,69.60504201680672,4844.861874161429
DMA,2016-01-01,5,2016-06-01,glm_ar1,expanding,285.6,0,190.14000000000001,1,FALSE,FALSE,1022,0.28705135136862625,1.8353955259715875,0,3.9531649487593215,475.74000000000007,2.122446877340214,1041,19,5,1044484,2016/2017,3,Caribbean,moderate,emerging,very_small,11.272727272727273,90.66129032258064,8219.469562955253
DMA,2016-01-01,6,2016-07-01,glm_ar1,expanding,356.6,0,236.8,1,FALSE,FALSE,1273,0.2869759772870763,1.871423714827801,0,3.9897553539684982,593.4000000000001,2.1583996921148776,1296,23,6,1620529,2016/2017,4,Caribbean,moderate,emerging,very_small,13.272727272727273,95.91095890410958,9198.912037905797
DOM,2016-01-01,1,2016-02-01,glm_ar1,expanding,171.2,0,337.08000000000004,0.5,TRUE,TRUE,856,0.2872975348780672,0.12461429438683229,0,0.6230714719341615,508.2800000000001,0.4119118292648996,1845,989,1,732736,2015/2016,12,Caribbean,weak,endemic,small,431.8125,1.9823418729193805,3.9296793011295175
DOM,2016-01-01,2,2016-03-01,glm_ar1,expanding,270.6,0,357.04,0.5,TRUE,TRUE,1353,0.28752826850142477,0.2355776054221291,0,1.1778880271106456,627.6400000000001,0.5231058739235539,1954,601,2,1830609,2016/2017,1,Caribbean,weak,endemic,small,442.8235294117647,3.055393198724761,9.335427598813528
DOM,2016-01-01,3,2016-04-01,glm_ar1,expanding,231,0,372.04,0.5,TRUE,TRUE,1155,0.2875333463349591,0.1674082720440028,0,0.837041360220014,603.0400000000002,0.4549416183789619,2036,881,3,1334025,2016/2017,2,Caribbean,weak,endemic,small,352.47058823529414,3.2768691588785046,10.737871484409117
DOM,2016-01-01,4,2016-05-01,glm_ar1,expanding,320,0,383.12,0.5,TRUE,TRUE,1600,0.28724439208387675,0.28762794238631795,0,1.4381397119315897,703.1200000000001,0.5748723344701948,2097,497,4,2560000,2016/2017,3,Caribbean,weak,endemic,small,394.29411764705884,4.057884529315232,16.4664268532559
DOM,2016-01-01,5,2016-06-01,glm_ar1,expanding,307.8,0,391.36,0.5,TRUE,TRUE,1539,0.28736084348457125,0.25327755950775244,0,1.266387797538762,699.1600000000001,0.5406384029923237,2142,603,5,2368521,2016/2017,4,Caribbean,weak,endemic,small,497.2352941176471,3.0951141606530226,9.579731667474864
DOM,2016-01-01,6,2016-07-01,glm_ar1,expanding,356.8,0,397.32,0.9,FALSE,TRUE,1742,0.28762381016547983,0.3413409687153036,0,1.612199073875428,754.1200000000001,0.6289647788807835,2175,433,6,3034564,2016/2017,5,Caribbean,weak,endemic,small,659.6470588235294,2.6408061351881575,6.973857043647414
ECU,2016-01-01,1,2016-02-01,glm_ar1,expanding,0,2.8,339.16,-0.5,TRUE,TRUE,14,0.28727717039603134,0,0.0015013475327506852,0.007506737663753427,341.9600000000001,0.2887785179287821,1857,1871,1,196,2015/2016,4,South America,weak,endemic,medium,1819.0625,0.00769627211819275,5.9232604517271125e-5
ECU,2016-01-01,2,2016-03-01,glm_ar1,expanding,73,0,358.64,0.5,TRUE,TRUE,365,0.28757701491146925,0.04112095521609138,0,0.2056047760804569,431.64000000000004,0.3286979701275607,1963,1598,2,133225,2015/2016,5,South America,weak,endemic,medium,2822.3125,0.12932657173860088,0.01672536215765948
ECU,2016-01-01,3,2016-04-01,glm_ar1,expanding,141,0,373.18,0.5,TRUE,TRUE,705,0.2874499414294269,0.08459712112648461,0,0.42298560563242305,514.1800000000001,0.3720470625559116,2043,1338,3,497025,2015/2016,6,South America,weak,endemic,medium,2776.375,0.2539282337580478,0.06447954789948178
ECU,2016-01-01,4,2016-05-01,glm_ar1,expanding,0,22.6,384.04,-0.5,TRUE,TRUE,113,0.2873045144730544,0,0.010467774432894927,0.05233887216447464,406.64000000000004,0.29777228890594937,2102,2215,4,12769,2015/2016,7,South America,weak,endemic,medium,3361.25,0.03361844551878022,0.0011301998790991935
ECU,2016-01-01,5,2016-06-01,glm_ar1,expanding,90,0,392,0.5,TRUE,TRUE,450,0.2873407237625708,0.047041906528910896,0,0.23520953264455446,482.0000000000001,0.33438263029148174,2146,1696,5,202500,2015/2016,8,South America,weak,endemic,medium,2689.625,0.16730956917785936,0.02799249193848091
ECU,2016-01-01,6,2016-07-01,glm_ar1,expanding,173.8,0,397.78000000000003,0.5,TRUE,TRUE,869,0.2871741121702747,0.10176778374988463,0,0.5088389187494231,571.5800000000002,0.3889418959201594,2178,1309,6,755161,2015/2016,9,South America,weak,endemic,medium,1834.875,0.4736017439880101,0.22429861190848466
FJI,2016-01-01,1,2016-02-01,glm_ar1,expanding,21.4,0,45.42,0.5,TRUE,TRUE,107,0.2854345928986901,0.1123251677726893,0,0.5616258388634465,66.82000000000002,0.3977597606713794,248,141,1,11449,2015/2016,4,Pacific Islands,moderate,endemic,very_small,1306.25,0.08191387559808612,0.00670988301549873
FJI,2016-01-01,2,2016-03-01,glm_ar1,expanding,67.8,0,85.02000000000001,0.5,TRUE,TRUE,339,0.2869115739715092,0.2599997095334109,0,1.2999985476670544,152.82000000000002,0.54691128350492,465,126,2,114921,2015/2016,5,Pacific Islands,moderate,endemic,very_small,1352.5625,0.2506353680513839,0.06281808771825269
FJI,2016-01-01,3,2016-04-01,glm_ar1,expanding,141,0,133.04000000000002,0.9,FALSE,TRUE,619,0.2862286114195989,0.5102216954832558,0,1.8911933662162417,274.0400000000001,0.7964503069028548,728,109,3,383161,2015/2016,6,Pacific Islands,moderate,endemic,very_small,1199.125,0.5162097362660273,0.2664724918158415
FJI,2016-01-01,4,2016-05-01,glm_ar1,expanding,246,0,183.42000000000002,0.9,FALSE,TRUE,940,0.2872701463486783,1.0167592144482405,0,2.7383555505975394,429.4200000000001,1.304029360796919,1004,64,4,883600,2015/2016,7,Pacific Islands,moderate,endemic,very_small,863.25,1.0889081957717925,1.1857210588189806
FJI,2016-01-01,5,2016-06-01,glm_ar1,expanding,323.4,0,230.74,0.9,FALSE,TRUE,1205,0.28711974653744043,1.2137767789924176,0,3.0644991308010834,554.1400000000001,1.500896525529858,1263,58,5,1452025,2015/2016,8,Pacific Islands,moderate,endemic,very_small,665.625,1.8103286384976527,3.2772897793647644
FJI,2016-01-01,6,2016-07-01,glm_ar1,expanding,397.6,0,272.08000000000004,0.9,FALSE,TRUE,1448,0.2874616933826758,1.515905783941673,0,3.5688617806561367,669.6800000000001,1.8033674773243487,1489,41,6,2096704,2015/2016,9,Pacific Islands,moderate,endemic,very_small,463.375,3.124898840032371,9.764992760435659
GLP,2016-01-01,1,2016-02-01,glm_ar1,expanding,24.6,0,20.080000000000002,0.9,FALSE,TRUE,99,0.2846992689548659,0.7555565958511208,0,2.302585092994046,44.68000000000001,1.0402558648059868,109,10,1,9801,2015/2016,11,Caribbean,strong,endemic,very_small,292.375,0.3386062419837537,0.11465418711036039
GLP,2016-01-01,2,2016-03-01,glm_ar1,expanding,68.6,0,47.260000000000005,0.9,FALSE,TRUE,251,0.2834238065144518,1.3967348538943622,0,3.363457053679308,115.86000000000001,1.6801586604088143,259,8,2,63001,2015/2016,12,Caribbean,strong,endemic,very_small,254.625,0.9857633775159549,0.9717294364516629
GLP,2016-01-01,3,2016-04-01,glm_ar1,expanding,137.2,0,87.4,1,FALSE,FALSE,476,0.2854941022718346,2.6884737263122007,0,4.787491742782046,224.60000000000005,2.973967828584035,479,3,3,226576,2016/2017,1,Caribbean,strong,endemic,very_small,130.35294117647058,3.6516245487364625,13.334361844934772
GLP,2016-01-01,4,2016-05-01,glm_ar1,expanding,212.4,0,135.84,1,FALSE,FALSE,738,0.2867643259145512,2.7067398437968437,0,4.820281565605036,348.24000000000007,2.993504169711395,743,5,4,544644,2016/2017,2,Caribbean,strong,endemic,very_small,175,4.217142857142857,17.784293877551022
GLP,2016-01-01,5,2016-06-01,glm_ar1,expanding,293.2,0,186.1,1,FALSE,FALSE,1014,0.28718054802415166,3.011364050175527,0,5.135798437050262,479.3,3.2985445981996797,1019,5,5,1028196,2016/2017,3,Caribbean,strong,endemic,very_small,227.82352941176472,4.450813323005422,19.809739236242564
GLP,2016-01-01,6,2016-07-01,glm_ar1,expanding,368.4,0,233.32,1,FALSE,FALSE,1272,0.2876612465709429,3.234229273784403,0,5.3612921657094255,601.72,3.5218905203553463,1277,5,6,1617984,2016/2017,4,Caribbean,strong,endemic,very_small,155.47058823529412,8.18161180476731,66.9387717239078
GTM,2016-01-01,1,2016-02-01,glm_ar1,expanding,93,0,193.08,0.5,TRUE,TRUE,465,0.28750427702687475,0.11593667019724645,0,0.5796833509862322,286.08000000000004,0.40344094722412127,1056,591,1,216225,2016/2017,1,North & Central America,weak,endemic,medium,1196.4705882352944,0.38864306784660757,0.15104343418522284
GTM,2016-01-01,2,2016-03-01,glm_ar1,expanding,147.2,0,239.34,0.5,TRUE,TRUE,736,0.2871533110936958,0.16483508859326984,0,0.8241754429663493,386.5400000000001,0.45198839968696564,1310,574,2,541696,2016/2017,2,North & Central America,weak,endemic,medium,1373.411764705882,0.5358917252013022,0.287179941139228
GTM,2016-01-01,3,2016-04-01,glm_ar1,expanding,246.8,0,279.38,0.9,FALSE,TRUE,1218,0.2875320968817207,0.32813108850911554,0,1.5900198265769987,526.1800000000001,0.6156631853908363,1529,311,3,1483524,2016/2017,3,North & Central America,weak,endemic,medium,1246.235294117647,0.9773435287453979,0.9552003731805064
GTM,2016-01-01,4,2016-05-01,glm_ar1,expanding,215,0,312,0.5,TRUE,TRUE,1075,0.286988500810375,0.198322945735673,0,0.991614728678365,527.0000000000001,0.4853114465460481,1708,633,4,1155625,2016/2017,4,North & Central America,weak,endemic,medium,1762.5294117647056,0.609918899976638,0.3720010645487121
GTM,2016-01-01,5,2016-06-01,glm_ar1,expanding,165.8,0,337.74,0.5,TRUE,TRUE,829,0.2872775459310211,0.11888061998154101,0,0.594403099907705,503.54000000000013,0.4061581659125621,1849,1020,5,687241,2016/2017,5,North & Central America,weak,endemic,medium,3067.235294117647,0.2702759718466525,0.07304910095765249
GTM,2016-01-01,6,2016-07-01,glm_ar1,expanding,174.2,0,357.54,0.5,TRUE,TRUE,871,0.28746318565765505,0.1177003871938492,0,0.588501935969246,531.74,0.4051635728515043,1957,1086,6,758641,2016/2017,6,North & Central America,weak,endemic,medium,3546,0.24562887760857305,0.060333545515247354
GUF,2016-01-01,1,2016-02-01,glm_ar1,expanding,22.6,0,38.660000000000004,0.5,TRUE,TRUE,113,0.28250883738478993,0.1522932849074845,0,0.7614664245374225,61.26000000000001,0.43480212229227444,211,98,1,12769,2015/2016,5,South America,weak,emerging,small,591.5333333333333,0.19102896427363913,0.0364920651914593
GUF,2016-01-01,2,2016-03-01,glm_ar1,expanding,85.4,0,75.78,0.9,FALSE,TRUE,361,0.2868827744519037,0.5986285235694083,0,2.0392944736664234,161.18,0.8855112980213121,414,53,2,130321,2015/2016,6,South America,weak,emerging,small,416.8,0.8661228406909789,0.7501687751666107
GUF,2016-01-01,3,2016-04-01,glm_ar1,expanding,161.8,0,122.47999999999999,0.9,FALSE,TRUE,623,0.2868198136315902,0.9585371770008692,0,2.637568126063791,284.2800000000001,1.2453569906324593,670,47,3,388129,2015/2016,7,South America,weak,emerging,small,336.93333333333334,1.8490304709141274,3.4189136823689195
GUF,2016-01-01,4,2016-05-01,glm_ar1,expanding,247.6,0,172.84,0.9,FALSE,TRUE,912,0.28687963483901113,1.3527577940213817,0,3.2979510316966647,420.44000000000005,1.639637428860393,946,34,4,831744,2015/2016,8,South America,weak,emerging,small,299.8666666666666,3.0413517118719438,9.249820235306402
GUF,2016-01-01,5,2016-06-01,glm_ar1,expanding,318.2,0,221.2,0.9,FALSE,TRUE,1169,0.2869742282398179,1.3782190707171291,0,3.338827050935697,539.4000000000001,1.6651932989569473,1211,42,5,1366561,2015/2016,9,South America,weak,emerging,small,302.46666666666664,3.8648886929689223,14.937364609039028
GUF,2016-01-01,6,2016-07-01,glm_ar1,expanding,386.4,0,263.96,0.9,FALSE,TRUE,1406,0.28734985755349246,1.527476730279128,0,3.587676948604774,650.36,1.8148265878326204,1445,39,6,1976836,2015/2016,10,South America,weak,emerging,small,210.13333333333335,6.690989847715735,44.76934514223504
GUY,2016-01-01,1,2016-02-01,glm_ar1,expanding,15,0,17.78,0.5,TRUE,TRUE,75,0.2795940192090266,0.2898946525482845,0,1.4494732627414226,32.78000000000001,0.5694886717573111,97,22,1,5625,2016/2017,2,South America,weak,endemic,medium,1181.25,0.06349206349206349,0.004031242126480222
GUY,2016-01-01,2,2016-03-01,glm_ar1,expanding,54.6,0,43.52,0.9,FALSE,TRUE,217,0.2859328501175096,0.805476440542571,0,2.385421098573195,98.12000000000002,1.0914092906600805,238,21,2,47089,2016/2017,3,South America,weak,endemic,medium,1442.125,0.15047239316980152,0.02264194110624733
GUY,2016-01-01,3,2016-04-01,glm_ar1,expanding,115.2,0,82.38,0.9,FALSE,TRUE,430,0.28623968524151394,1.189661720591673,0,3.0226397264739155,197.58,1.4759014058331872,451,21,3,184900,2016/2017,4,South America,weak,endemic,medium,1169.3125,0.3677374525629376,0.1352308340174788
GUY,2016-01-01,4,2016-05-01,glm_ar1,expanding,186.4,0,130.12,0.9,FALSE,TRUE,686,0.2867037211890227,1.340648282118764,0,3.273644554409967,316.52000000000004,1.6273520033077866,712,26,4,470596,2016/2017,5,South America,weak,endemic,medium,1276.75,0.5373017427060897,0.288693162715001
GUY,2016-01-01,5,2016-06-01,glm_ar1,expanding,263.8,0,180.48000000000002,0.9,FALSE,TRUE,961,0.2867927738387114,1.5131036775255677,0,3.5644898214475087,444.2800000000001,1.799896451364279,988,27,5,923521,2016/2017,6,South America,weak,endemic,medium,1591.8125,0.6037143193686443,0.36447097941074535
