model,window_type,iso3,origin_date,n_months,peak_timing_diff,dtw_distance,season,region,seasonality_signal,endemicity,size_class
glm_ar1,expanding,BRN,2022-07-01,6,2,1.7031493129151922,2022/2023,East & Southeast Asia,weak,emerging,very_small
glm_ar1,expanding,BRN,2023-01-01,6,5,2.155679794880871,2022/2023,East & Southeast Asia,weak,emerging,very_small
glm_ar1,expanding,BRN,2023-07-01,6,1,1.8294646706832787,2023/2024,East & Southeast Asia,weak,emerging,very_small
glm_ar1,expanding,BRN,2024-01-01,3,1,1.7033950264976554,2023/2024,East & Southeast Asia,weak,emerging,very_small
glm_ar1,expanding,BTN,2016-07-01,6,5,0.7348518615412073,2016/2017,South Asia,moderate,endemic,small
glm_ar1,expanding,BTN,2017-01-01,6,0,1.1459718187504864,2016/2017,South Asia,moderate,endemic,small
glm_ar1,expanding,BTN,2017-07-01,6,5,0.9354430617756218,2017/2018,South Asia,moderate,endemic,small
glm_ar1,expanding,BTN,2018-01-01,6,1,1.1734951830244944,2017/2018,South Asia,moderate,endemic,small
glm_ar1,expanding,BTN,2018-07-01,6,0,1.0699748708474048,2018/2019,South Asia,moderate,endemic,small
glm_ar1,expanding,BTN,2019-01-01,6,0,0.9058141730929504,2018/2019,South Asia,moderate,endemic,small
glm_ar1,expanding,BTN,2019-07-01,6,4,0.9771111366805165,2019/2020,South Asia,moderate,endemic,small
glm_ar1,expanding,BTN,2020-01-01,1,NA,NA,2019/2020,South Asia,moderate,endemic,small
glm_ar1,expanding,BTN,2021-07-01,6,0,1.360240972690517,2021/2022,South Asia,moderate,endemic,small
glm_ar1,expanding,BTN,2022-01-01,6,0,1.8749905714146624,2021/2022,South Asia,moderate,endemic,small
glm_ar1,expanding,BTN,2022-07-01,6,5,1.4153869887927195,2022/2023,South Asia,moderate,endemic,small
glm_ar1,expanding,BTN,2023-01-01,6,0,1.741149413186213,2022/2023,South Asia,moderate,endemic,small
glm_ar1,expanding,BTN,2023-07-01,6,5,1.6919591760447243,2023/2024,South Asia,moderate,endemic,small
glm_ar1,expanding,BTN,2024-01-01,6,0,1.8569656372125614,2023/2024,South Asia,moderate,endemic,small
glm_ar1,expanding,BTN,2024-07-01,6,5,1.8426959389618507,2024/2025,South Asia,moderate,endemic,small
glm_ar1,expanding,BTN,2025-01-01,6,1,2.3136321974574865,2024/2025,South Asia,moderate,endemic,small
glm_ar1,expanding,BTN,2025-07-01,6,5,2.1475650299587277,2025/2026,South Asia,moderate,endemic,small
glm_ar1,expanding,BTN,2026-01-01,6,2,2.379847239078407,2025/2026,South Asia,moderate,endemic,small
glm_ar1,expanding,CHL,2016-01-01,2,NA,NA,2015/2016,South America,strong,emerging,medium
glm_ar1,expanding,CHL,2025-01-01,6,5,3.2572880361979455,2024/2025,South America,strong,emerging,medium
glm_ar1,expanding,CHL,2025-07-01,6,5,3.2429489711266797,2025/2026,South America,strong,emerging,medium
glm_ar1,expanding,CHL,2026-01-01,6,4,2.3468957949410094,2025/2026,South America,strong,emerging,medium
glm_ar1,expanding,CHN,2016-01-01,6,0,1.4872112603691852,2015/2016,East & Southeast Asia,strong,emerging,continental
glm_ar1,expanding,CHN,2016-07-01,6,4,1.5198719256526918,2016/2017,East & Southeast Asia,strong,emerging,continental
glm_ar1,expanding,CHN,2017-01-01,6,0,1.331178672232866,2016/2017,East & Southeast Asia,strong,emerging,continental
glm_ar1,expanding,CHN,2017-07-01,6,4,1.1652588622889608,2017/2018,East & Southeast Asia,strong,emerging,continental
glm_ar1,expanding,CHN,2018-01-01,6,0,1.4890709899266559,2017/2018,East & Southeast Asia,strong,emerging,continental
glm_ar1,expanding,CHN,2018-07-01,6,3,0.5762930310589254,2018/2019,East & Southeast Asia,strong,emerging,continental
glm_ar1,expanding,CHN,2019-01-01,6,0,0.43863512638223723,2018/2019,East & Southeast Asia,strong,emerging,continental
glm_ar1,expanding,CHN,2019-07-01,6,4,1.1712948556059815,2019/2020,East & Southeast Asia,strong,emerging,continental
glm_ar1,expanding,CHN,2020-01-01,1,NA,NA,2019/2020,East & Southeast Asia,strong,emerging,continental
glm_ar1,expanding,CHN,2022-07-01,6,3,1.7433897686752677,2022/2023,East & Southeast Asia,strong,emerging,continental
glm_ar1,expanding,CHN,2023-01-01,6,0,0.6043908980490981,2022/2023,East & Southeast Asia,strong,emerging,continental
glm_ar1,expanding,CHN,2023-07-01,6,4,0.9752960116404568,2023/2024,East & Southeast Asia,strong,emerging,continental
glm_ar1,expanding,CHN,2024-01-01,6,0,0.4283939951969928,2023/2024,East & Southeast Asia,strong,emerging,continental
glm_ar1,expanding,CHN,2024-07-01,6,3,0.873848850144835,2024/2025,East & Southeast Asia,strong,emerging,continental
glm_ar1,expanding,CHN,2025-01-01,6,0,0.4480799606030696,2024/2025,East & Southeast Asia,strong,emerging,continental
glm_ar1,expanding,CHN,2025-07-01,6,3,0.7134626313164915,2025/2026,East & Southeast Asia,strong,emerging,continental
glm_ar1,expanding,CHN,2026-01-01,6,0,0.6371703590058988,2025/2026,East & Southeast Asia,strong,emerging,continental
glm_ar1,expanding,CIV,2022-07-01,6,0,1.3483387961659725,2022/2023,Sub-Saharan Africa,strong,emerging,medium
glm_ar1,expanding,CIV,2023-01-01,6,0,0.7403192973974958,2023/2024,Sub-Saharan Africa,strong,emerging,medium
glm_ar1,expanding,CIV,2023-07-01,6,5,1.3692434781715457,2023/2024,Sub-Saharan Africa,strong,emerging,medium
glm_ar1,expanding,CIV,2024-01-01,6,0,0.8475673473471447,2024/2025,Sub-Saharan Africa,strong,emerging,medium
glm_ar1,expanding,CIV,2024-07-01,6,5,1.7668114142662714,2024/2025,Sub-Saharan Africa,strong,emerging,medium
glm_ar1,expanding,CIV,2025-01-01,6,0,1.2905367723936405,2025/2026,Sub-Saharan Africa,strong,emerging,medium
glm_ar1,expanding,CIV,2025-07-01,6,0,2.385549922393203,2025/2026,Sub-Saharan Africa,strong,emerging,medium
glm_ar1,expanding,CIV,2026-01-01,6,0,1.5218336582006302,2026/2027,Sub-Saharan Africa,strong,emerging,medium
glm_ar1,expanding,COK,2019-01-01,6,4,1.5847066888666885,2019/2020,Pacific Islands,strong,emerging,very_small
glm_ar1,expanding,COK,2019-07-01,6,0,1.991512700161377,2019/2020,Pacific Islands,strong,emerging,very_small
glm_ar1,expanding,COK,2020-01-01,6,4,1.5356035773220362,2020/2021,Pacific Islands,strong,emerging,very_small
glm_ar1,expanding,COK,2020-07-01,6,5,3.3908829080462386,2020/2021,Pacific Islands,strong,emerging,very_small
glm_ar1,expanding,COK,2021-01-01,6,4,2.1089251036754253,2021/2022,Pacific Islands,strong,emerging,very_small
glm_ar1,expanding,COK,2021-07-01,5,4,3.314605916309005,2021/2022,Pacific Islands,strong,emerging,very_small
glm_ar1,expanding,COK,2025-01-01,6,0,1.2531110934285954,2025/2026,Pacific Islands,strong,emerging,very_small
glm_ar1,expanding,COK,2025-07-01,6,0,0.9192896061430688,2025/2026,Pacific Islands,strong,emerging,very_small
glm_ar1,expanding,COK,2026-01-01,6,5,1.7093365655713517,2026/2027,Pacific Islands,strong,emerging,very_small
glm_ar1,expanding,COL,2016-01-01,6,-3,0.416488263675171,2016/2017,South America,weak,endemic,large
glm_ar1,expanding,COL,2016-07-01,6,5,0.7691766077008076,2016/2017,South America,weak,endemic,large
glm_ar1,expanding,COL,2017-01-01,6,0,0.6717882553397398,2017/2018,South America,weak,endemic,large
glm_ar1,expanding,COL,2017-07-01,6,0,0.3316678112672155,2017/2018,South America,weak,endemic,large
glm_ar1,expanding,COL,2018-01-01,6,0,0.12727509262065637,2018/2019,South America,weak,endemic,large
glm_ar1,expanding,COL,2018-07-01,6,-5,0.5349179230691151,2018/2019,South America,weak,endemic,large
glm_ar1,expanding,COL,2019-01-01,6,-4,0.8919419857073022,2019/2020,South America,weak,endemic,large
glm_ar1,expanding,COL,2019-07-01,6,-5,0.6677306504947523,2019/2020,South America,weak,endemic,large
glm_ar1,expanding,COL,2020-01-01,6,0,0.09838514656657689,2020/2021,South America,weak,endemic,large
glm_ar1,expanding,COL,2020-07-01,6,0,0.08783619864108516,2020/2021,South America,weak,endemic,large
glm_ar1,expanding,COL,2021-01-01,6,0,0.058504616325532645,2021/2022,South America,weak,endemic,large
glm_ar1,expanding,COL,2021-07-01,6,-3,0.7362282223624496,2021/2022,South America,weak,endemic,large
glm_ar1,expanding,COL,2022-01-01,6,-5,0.3878823370216962,2022/2023,South America,weak,endemic,large
glm_ar1,expanding,COL,2022-07-01,6,-5,0.39955617991007397,2022/2023,South America,weak,endemic,large
glm_ar1,expanding,COL,2023-01-01,6,-5,0.5033625315947624,2023/2024,South America,weak,endemic,large
glm_ar1,expanding,COL,2023-07-01,6,-5,0.9151782345535519,2023/2024,South America,weak,endemic,large
glm_ar1,expanding,COL,2024-01-01,6,-4,1.0454373471249425,2024/2025,South America,weak,endemic,large
glm_ar1,expanding,COL,2024-07-01,6,-1,0.4979549442430877,2024/2025,South America,weak,endemic,large
glm_ar1,expanding,COL,2025-01-01,6,-1,0.22149830187292277,2025/2026,South America,weak,endemic,large
glm_ar1,expanding,COL,2025-07-01,6,-5,0.3247334407209255,2025/2026,South America,weak,endemic,large
glm_ar1,expanding,COL,2026-01-01,6,-4,0.39827549841685334,2026/2027,South America,weak,endemic,large
glm_ar1,expanding,CRI,2016-01-01,6,-5,0.45211935677690024,2015/2016,North & Central America,moderate,endemic,small
glm_ar1,expanding,CRI,2016-07-01,6,5,0.827085038153656,2016/2017,North & Central America,moderate,endemic,small
glm_ar1,expanding,CRI,2017-01-01,6,0,0.43667427796276,2016/2017,North & Central America,moderate,endemic,small
glm_ar1,expanding,CRI,2017-07-01,6,5,1.3246237493634203,2017/2018,North & Central America,moderate,endemic,small
glm_ar1,expanding,CRI,2018-01-01,6,0,0.20660779755454994,2017/2018,North & Central America,moderate,endemic,small
glm_ar1,expanding,CRI,2018-07-01,6,2,1.0933813345775383,2018/2019,North & Central America,moderate,endemic,small
glm_ar1,expanding,CRI,2019-01-01,6,0,0.18784742688301467,2018/2019,North & Central America,moderate,endemic,small
glm_ar1,expanding,CRI,2019-07-01,6,4,0.34851280414516045,2019/2020,North & Central America,moderate,endemic,small
glm_ar1,expanding,CRI,2020-01-01,6,1,0.22987086079723218,2019/2020,North & Central America,moderate,endemic,small
glm_ar1,expanding,CRI,2020-07-01,6,5,0.9272658537274534,2020/2021,North & Central America,moderate,endemic,small
glm_ar1,expanding,CRI,2021-01-01,6,0,0.7822664202452003,2020/2021,North & Central America,moderate,endemic,small
glm_ar1,expanding,CRI,2021-07-01,6,3,0.6540160943147911,2021/2022,North & Central America,moderate,endemic,small
glm_ar1,expanding,CRI,2022-01-01,6,0,0.252658885333609,2021/2022,North & Central America,moderate,endemic,small
glm_ar1,expanding,CRI,2022-07-01,6,5,0.8853515109965896,2022/2023,North & Central America,moderate,endemic,small
glm_ar1,expanding,CRI,2023-01-01,6,0,0.3635941529267992,2022/2023,North & Central America,moderate,endemic,small
glm_ar1,expanding,CRI,2023-07-01,6,-2,0.380551098349599,2023/2024,North & Central America,moderate,endemic,small
glm_ar1,expanding,CRI,2024-01-01,6,-5,0.4317812631463204,2023/2024,North & Central America,moderate,endemic,small
glm_ar1,expanding,CRI,2024-07-01,6,-1,0.4077272573214336,2024/2025,North & Central America,moderate,endemic,small
glm_ar1,expanding,CRI,2025-01-01,6,0,1.0557820873161592,2024/2025,North & Central America,moderate,endemic,small
glm_ar1,expanding,CRI,2025-07-01,6,4,0.49341019130253166,2025/2026,North & Central America,moderate,endemic,small
glm_ar1,expanding,CRI,2026-01-01,6,1,0.575586265722455,2025/2026,North & Central America,moderate,endemic,small
glm_ar1,expanding,CUB,2016-01-01,6,0,1.435939356364958,2015/2016,Caribbean,moderate,endemic,medium
glm_ar1,expanding,CUB,2016-07-01,6,4,0.47239532890218644,2016/2017,Caribbean,moderate,endemic,medium
glm_ar1,expanding,CUB,2017-01-01,6,0,0.7806228153239058,2016/2017,Caribbean,moderate,endemic,medium
glm_ar1,expanding,CUB,2017-07-01,6,0,0.20983636630537114,2017/2018,Caribbean,moderate,endemic,medium
glm_ar1,expanding,CUB,2018-01-01,6,0,0.8180504294781258,2017/2018,Caribbean,moderate,endemic,medium
glm_ar1,expanding,CUB,2018-07-01,6,3,0.723769649996138,2018/2019,Caribbean,moderate,endemic,medium
glm_ar1,expanding,CUB,2019-01-01,6,0,1.2487369082090807,2018/2019,Caribbean,moderate,endemic,medium
glm_ar1,expanding,CUB,2019-07-01,6,3,0.8031256507696883,2019/2020,Caribbean,moderate,endemic,medium
glm_ar1,expanding,CUB,2020-01-01,6,0,1.6591986314067306,2019/2020,Caribbean,moderate,endemic,medium
glm_ar1,expanding,CUB,2020-07-01,6,3,1.0091240234197898,2020/2021,Caribbean,moderate,endemic,medium
glm_ar1,expanding,CUB,2021-01-01,6,0,1.6830348664136106,2020/2021,Caribbean,moderate,endemic,medium
glm_ar1,expanding,CUB,2021-07-01,6,0,0.6946306138142685,2021/2022,Caribbean,moderate,endemic,medium
glm_ar1,expanding,CUB,2022-01-01,2,NA,NA,2021/2022,Caribbean,moderate,endemic,medium
glm_ar1,expanding,CUB,2025-01-01,6,-5,0.3894024296557952,2024/2025,Caribbean,moderate,endemic,medium
glm_ar1,expanding,CUB,2025-07-01,6,-3,0.2656959578133787,2025/2026,Caribbean,moderate,endemic,medium
glm_ar1,expanding,CUB,2026-01-01,6,-5,0.3223218128269894,2025/2026,Caribbean,moderate,endemic,medium
glm_ar1,expanding,CYM,2016-01-01,6,5,3.0243554826573873,2015/2016,Caribbean,strong,emerging,very_small
glm_ar1,expanding,CYM,2016-07-01,6,3,0.7666563924238977,2016/2017,Caribbean,strong,emerging,very_small
glm_ar1,expanding,CYM,2017-01-01,2,NA,NA,2016/2017,Caribbean,strong,emerging,very_small
glm_ar1,expanding,CYM,2018-07-01,6,0,1.9086588039677486,2018/2019,Caribbean,strong,emerging,very_small
glm_ar1,expanding,CYM,2019-01-01,6,0,3.3430812259655913,2018/2019,Caribbean,strong,emerging,very_small
glm_ar1,expanding,CYM,2019-07-01,6,3,2.487060323540275,2019/2020,Caribbean,strong,emerging,very_small
glm_ar1,expanding,CYM,2020-01-01,2,NA,NA,2019/2020,Caribbean,strong,emerging,very_small
glm_ar1,expanding,CYM,2025-01-01,6,5,3.2572880361979455,2024/2025,Caribbean,strong,emerging,very_small
glm_ar1,expanding,CYM,2025-07-01,6,5,3.2429489711266797,2025/2026,Caribbean,strong,emerging,very_small
glm_ar1,expanding,CYM,2026-01-01,6,5,3.2471185296499545,2025/2026,Caribbean,strong,emerging,very_small
glm_ar1,expanding,DMA,2016-01-01,6,0,2.3278485025827425,2015/2016,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,DMA,2016-07-01,6,2,0.6331888885953506,2016/2017,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,DMA,2017-01-01,2,NA,NA,2016/2017,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,DMA,2018-07-01,6,0,1.033598470960931,2018/2019,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,DMA,2019-01-01,6,4,2.0030630779342196,2018/2019,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,DMA,2019-07-01,6,2,1.277894474654584,2019/2020,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,DMA,2020-01-01,6,5,2.854600190073279,2019/2020,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,DMA,2020-07-01,6,2,2.172354491880029,2020/2021,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,DMA,2021-01-01,6,5,3.0114973111236516,2020/2021,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,DMA,2021-07-01,6,3,2.2854077595183315,2021/2022,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,DMA,2022-01-01,6,4,3.497582751751756,2021/2022,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,DMA,2022-07-01,6,0,1.435071765776098,2022/2023,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,DMA,2023-01-01,2,NA,NA,2022/2023,Caribbean,moderate,emerging,very_small
glm_ar1,expanding,DOM,2016-01-01,6,5,0.9077017305705489,2015/2016,Caribbean,weak,endemic,small
glm_ar1,expanding,DOM,2016-07-01,6,5,1.359348819556341,2016/2017,Caribbean,weak,endemic,small
glm_ar1,expanding,DOM,2017-01-01,6,0,0.34150068332929906,2016/2017,Caribbean,weak,endemic,small
glm_ar1,expanding,DOM,2017-07-01,6,3,0.8879538040444843,2017/2018,Caribbean,weak,endemic,small
glm_ar1,expanding,DOM,2018-01-01,6,4,0.40285709700669464,2017/2018,Caribbean,weak,endemic,small
glm_ar1,expanding,DOM,2018-07-01,6,0,0.5992789687703114,2018/2019,Caribbean,weak,endemic,small
glm_ar1,expanding,DOM,2019-01-01,6,0,0.18334601156733035,2018/2019,Caribbean,weak,endemic,small
glm_ar1,expanding,DOM,2019-07-01,6,-1,0.1353959354231781,2019/2020,Caribbean,weak,endemic,small
glm_ar1,expanding,DOM,2020-01-01,6,5,1.5652076904850685,2019/2020,Caribbean,weak,endemic,small
glm_ar1,expanding,DOM,2020-07-01,6,2,0.9466232132520723,2020/2021,Caribbean,weak,endemic,small
glm_ar1,expanding,DOM,2021-01-01,6,2,1.1449214716994012,2020/2021,Caribbean,weak,endemic,small
glm_ar1,expanding,DOM,2021-07-01,6,3,0.4241859433479556,2021/2022,Caribbean,weak,endemic,small
glm_ar1,expanding,DOM,2022-01-01,6,0,0.2632704605297971,2021/2022,Caribbean,weak,endemic,small
glm_ar1,expanding,DOM,2022-07-01,6,3,0.29319651387101403,2022/2023,Caribbean,weak,endemic,small
glm_ar1,expanding,DOM,2023-01-01,6,0,0.5674025673464717,2022/2023,Caribbean,weak,endemic,small
glm_ar1,expanding,DOM,2023-07-01,6,3,0.5939915467570981,2023/2024,Caribbean,weak,endemic,small
glm_ar1,expanding,DOM,2024-01-01,6,-1,1.0490833171714524,2023/2024,Caribbean,weak,endemic,small
glm_ar1,expanding,DOM,2024-07-01,6,4,1.301311407076004,2024/2025,Caribbean,weak,endemic,small
glm_ar1,expanding,DOM,2025-01-01,6,4,1.3080351833128239,2024/2025,Caribbean,weak,endemic,small
glm_ar1,expanding,DOM,2025-07-01,6,2,1.1725815974901934,2025/2026,Caribbean,weak,endemic,small
glm_ar1,expanding,DOM,2026-01-01,6,1,1.2738088582814788,2025/2026,Caribbean,weak,endemic,small
glm_ar1,expanding,ECU,2016-01-01,6,2,0.1387824587888935,2015/2016,South America,weak,endemic,medium
glm_ar1,expanding,ECU,2016-07-01,6,0,1.0113130844504976,2015/2016,South America,weak,endemic,medium
glm_ar1,expanding,ECU,2017-01-01,6,3,0.24091523470019208,2016/2017,South America,weak,endemic,medium
glm_ar1,expanding,ECU,2017-07-01,6,0,0.9955409287464572,2016/2017,South America,weak,endemic,medium
glm_ar1,expanding,ECU,2018-01-01,6,5,0.8021385975511878,2017/2018,South America,weak,endemic,medium
glm_ar1,expanding,ECU,2018-07-01,6,0,0.918724688475823,2017/2018,South America,weak,endemic,medium
glm_ar1,expanding,ECU,2019-01-01,6,1,0.1635020915098413,2018/2019,South America,weak,endemic,medium
glm_ar1,expanding,ECU,2019-07-01,6,0,0.36628016941117036,2018/2019,South America,weak,endemic,medium
glm_ar1,expanding,ECU,2020-01-01,6,4,0.31078260903748683,2019/2020,South America,weak,endemic,medium
glm_ar1,expanding,ECU,2020-07-01,6,1,0.29907100153164473,2019/2020,South America,weak,endemic,medium
glm_ar1,expanding,ECU,2021-01-01,6,2,0.12144986108715801,2020/2021,South America,weak,endemic,medium
glm_ar1,expanding,ECU,2021-07-01,6,0,0.477087672662404,2020/2021,South America,weak,endemic,medium
glm_ar1,expanding,ECU,2022-01-01,6,2,0.1475760402441697,2021/2022,South America,weak,endemic,medium
glm_ar1,expanding,ECU,2022-07-01,6,0,0.5457018336326896,2021/2022,South America,weak,endemic,medium
glm_ar1,expanding,ECU,2023-01-01,6,0,0.07124714134295917,2022/2023,South America,weak,endemic,medium
glm_ar1,expanding,ECU,2023-07-01,6,-5,0.11249613055958736,2022/2023,South America,weak,endemic,medium
glm_ar1,expanding,ECU,2024-01-01,6,-1,0.5088576444599552,2023/2024,South America,weak,endemic,medium
glm_ar1,expanding,ECU,2024-07-01,6,-5,0.12608426862292718,2023/2024,South America,weak,endemic,medium
glm_ar1,expanding,ECU,2025-01-01,6,-1,0.22380753203367712,2024/2025,South America,weak,endemic,medium
glm_ar1,expanding,ECU,2025-07-01,6,0,0.515681614358712,2024/2025,South America,weak,endemic,medium
glm_ar1,expanding,ECU,2026-01-01,6,1,0.21669067511691917,2025/2026,South America,weak,endemic,medium
glm_ar1,expanding,ERI,2025-01-01,6,3,2.1493677664019786,2024/2025,Sub-Saharan Africa,weak,emerging,medium
glm_ar1,expanding,ERI,2025-07-01,6,4,0.9031348761726337,2025/2026,Sub-Saharan Africa,weak,emerging,medium
glm_ar1,expanding,ERI,2026-01-01,6,5,2.048106985954233,2025/2026,Sub-Saharan Africa,weak,emerging,medium
glm_ar1,expanding,ETH,2023-07-01,6,3,0.5472016285439555,2023/2024,Sub-Saharan Africa,strong,emerging,large
glm_ar1,expanding,ETH,2024-01-01,3,2,1.56467990456266,2023/2024,Sub-Saharan Africa,strong,emerging,large
glm_ar1,expanding,ETH,2025-01-01,6,3,0.9179855235775071,2024/2025,Sub-Saharan Africa,strong,emerging,large
glm_ar1,expanding,ETH,2025-07-01,6,2,1.1837159444820522,2025/2026,Sub-Saharan Africa,strong,emerging,large
glm_ar1,expanding,ETH,2026-01-01,6,2,0.7734944384019485,2025/2026,Sub-Saharan Africa,strong,emerging,large
glm_ar1,expanding,FJI,2016-01-01,6,5,1.835287550475683,2015/2016,Pacific Islands,moderate,endemic,very_small
glm_ar1,expanding,FJI,2016-07-01,6,0,0.8021952668566669,2015/2016,Pacific Islands,moderate,endemic,very_small
glm_ar1,expanding,FJI,2017-01-01,6,4,0.5510057473660501,2016/2017,Pacific Islands,moderate,endemic,very_small
glm_ar1,expanding,FJI,2017-07-01,6,0,0.5906811107343505,2016/2017,Pacific Islands,moderate,endemic,very_small
glm_ar1,expanding,FJI,2018-01-01,6,4,0.5094010295522821,2017/2018,Pacific Islands,moderate,endemic,very_small
glm_ar1,expanding,FJI,2018-07-01,6,0,0.5807215860010756,2017/2018,Pacific Islands,moderate,endemic,very_small
glm_ar1,expanding,FJI,2019-01-01,6,5,0.6731875258431704,2018/2019,Pacific Islands,moderate,endemic,very_small
glm_ar1,expanding,FJI,2019-07-01,6,5,1.994215569613558,2018/2019,Pacific Islands,moderate,endemic,very_small
glm_ar1,expanding,FJI,2020-01-01,6,2,0.2738985734960288,2019/2020,Pacific Islands,moderate,endemic,very_small
glm_ar1,expanding,FJI,2020-07-01,6,0,0.43736577861472953,2019/2020,Pacific Islands,moderate,endemic,very_small
