"","country","iso3","Month","season_nMonth","nb_size","nb_mean","Ave_season_monthly_cases","Ave_season_monthly_cum_cases","Ave_cum_monthly_proportion","Ave_monthly_proportion","date","Year","cases","source","Data_status","Predicted_total_seasonal_cases","cum_todate_cases_calendar","cum_todate_cases_season","Data_process","percentile_most_recent","Country","Region"
"725","Réunion","REU",2,7,0.318345627562497,2453.22222222223,2453.22222222222,6906,0.816511747816206,0.312588410606833,2025-02-01,2025,0,"WHO","Observed",0,10,64,"Observed",5.78927497173477,"Réunion",NA
"726","Guyana","GUY",3,7,0.722966242855659,515.857142857143,515.857142857143,3667.42857142857,0.596602813818683,0.0743183723647208,2025-03-01,2025,6785,"PAHO","Observed",11373,16021,55891,"Observed",99.9999956298818,"Guyana","Latin America & Caribbean"
"727","Cambodia","KHM",4,7,1.00004862685291,3910.92857142858,3910.92857142857,10328.4285714286,0.528030457761018,0.174123622383212,2025-04-01,2025,935,"WHO","Observed",1771,2794,12917,"Observed",36.4292274901593,"Cambodia","East Asia & Pacific"
"728","Colombia","COL",4,7,2.82654328191763,6983,6983,50660,0.630004128171297,0.0802265280729058,2025-04-01,2025,13301,"PAHO","Observed",21113,64784,235632,"Observed",99.2954276030037,"Colombia","Latin America & Caribbean"
"729","Malaysia","MYS",4,7,2.4932445686538,7724.46153846155,7724.46153846154,45066.6923076923,0.586061763396609,0.0939865147947849,2025-04-01,2025,5383,"WHO","Observed",9185,21679,93479,"Observed",68.8415428022418,"Malaysia","East Asia & Pacific"
"730","Maldives","MDV",4,7,1.78177572732046,255.636363636364,255.636363636364,967.636363636364,0.64461604696391,0.147738137698625,2025-04-01,2025,120,"SEARO","Observed",186,335,1282,"Observed",44.4102774303392,"Maldives","South Asia"
"731","Sri Lanka","LKA",4,7,1.21487971994826,10539,10539,38752,0.573899178493686,0.126783456184523,2025-04-01,2025,5171,"SEARO","Observed",9010,17550,50278,"Observed",55.6083971148842,"Sri Lanka","South Asia"
"732","Bahamas","BHS",5,7,0.326574391598254,224.833333333333,224.833333333333,590.333333333333,0.541249180655035,0.0886299375469346,2025-05-01,2025,285,"WHO","Unobserved",527,5634,9459,"Estimates",86.7802888729033,"Bahamas","Latin America & Caribbean"
"733","British Virgin Islands","VGB",5,7,0.565752570897418,40.6666666666667,40.6666666666667,208.333333333333,0.65035091515713,0.0809498119925147,2025-05-01,2025,1,"WHO","Observed",2,26,7650,"Observed",17.571977145934,"British Virgin Islands","Latin America & Caribbean"
"734","Nicaragua","NIC",5,7,1.79943983880491,7951.66666666667,7951.66666666667,37351.1666666667,0.433696886426482,0.0976501983347052,2025-05-01,2025,597,"WHO","Unobserved",1377,10625,55609,"Estimates",6.01894663229267,"Nicaragua","Latin America & Caribbean"
"735","Pakistan","PAK",5,7,0.875377867436223,1436.38461538462,1436.38461538462,3294.38461538462,0.253296787802589,0.0800401084291052,2025-05-01,2025,499,"WHO","Observed",1970,7784,29870,"Observed",74.6791099943259,"Pakistan","South Asia"
"736","Singapore","SGP",5,7,1.2551296126387,1479.57142857143,1479.57142857143,9503.5,0.669011114597309,0.0915371812125332,2025-05-01,2025,532,"WHO","Observed",795,2134,10987,"Observed",37.5575790582498,"Singapore","East Asia & Pacific"
"737","Solomon Islands","SLB",5,7,0.252725194131337,573.624999999999,573.625,1201.75,0.589363394235811,0.131812616130163,2025-05-01,2025,28,"WHO","Observed",48,169,217,"Observed",41.6129724009527,"Solomon Islands","East Asia & Pacific"
"738","Bangladesh","BGD",6,7,0.61536173878567,1123,1123,3238,0.642113644463291,0.20946746558746,2025-06-01,2025,5951,"SEARO","Observed",9268,10296,23692,"Observed",99.7846471585694,"Bangladesh","South Asia"
"739","Barbados","BRB",6,7,2.37949256607327,157.75,157.75,705,0.549687103924394,0.111992827554813,2025-06-01,2025,11,"PAHO","Observed",20,258,1318,"Observed",1.87993049373467,"Barbados","Latin America & Caribbean"
"740","Belize","BLZ",6,7,1.29400467466112,580.999999999999,581,2482.38461538462,0.555559865588796,0.11584496232466,2025-06-01,2025,118,"PAHO","Observed",212,443,817,"Observed",25.2805423168245,"Belize","Latin America & Caribbean"
"741","China","CHN",6,7,0.817037507799263,4359.75000000001,4359.75,6334,0.544016428077086,0.336106008294845,2025-06-01,2025,225,"WHO","Observed",414,563,1409,"Observed",12.8027252207867,"China","East Asia & Pacific"
"742","Cook Islands","COK",6,7,1.34649362879682,10.6666666666667,10.6666666666667,116.333333333333,0.535327198364008,0.0547385924686538,2025-06-01,2025,23,"WHO","Observed",43,37,37,"Observed",98.8931653999026,"Cook Islands","East Asia & Pacific"
"743","Costa Rica","CRI",6,7,1.35317396138081,3329.83333333334,3329.83333333333,15818,0.558524267899352,0.103122845285754,2025-06-01,2025,391,"PAHO","Observed",700,2049,14461,"Observed",12.9142457803825,"Costa Rica","Latin America & Caribbean"
"744","Dominican Republic","DOM",6,7,0.850383268562343,1965.5,1965.5,5092.66666666667,0.487187394890586,0.131997281084936,2025-06-01,2025,178,"PAHO","Observed",365,1076,9587,"Observed",20.5273092218757,"Dominican Republic","Latin America & Caribbean"
"745","El Salvador","SLV",6,7,1.58596316092873,2397.57142857143,2397.57142857143,12851.8571428571,0.645947730378068,0.106671506589416,2025-06-01,2025,616,"PAHO","Observed",954,2647,6513,"Observed",23.4715813352696,"El Salvador","Latin America & Caribbean"
"746","French Polynesia","PYF",6,7,0.656382943322572,68.7777777777778,68.7777777777778,517.555555555556,0.59483650133534,0.0687793871664875,2025-06-01,2025,84,"WHO","Observed",141,1049,1114,"Observed",85.4206598039993,"French Polynesia","East Asia & Pacific"
"747","Guatemala","GTM",6,7,0.619592078379054,3120.57142857143,3120.57142857143,9623.42857142857,0.564992626583696,0.101696756345331,2025-06-01,2025,5983,"PAHO","Observed",10590,28381,89376,"Observed",94.3923893180635,"Guatemala","Latin America & Caribbean"
"748","Honduras","HND",6,7,2.00817030281282,2533.66666666666,2533.66666666667,14709.1666666667,0.627145583552884,0.0934158782576858,2025-06-01,2025,1835,"PAHO","Observed",2926,9822,69608,"Observed",67.1416467837183,"Honduras","Latin America & Caribbean"
"749","India","IND",6,7,1.82894379839528,17701.6923076924,17701.6923076923,60585.6153846154,0.50719936249352,0.145935796560457,2025-06-01,2025,6459,"SEARO","Observed",12735,24948,74398,"Observed",43.3502073392986,"India","South Asia"
"750","Jamaica","JAM",6,7,0.692945098236059,155.75,155.75,715.5,0.496995936268753,0.0776106010638958,2025-06-01,2025,65,"PAHO","Observed",131,260,1779,"Observed",60.7479631011952,"Jamaica","Latin America & Caribbean"
"751","Kiribati","KIR",6,7,1477951.36506704,190.5,190.5,890.75,0.638655986224273,0.0470602766798419,2025-06-01,2025,380,"WHO","Observed",595,501,501,"Observed",100,"Kiribati","East Asia & Pacific"
"752","Nepal","NPL",6,7,0.838039510495592,58.3999999999999,58.4,137.8,0.429042998820719,0.178134449324296,2025-06-01,2025,531,"SEARO","Observed",1238,1831,5546,"Observed",99.9999988052437,"Nepal","South Asia"
"753","Palau","PLW",6,7,0.958047085561932,89.3999999999999,89.4,452.4,0.66694795735555,0.115746179165708,2025-06-01,2025,1,"WHO","Observed",1,1,5,"Observed",2.49933018503099,"Palau","East Asia & Pacific"
"754","Samoa","WSM",6,7,0.220064461159625,849.166666666666,849.166666666667,4148.66666666667,0.728190546905761,0.0623411997664924,2025-06-01,2025,569,"WHO","Observed",781,841,1273,"Observed",74.4015253912724,"Samoa","East Asia & Pacific"
"755","Sudan","SDN",6,7,0.280025539083716,1401.25,1401.25,3361.75,0.382123061459916,0.116542691088119,2025-06-01,2025,310,"WHO","Observed",811,3985,7023,"Observed",64.4473433404352,"Sudan","Sub-Saharan Africa"
"756","Tonga","TON",6,7,0.616639547797932,13,13,155.666666666667,0.69376128278645,0.0389856734012693,2025-06-01,2025,207,"WHO","Observed",298,2055,2065,"Observed",99.9999762716703,"Tonga","East Asia & Pacific"
"757","Vanuatu","VUT",6,7,0.182434784629617,197.4,197.4,386.4,0.692596089339715,0.103317329896712,2025-06-01,2025,0,"WHO","Observed",0,85,198,"Observed",27.9496246748352,"Vanuatu","East Asia & Pacific"
"758","Bhutan","BTN",7,7,0.731040840311143,134.8,134.8,661.6,0.66591659819183,0.132137901062667,2025-07-01,2025,3,"SEARO","Observed",5,7,9,"Observed",8.65888749897162,"Bhutan","South Asia"
"759","Burkina Faso","BFA",7,7,0.325219988132626,12967.6666666667,12967.6666666667,18274,0.583905090389915,0.380957392638241,2025-07-01,2025,3584,"WHO","Observed",6138,18400,43486,"Observed",58.6670011672563,"Burkina Faso","Sub-Saharan Africa"
"760","Cameroon","CMR",7,7,21.248115407137,35.25,35.25,179,0.413365941364919,0.0848251493055365,2025-07-01,2025,0,"WHO","Observed",0,61,118,"Observed",9.45447860094196e-08,"Cameroon","Sub-Saharan Africa"
"761","Curaçao","CUW",7,7,4.21827244876726,82.5,82.5,437.25,0.400016195514228,0.0768292301082376,2025-07-01,2025,97,"WHO","Unobserved",242,392,853,"Estimates",99.738141598152,"Curaçao","Latin America & Caribbean"
"762","Ethiopia","ETH",7,7,0.545475893863371,2998,2998,6964.6,0.639301179621645,0.348172089552837,2025-07-01,2025,98,"WHO","Observed",153,2401,4971,"Observed",15.8418308315531,"Ethiopia","Sub-Saharan Africa"
"763","Grenada","GRD",7,7,0.984866519845719,34.875,34.875,288.5,0.702004627265382,0.10337296038887,2025-07-01,2025,23,"PAHO","Observed",33,127,408,"Observed",61.8665389804971,"Grenada","Latin America & Caribbean"
"764","Guadeloupe","GLP",7,7,0.375651599091929,1713.14285714286,1713.14285714286,5899.71428571429,0.509701646434237,0.158634552027878,2025-07-01,2025,108635,"WHO","Unobserved",213134,113270,117505,"Estimates",100,"Guadeloupe","Latin America & Caribbean"
"765","Mexico","MEX",7,7,2.11712459359736,23153.3333333334,23153.3333333333,77140.4444444444,0.595059889596187,0.171193336594152,2025-07-01,2025,11728,"PAHO","Observed",19709,65859,237383,"Observed",50.2267383828476,"Mexico","Latin America & Caribbean"
"766","Panama","PAN",7,7,1.35321757175245,982.81818181818,982.818181818182,5017,0.584613699607332,0.117175947440358,2025-07-01,2025,2417,"PAHO","Observed",4134,11462,27444,"Observed",99.259092631696,"Panama","Latin America & Caribbean"
"767","Puerto Rico","PRI",7,7,0.623616023964342,985.5,985.5,4031.125,0.504749458664523,0.107726284481917,2025-07-01,2025,210,"PAHO","Observed",416,2271,4884,"Observed",44.0382690986699,"Puerto Rico","Latin America & Caribbean"
"768","Suriname","SUR",7,7,1.46631397516266,37.6,37.6,200.4,0.569221313903788,0.0981100379918507,2025-07-01,2025,1,"WHO","Unobserved",2,23,119,"Estimates",3.3188465561013,"Suriname","Latin America & Caribbean"
"769","Marshall Islands","MHL",8,7,6.40995043313166,214.333333333333,214.333333333333,1084.66666666667,0.564700850142906,0.158328258409921,2025-08-01,2025,0,"WHO","Observed",0,0,0,"Observed",1.40506288210973e-08,"Marshall Islands","East Asia & Pacific"
"770","Martinique","MTQ",8,7,0.192044064167542,616.199999999999,616.2,2321.8,0.352515696670326,0.0441407662918306,2025-08-01,2025,2073,"WHO","Unobserved",5881,4543,8624,"Estimates",98.4613640913828,"Martinique","Latin America & Caribbean"
"771","Senegal","SEN",8,7,0.566574432875886,216.5,216.5,434,0.685282132734927,0.297900458483379,2025-08-01,2025,356,"WHO","Observed",519,1537,1816,"Observed",88.2394528961373,"Senegal","Sub-Saharan Africa"
"772","Timor-Leste","TLS",12,7,0.95974111859468,140.428571428572,140.428571428571,717.071428571429,0.680442402177935,0.127974533266724,2025-12-01,2025,0,"SEARO","Observed",0,942,401,"Observed",0.829912467744539,"Timor-Leste","East Asia & Pacific"
"773","Argentina","ARG",1,8,0.799172611040379,129,129,1076,0.538071695503057,0.0543735466081339,2024-01-01,2024,32998,"PAHO","Observed",61326,32998,39161,"Observed",100,"Argentina","Latin America & Caribbean"
"774","Australia","AUS",1,8,1329203.03991053,157.153846153846,157.153846153846,824.076923076923,0.682093396397691,0.116193186736974,2024-01-01,2024,132,"WHO","Observed",194,132,1777,"Observed",99.8037250654898,"Australia","East Asia & Pacific"
"775","Bolivia","BOL",1,8,0.969427332660049,6818.72727272729,6818.72727272727,38563.2727272727,0.661054228930292,0.112490808620754,2024-01-01,2024,8761,"PAHO","Observed",13253,8761,31420,"Observed",85.5361698270607,"Bolivia","Latin America & Caribbean"
"776","French Guiana","GUF",1,8,0.209840967626153,1032.375,1032.375,2808.375,0.685824905927218,0.136934911326746,2024-01-01,2024,3672,"PAHO","Observed",5354,3672,8148,"Observed",95.1522342385454,"French Guiana","Latin America & Caribbean"
"777","Timor-Leste","TLS",1,8,1.04639066377767,196.785714285715,196.785714285714,913.857142857143,0.866243712952709,0.185801310774774,2024-01-01,2024,189,"SEARO","Observed",218,189,590,"Observed",66.8601591258812,"Timor-Leste","East Asia & Pacific"
"778","Fiji","FJI",2,8,1.08925808861537,635.230769230768,635.230769230769,4552.15384615385,0.728412589706091,0.118784400636205,2024-02-01,2024,1069,"WHO","Observed",1468,1855,6107,"Observed",90.5774707512841,"Fiji","East Asia & Pacific"
"779","Indonesia","IDN",2,8,4.11696555815175,11172.7857142857,11172.7857142857,85323.7857142857,0.74254126508114,0.0939497081813279,2024-02-01,2024,29411,"SEARO","Observed",39609,56679,160155,"Observed",99.9650177104778,"Indonesia","East Asia & Pacific"
"780","New Caledonia","NCL",2,8,0.251415058123633,250.666666666667,250.666666666667,1720.66666666667,0.828681078845377,0.164018020896842,2024-02-01,2024,6,"WHO","Observed",7,8,8,"Observed",32.3645268198134,"New Caledonia","East Asia & Pacific"
"781","Peru","PER",2,8,0.672202260123251,20229.875,20229.875,60744,0.625175106871696,0.127307626113203,2024-02-01,2024,37142,"PAHO","Observed",59411,49280,77959,"Observed",92.6343394740655,"Peru","Latin America & Caribbean"
"782","Saudi Arabia","SAU",2,8,1.633370114677,704.615384615382,704.615384615385,2531.53846153846,0.700249634846117,0.18241009324121,2024-02-01,2024,1664,"WHO","Observed",2376,3168,3811,"Observed",98.519903654862,"Saudi Arabia","Middle East & North Africa"
"783","Brazil","BRA",3,8,0.703228011237561,466577,466577,1965180,0.756300666430797,0.115938708710571,2024-03-01,2024,2290460,"PAHO","Observed",3028505,4785236,6849633,"Observed",99.5135240065914,"Brazil","Latin America & Caribbean"
"784","Ecuador","ECU",3,8,1.88424873188336,2433,2433,13515.8181818182,0.679716946182516,0.111990080670336,2024-03-01,2024,7605,"PAHO","Observed",11188,17056,44208,"Observed",99.8656775836174,"Ecuador","Latin America & Caribbean"
"785","Réunion","REU",3,8,0.372807422499469,768.444444444444,768.444444444444,7674.44444444444,0.940399022848063,0.123887275031857,2024-03-01,2024,441,"WHO","Observed",469,495,505,"Observed",61.0390131932332,"Réunion",NA
"786","Guyana","GUY",4,8,0.530767519882302,965.142857142857,965.142857142857,4632.57142857143,0.689836239690566,0.0932334258718831,2024-04-01,2024,4669,"PAHO","Observed",6768,15397,60560,"Observed",99.292665513157,"Guyana","Latin America & Caribbean"
"787","Cambodia","KHM",5,8,1.44087914598606,3023.35714285713,3023.35714285714,13351.7857142857,0.680856500937877,0.152826043176859,2024-05-01,2024,579,"WHO","Observed",850,5930,13496,"Observed",16.8999546673585,"Cambodia","East Asia & Pacific"
"788","Colombia","COL",5,8,2.63885445618248,5930,5930,56590,0.697164328434929,0.0671602002636316,2024-05-01,2024,37453,"PAHO","Observed",53722,166334,273085,"Observed",99.9999994503257,"Colombia","Latin America & Caribbean"
"789","Malaysia","MYS",5,8,2.0590291923505,6994.38461538461,6994.38461538462,52061.0769230769,0.668791734380532,0.082729970983923,2024-05-01,2024,11742,"WHO","Observed",17557,64629,105221,"Observed",96.1867266342304,"Malaysia","East Asia & Pacific"
"790","Maldives","MDV",5,8,2.83495604558369,146.272727272728,146.272727272727,1113.90909090909,0.73577727333401,0.0911612263700998,2024-05-01,2024,667,"SEARO","Observed",907,1305,1949,"Observed",99.9996769210016,"Maldives","South Asia"
"791","Sri Lanka","LKA",5,8,2.37090834655501,5249.44444444444,5249.44444444444,44001.4444444444,0.64934164013226,0.0754424616385738,2024-05-01,2024,2650,"SEARO","Observed",4081,25312,52928,"Observed",44.0566859906959,"Sri Lanka","South Asia"
"792","Bahamas","BHS",6,8,0.218134274361525,390.333333333334,390.333333333333,980.666666666667,0.693350425820385,0.152101245165349,2024-06-01,2024,1410,"WHO","Unobserved",2034,1712,10869,"Estimates",95.2767345873605,"Bahamas","Latin America & Caribbean"
"793","British Virgin Islands","VGB",6,8,0.545097301883442,49.6666666666667,49.6666666666667,258,0.751985685198459,0.10163477004133,2024-06-01,2024,4,"WHO","Observed",5,4646,7654,"Observed",24.407395211889,"British Virgin Islands","Latin America & Caribbean"
"794","Nicaragua","NIC",6,8,2.14270156761088,8205.16666666666,8205.16666666667,45556.3333333333,0.544546453991449,0.110849567564967,2024-06-01,2024,7818,"PAHO","Observed",14357,37793,63427,"Observed",86.8958864970923,"Nicaragua","Latin America & Caribbean"
"795","Pakistan","PAK",6,8,0.707834674429595,4437.69230769232,4437.69230769231,7732.07692307692,0.476376382801821,0.223079594999232,2024-06-01,2024,3252,"WHO","Observed",6827,12748,33122,"Observed",78.1940482135367,"Pakistan","South Asia"
"796","Singapore","SGP",6,8,1.97980596300139,1093.5,1093.5,10597,0.745734374668645,0.0767232600713363,2024-06-01,2024,1224,"WHO","Observed",1641,9256,12211,"Observed",80.0519467218513,"Singapore","East Asia & Pacific"
"797","Solomon Islands","SLB",6,8,0.328348206712543,308.124999999999,308.125,1509.875,0.694897019466483,0.105533625230672,2024-06-01,2024,27,"WHO","Observed",39,75,244,"Observed",39.1869549141224,"Solomon Islands","East Asia & Pacific"
"798","Bangladesh","BGD",7,8,0.651754642546751,907.000000000002,907,4145,0.796931697496288,0.154818053032997,2024-07-01,2024,2669,"SEARO","Observed",3349,6320,26361,"Observed",95.6736008196717,"Bangladesh","South Asia"
"799","Barbados","BRB",7,8,1.92121752969481,168,168,873,0.66617265467908,0.116485550754686,2024-07-01,2024,11,"PAHO","Observed",17,1055,1329,"Observed",2.33251061139353,"Barbados","Latin America & Caribbean"
"800","Belize","BLZ",7,8,1.51398101538209,569.461538461537,569.461538461538,3051.84615384615,0.678291658939887,0.122731793351091,2024-07-01,2024,147,"PAHO","Observed",217,521,964,"Observed",23.2711544190303,"Belize","Latin America & Caribbean"
"801","China","CHN",7,8,0.609210959309184,5708.875,5708.875,12042.875,0.890404679389028,0.346388251311942,2024-07-01,2024,554,"WHO","Observed",622,958,1963,"Observed",20.9035297016804,"China","East Asia & Pacific"
"802","Cook Islands","COK",7,8,256482.425196458,5.66666666666667,5.66666666666667,122,0.565461878498688,0.0301346801346801,2024-07-01,2024,0,"WHO","Observed",0,0,37,"Observed",0.345959389377983,"Cook Islands","East Asia & Pacific"
"803","Costa Rica","CRI",7,8,1.24563415762848,3984.66666666667,3984.66666666667,19802.6666666667,0.67840266827439,0.119878400375038,2024-07-01,2024,4683,"PAHO","Observed",6903,16121,19144,"Observed",83.2336470536665,"Costa Rica","Latin America & Caribbean"
