iso3,country,od_region,d,u_rf,med_rf,min_rf,max_rf,sd_rf,n_rf
NIC,Nicaragua,North & Central America,16,0.75893572516133,0.7563114370416602,0.7484700122399021,0.770208633728629,0.005626818415182964,17
NIC,Nicaragua,North & Central America,17,0.7515396536187411,0.7484700122399021,0.7398820825422204,0.7629398014632222,0.006260539135598516,17
NIC,Nicaragua,North & Central America,18,0.7433160530234725,0.7398820825422204,0.7307984004412575,0.7563114370416602,0.0068499607672842765,17
NIC,Nicaragua,North & Central America,19,0.7345653316968388,0.7307984004412575,0.7221886228610054,0.7484700122399021,0.007057395317464975,17
NIC,Nicaragua,North & Central America,20,0.7259191043350262,0.7221886228610054,0.7149167640186916,0.7398820825422204,0.0066197427391928385,17
NIC,Nicaragua,North & Central America,21,0.5630262759406587,0.5496280062287329,0.5496280062287329,0.7307984004412575,0.045640798186331724,213
NIC,Nicaragua,North & Central America,22,0.5568366174980157,0.5496280062287329,0.5340647054713158,0.7221886228610054,0.03352017915536263,364
NIC,Nicaragua,North & Central America,23,0.5556563084571019,0.5496280062287329,0.5186937563781426,0.7149167640186916,0.030874571164084378,371
NIC,Nicaragua,North & Central America,24,0.5541068652618609,0.5496280062287329,0.5024446361806155,0.7034857229647631,0.02817371540287282,378
NIC,Nicaragua,North & Central America,25,0.5628295477823914,0.5496280062287329,0.4780593325092707,1,0.07284664757207991,344
NIC,Nicaragua,North & Central America,26,0.5867671432044027,0.5496280062287329,0.4780593325092707,1,0.12448893210081742,421
NIC,Nicaragua,North & Central America,27,0.6007931770081149,0.5496280062287329,0.4780593325092707,1,0.14527841123871435,331
NIC,Nicaragua,North & Central America,28,0.7743114671894665,1,0.4780593325092707,1,0.2365708223641352,87
NIC,Nicaragua,North & Central America,29,0.8068591156536724,1,0.4780593325092707,1,0.2374169176978023,87
NIC,Nicaragua,North & Central America,30,0.8307436311905255,1,0.4780593325092707,1,0.23484345423155442,84
NIC,Nicaragua,North & Central America,31,0.87389021587296,1,0.4780593325092707,1,0.21821019968174105,87
NIC,Nicaragua,North & Central America,32,0.9124393280138777,1,0.4780593325092707,1,0.19303336565512852,87
NIC,Nicaragua,North & Central America,33,0.9522857467097186,1,0.4780593325092707,1,0.15082899664146232,87
NIC,Nicaragua,North & Central America,34,0.9940006819828652,1,0.4780593325092707,1,0.05595791320584164,87
NIC,Nicaragua,North & Central America,35,1,1,1,1,0,69
NIC,Nicaragua,North & Central America,36,1,1,1,1,0,66
NIC,Nicaragua,North & Central America,37,1,1,1,1,0,66
NIC,Nicaragua,North & Central America,38,1,1,1,1,0,66
NIC,Nicaragua,North & Central America,39,1,1,1,1,0,66
NIC,Nicaragua,North & Central America,40,1,1,1,1,0,66
NIC,Nicaragua,North & Central America,41,1,1,1,1,0,66
NIC,Nicaragua,North & Central America,42,1,1,1,1,0,66
NIC,Nicaragua,North & Central America,43,1,1,1,1,0,66
NIC,Nicaragua,North & Central America,44,1,1,1,1,0,66
NIC,Nicaragua,North & Central America,45,1,1,1,1,0,66
NIC,Nicaragua,North & Central America,46,1,1,1,1,0,66
NIC,Nicaragua,North & Central America,47,1,1,1,1,0,66
NIC,Nicaragua,North & Central America,48,1,1,1,1,0,66
NIC,Nicaragua,North & Central America,49,1,1,1,1,0,66
NIC,Nicaragua,North & Central America,50,1,1,1,1,0,66
NIC,Nicaragua,North & Central America,51,1,1,1,1,0,66
PAN,Panama,North & Central America,2,0.9987128112182427,0.9896588024026256,0.9864947820748926,1.0415489642184557,0.02074187802062444,117
PAN,Panama,North & Central America,3,1.0111114440625568,1.009395326427367,0.9470621362868407,1.0415489642184557,0.02243162095938805,776
PAN,Panama,North & Central America,4,1.0003244811444512,1.009395326427367,0.9366868148755251,1.039070836411393,0.02819320199641262,433
PAN,Panama,North & Central America,5,0.9685264862105829,0.9700860730915761,0.9320431542653765,1.0020327633624297,0.009328650015325688,273
PAN,Panama,North & Central America,6,0.965640835238257,0.9700860730915761,0.9312424607961399,0.9867075664621677,0.011415485694177772,184
PAN,Panama,North & Central America,7,0.9531068258960046,0.9577734993852554,0.9297025878717652,0.9742251223491027,0.016033906169331313,60
PAN,Panama,North & Central America,8,0.9518762399034284,0.9563565207095786,0.9283013772616797,0.9742251223491027,0.017424302150604653,60
PAN,Panama,North & Central America,9,0.950952741183164,0.9547624431667027,0.9279762745374946,0.9742251223491027,0.018220272431641885,60
PAN,Panama,North & Central America,10,0.9508575104220679,0.9550114164365484,0.9279762745374946,0.9811669128508124,0.019495137117790034,60
PAN,Panama,North & Central America,11,0.9509613276131402,0.9525623894863589,0.9279762745374946,0.9811669128508124,0.0208576072894418,60
PAN,Panama,North & Central America,12,0.9515379927174538,0.9507065547864135,0.9286347517730497,0.9811669128508124,0.021658573503785503,60
PAN,Panama,North & Central America,13,0.952969811403743,0.9497179528673435,0.9293495175848117,0.9804717710750194,0.022095467152806633,60
PAN,Panama,North & Central America,14,0.9548919973784362,0.9570999634515547,0.9302173557770878,0.9863195057369815,0.022608504001390636,60
PAN,Panama,North & Central America,15,0.9561047793682338,0.9563217764252412,0.9311303778831997,0.9876197150198551,0.022989903014753777,60
PAN,Panama,North & Central America,16,0.9568611865933577,0.9556415416389689,0.9323505323505323,0.9876197150198551,0.022639048604254024,60
PAN,Panama,North & Central America,17,0.9577181368378609,0.9560671008085684,0.9340378387591615,0.9876197150198551,0.02179461621845775,60
PAN,Panama,North & Central America,18,0.9561281307353647,0.9453511130325787,0.9357337240946201,0.9821138211382113,0.02055483955810189,60
PAN,Panama,North & Central America,19,0.9519758706240457,0.9456550981974711,0.9357337240946201,0.9817660849179474,0.017888364737512874,60
PAN,Panama,North & Central America,20,0.9482475173179378,0.9428648068669528,0.9357337240946201,0.9787068293949623,0.014323756935943349,60
PAN,Panama,North & Central America,21,0.9450614758467685,0.940845824411135,0.9360858409143924,0.9766778958279347,0.010824730817811662,60
PAN,Panama,North & Central America,22,0.9427292506661362,0.9390862944162437,0.9360858409143924,0.9517195767195767,0.00607323577651517,60
PAN,Panama,North & Central America,23,0.9434734448639661,0.9427904261529481,0.9363975155279504,0.9511922503725783,0.005207977852846653,60
PAN,Panama,North & Central America,24,0.9436375810958041,0.9430656934306569,0.9378359429773312,0.9499323410013532,0.004246922626426568,60
PAN,Panama,North & Central America,25,0.9499825542964597,0.9447102604997342,0.9327272727272727,1,0.01889501329600524,68
PAN,Panama,North & Central America,26,0.9648734309401991,0.9483655274888558,0.9327272727272727,1,0.027833504175010407,90
PAN,Panama,North & Central America,27,0.9686998984597649,0.9501302567919613,0.9327272727272727,1,0.028071989975543263,87
PAN,Panama,North & Central America,28,0.9734885948387471,1,0.9327272727272727,1,0.027996736348720675,87
PAN,Panama,North & Central America,29,0.9778805387544596,1,0.9327272727272727,1,0.027533622852968887,87
PAN,Panama,North & Central America,30,0.9806846215238887,1,0.9327272727272727,1,0.0271740159433053,84
PAN,Panama,North & Central America,31,0.9855586838613071,1,0.9327272727272727,1,0.025215225390599887,87
PAN,Panama,North & Central America,32,0.9897231130349265,1,0.9344262295081968,1,0.022815506024542066,87
PAN,Panama,North & Central America,33,0.9943048249130915,1,0.9344262295081968,1,0.018114393969096674,87
PAN,Panama,North & Central America,34,0.9993649584047755,1,0.9447513812154696,1,0.005923273673136984,87
PAN,Panama,North & Central America,35,1,1,1,1,0,69
PAN,Panama,North & Central America,36,1,1,1,1,0,66
PAN,Panama,North & Central America,37,1,1,1,1,0,66
PAN,Panama,North & Central America,38,1,1,1,1,0,66
PAN,Panama,North & Central America,39,1,1,1,1,0,66
PAN,Panama,North & Central America,40,1,1,1,1,0,66
PAN,Panama,North & Central America,41,1,1,1,1,0,66
PAN,Panama,North & Central America,42,1,1,1,1,0,66
PAN,Panama,North & Central America,43,1,1,1,1,0,66
PAN,Panama,North & Central America,44,1,1,1,1,0,66
PAN,Panama,North & Central America,45,1,1,1,1,0,66
PAN,Panama,North & Central America,46,1,1,1,1,0,66
PAN,Panama,North & Central America,47,1,1,1,1,0,66
PAN,Panama,North & Central America,48,1,1,1,1,0,66
PAN,Panama,North & Central America,49,1,1,1,1,0,66
PAN,Panama,North & Central America,50,1,1,1,1,0,66
PAN,Panama,North & Central America,51,1,1,1,1,0,66
PER,Peru,South America,2,0.9907046983209764,0.9907707840402,0.9875301627439038,0.9955001224725227,0.0024550985280879117,811
PER,Peru,South America,3,0.9910987366687388,0.9909764656990256,0.9875301627439038,0.9973383028987358,0.0023678186205792267,792
PER,Peru,South America,4,0.9940052945040337,0.9933049300060864,0.9898878755240095,1.0004939771231907,0.002717852493011819,60
PER,Peru,South America,5,0.9965797466240702,0.9958842211986735,0.9926113336794551,1.003117335689571,0.002888994412380605,60
PER,Peru,South America,6,0.9989153558099344,0.9981738234828078,0.9951158714703019,1.0060946803484863,0.0031221768316607836,60
PER,Peru,South America,7,1.0008630823577354,0.9999119813400441,0.9970964720574461,1.007267048504665,0.0031953013525349724,60
PER,Peru,South America,8,1.002362086302699,1.0015158700242783,0.9985488033510876,1.0082641525372027,0.0030820600239753054,60
PER,Peru,South America,9,1.0035302581089902,1.0025791914956834,0.9998265298881118,1.0082641525372027,0.002829107124432777,60
PER,Peru,South America,10,1.0043853456007243,1.0035916703814558,1.0011203947603666,1.008255335458103,0.002399452079234653,60
PER,Peru,South America,11,1.004976499064076,1.0042742285513506,1.0022416849129392,1.0080187950850412,0.001860377896219035,60
PER,Peru,South America,12,1.0053807409397646,1.0050074972784535,1.00345694279382,1.0079737745863253,0.0013778212324671339,60
PER,Peru,South America,13,1.0056300702377303,1.0052390085006315,1.0040706010316585,1.0080650644185336,0.0012130569580188191,60
PER,Peru,South America,14,1.005740561423191,1.005654175055699,1.003306504241897,1.0080650644185336,0.0013950641737344159,60
PER,Peru,South America,15,1.0059876024509278,1.0062887618652017,1.0025018764073055,1.0106088786647742,0.0019909604716412733,60
PER,Peru,South America,16,1.0065929972116705,1.006247248426221,1.0025018764073055,1.0141867370504785,0.0029095894390411686,60
PER,Peru,South America,17,1.0074033121284183,1.0059322062998435,1.0025735425528113,1.017404050622458,0.003948457096380167,60
PER,Peru,South America,18,1.0086759169806352,1.0059108109145574,1.0040048495448584,1.0212232186625911,0.005101598327968971,60
PER,Peru,South America,19,1.0102458372533722,1.007428459905833,1.0046937618711402,1.0212232186625911,0.0057335020312583255,60
PER,Peru,South America,20,1.0121326664524748,1.0098951361902668,1.0048074856348603,1.023049023049023,0.006006833507217191,60
PER,Peru,South America,21,1.01448974755849,1.0151930713758168,1.0055495407647468,1.0284697508896796,0.0066543600290623756,60
PER,Peru,South America,22,1.017212475273238,1.0185505587976635,1.0069969799360106,1.0341827221876942,0.007727260028054913,60
PER,Peru,South America,23,1.0191663857857394,1.018929236793527,1.0080519636015326,1.0341827221876942,0.00708981699809186,60
PER,Peru,South America,24,1.0192660237578517,1.0190357664454561,1.0041666666666667,1.0335403726708075,0.0072883138146840306,60
PER,Peru,South America,25,1.0095620679365387,1.0190565575777362,0.9358706473104399,1.0337972166998013,0.028262476240962297,68
PER,Peru,South America,26,0.9880535614895584,1.0175885908336209,0.9358706473104399,1.0344398856148203,0.04141092944946136,90
PER,Peru,South America,27,0.9836643375814135,1.006563245823389,0.9358706473104399,1.0344398856148203,0.04255417916280757,87
PER,Peru,South America,28,0.9775565529343254,0.9395878017826793,0.9358706473104399,1.0328988206083178,0.043084613663362616,87
PER,Peru,South America,29,0.9707346476581444,0.9395878017826793,0.9358706473104399,1.0334119985095018,0.041828716439592684,87
PER,Peru,South America,30,0.965538169540361,0.9395878017826793,0.9358706473104399,1.0334119985095018,0.039301061370106104,84
PER,Peru,South America,31,0.9570050922820391,0.9395878017826793,0.9358706473104399,1.0327706057596822,0.03331474284279236,87
PER,Peru,South America,32,0.9508526704245491,0.9395878017826793,0.9358706473104399,1.0175548589341692,0.02797436784188326,87
PER,Peru,South America,33,0.9456974497342767,0.9395878017826793,0.9358706473104399,1.0175548589341692,0.022608259994406257,87
PER,Peru,South America,34,0.9398402335215281,0.9395878017826793,0.9358706473104399,1.0162805259862242,0.00873460924928051,87
PER,Peru,South America,35,0.9404757598095179,0.9411576699204356,0.9358706473104399,0.9436257937155603,0.0024413582624193005,69
PER,Peru,South America,36,0.9414743366773322,0.9416336961665878,0.9364532073853956,0.944386596727472,0.0019152631896674891,66
PER,Peru,South America,37,0.9421891301940108,0.942269644674695,0.9380276186473794,0.9448687266146488,0.001649793861983696,66
PER,Peru,South America,38,0.9427890306835266,0.9428073529016632,0.9395878017826793,0.9454299034590208,0.0015398731218214758,66
PER,Peru,South America,39,0.9433536746903441,0.9433713021008354,0.9403887947065369,0.94602016476578,0.0015004281350165679,66
PER,Peru,South America,40,0.9438978937401716,0.9436257937155603,0.9411576699204356,0.9464083389984138,0.0014987140877683318,66
PER,Peru,South America,41,0.944429620345175,0.944386596727472,0.9416336961665878,0.9471923683186964,0.0014880183282097433,66
PER,Peru,South America,42,0.9450092315231862,0.9448687266146488,0.942269644674695,0.9486210804684548,0.0015824379710663815,66
PER,Peru,South America,43,0.9456698402724926,0.9454299034590208,0.9428073529016632,0.9493705009456175,0.0017921207173913825,66
PER,Peru,South America,44,0.9463249098280347,0.94602016476578,0.9433713021008354,0.9496290461369854,0.0019425997697844778,66
PER,Peru,South America,45,0.9469869607229012,0.9464083389984138,0.9436257937155603,0.9504029109058624,0.001974844703912993,66
PER,Peru,South America,46,0.9476571176745812,0.9471923683186964,0.944386596727472,0.951085671456678,0.0020339950061158824,66
PER,Peru,South America,47,0.9483361480866412,0.9486210804684548,0.9448687266146488,0.9518662789634426,0.0020712191993347336,66
PER,Peru,South America,48,0.9490483044957264,0.9493705009456175,0.9454299034590208,0.9525439442607906,0.002091398435752774,66
PER,Peru,South America,49,0.9497774387886792,0.9496290461369854,0.94602016476578,0.9532674569893254,0.0020823544148902613,66
PER,Peru,South America,50,0.9505273322441896,0.9504029109058624,0.9464083389984138,0.9538381169568318,0.0020021267995213505,66
PER,Peru,South America,51,0.9512464295680706,0.951085671456678,0.9471923683186964,0.9539722440429432,0.0018581407094238082,66
PRI,Puerto Rico,Caribbean,3,1.0247033941281363,1.0179710144927536,1.0143633540372672,1.040742650850954,0.011723010693362967,79
PRI,Puerto Rico,Caribbean,4,1.0293551942592276,1.026472534745202,1.004904966278357,1.0452488687782806,0.009251588624513798,993
PRI,Puerto Rico,Caribbean,5,1.0284209329560992,1.026472534745202,1.0032341526520052,1.0452488687782806,0.010796889235510998,651
PRI,Puerto Rico,Caribbean,6,1.0080986625654065,1.0065897858319606,1.0013745704467354,1.0229257641921397,0.004330363110692615,60
PRI,Puerto Rico,Caribbean,7,1.0041719584884126,1.0040841815891604,1.000751879699248,1.0091954022988505,0.0022559551906291163,60
PRI,Puerto Rico,Caribbean,8,1.0022923163273152,1.0018674136321195,1,1.0051516886090441,0.001525511118076134,60
PRI,Puerto Rico,Caribbean,9,1.0012057725590189,1.0009328358208955,0.9991251093613298,1.0034285714285713,0.0010550338204810903,60
PRI,Puerto Rico,Caribbean,10,1.0002839385141091,1.0006105006105006,0.9987812309567337,1.001639344262295,8.082398220128475e-4,60
PRI,Puerto Rico,Caribbean,11,0.9997102892789244,1,0.9987121699935608,1.001002004008016,7.292888666746803e-4,60
PRI,Puerto Rico,Caribbean,12,0.9993047600845175,0.9990689013035382,0.9986291980808774,1,5.070208537598636e-4,60
PRI,Puerto Rico,Caribbean,13,0.9991497633083053,0.999,0.9984996249062266,1,4.74074597049788e-4,60
PRI,Puerto Rico,Caribbean,14,0.9989783898536975,0.9989384288747346,0.9983660130718954,1,3.954088682632524e-4,60
PRI,Puerto Rico,Caribbean,15,0.9988084635093606,0.9988597491448119,0.9982517482517482,0.9991251093613298,2.443511339762852e-4,60
PRI,Puerto Rico,Caribbean,16,0.9987435722580837,0.998766954377312,0.9982517482517482,1,3.073157673006924e-4,60
PRI,Puerto Rico,Caribbean,17,0.9986667974395852,0.9986357435197817,0.9980430528375733,1,3.8027434984454396e-4,60
PRI,Puerto Rico,Caribbean,18,0.9985373402738332,0.9985029940119761,0.9977272727272727,1,4.406959253125181e-4,60
PRI,Puerto Rico,Caribbean,19,0.9985506245055522,0.9985029940119761,0.9977272727272727,1,5.949864193367076e-4,60
PRI,Puerto Rico,Caribbean,20,0.9986876284788773,0.9985029940119761,0.9977272727272727,1,7.566556022326008e-4,60
PRI,Puerto Rico,Caribbean,21,0.9988371489060527,0.9985029940119761,0.9977272727272727,1,8.658106036062911e-4,60
PRI,Puerto Rico,Caribbean,22,0.9990037876557133,0.9985029940119761,0.9977272727272727,1,9.303837510974671e-4,60
PRI,Puerto Rico,Caribbean,23,0.9991423188683463,1,0.9977272727272727,1,9.710335590670169e-4,60
PRI,Puerto Rico,Caribbean,24,0.9993317128077401,1,0.9977272727272727,1,9.611641858755677e-4,60
PRI,Puerto Rico,Caribbean,25,0.9995933709722993,1,0.9977272727272727,1,8.454555486085158e-4,68
PRI,Puerto Rico,Caribbean,26,0.9998484848484849,1,0.9977272727272727,1,5.700938207303814e-4,90
PRI,Puerto Rico,Caribbean,27,1,1,1,1,0,87
PRI,Puerto Rico,Caribbean,28,1,1,1,1,0,87
PRI,Puerto Rico,Caribbean,29,1,1,1,1,0,87
PRI,Puerto Rico,Caribbean,30,1,1,1,1,0,84
PRI,Puerto Rico,Caribbean,31,1,1,1,1,0,87
PRI,Puerto Rico,Caribbean,32,1,1,1,1,0,87
PRI,Puerto Rico,Caribbean,33,1,1,1,1,0,87
PRI,Puerto Rico,Caribbean,34,1,1,1,1,0,87
PRI,Puerto Rico,Caribbean,35,1,1,1,1,0,69
PRI,Puerto Rico,Caribbean,36,1,1,1,1,0,66
PRI,Puerto Rico,Caribbean,37,1,1,1,1,0,66
PRI,Puerto Rico,Caribbean,38,1,1,1,1,0,66
PRI,Puerto Rico,Caribbean,39,1,1,1,1,0,66
PRI,Puerto Rico,Caribbean,40,1,1,1,1,0,66
PRI,Puerto Rico,Caribbean,41,1,1,1,1,0,66
PRI,Puerto Rico,Caribbean,42,1,1,1,1,0,66
PRI,Puerto Rico,Caribbean,43,1,1,1,1,0,66
PRI,Puerto Rico,Caribbean,44,1,1,1,1,0,66
PRI,Puerto Rico,Caribbean,45,1,1,1,1,0,66
PRI,Puerto Rico,Caribbean,46,1,1,1,1,0,66
PRI,Puerto Rico,Caribbean,47,1,1,1,1,0,66
PRI,Puerto Rico,Caribbean,48,1,1,1,1,0,66
PRI,Puerto Rico,Caribbean,49,1,1,1,1,0,66
PRI,Puerto Rico,Caribbean,50,1,1,1,1,0,66
PRI,Puerto Rico,Caribbean,51,1,1,1,1,0,66
PRY,Paraguay,South America,2,0.9830945119321737,0.9856352664516558,0.9740035324877615,0.9928873207391306,0.006248132473642552,780
PRY,Paraguay,South America,3,0.9821527688513001,0.9792510930538081,0.9730757604515962,0.9928873207391306,0.006997979224032536,823
PRY,Paraguay,South America,4,0.9826495067198787,0.9855582124299649,0.9718391934396765,0.9925376533196932,0.00714370586549988,60
PRY,Paraguay,South America,5,0.9826998384317748,0.9855582124299649,0.9718391934396765,0.9924934370288631,0.007209562390553539,60
PRY,Paraguay,South America,6,0.9829846705415024,0.9855963241425169,0.9720377441051302,0.9924934370288631,0.006984372481828201,60
PRY,Paraguay,South America,7,0.9833507030318336,0.9856926592200111,0.9725705802336277,0.9924600396173373,0.006672375071243045,60
PRY,Paraguay,South America,8,0.9839590502804516,0.9858062586351788,0.9733327124696881,0.9924410536030038,0.006198996633199484,60
PRY,Paraguay,South America,9,0.9847705007975724,0.9866610311553037,0.9744573179820336,0.9925278478501176,0.00554463636946637,60
PRY,Paraguay,South America,10,0.9854730858146751,0.9867395033079174,0.9766961055304614,0.992658635453697,0.00498629509196937,60
PRY,Paraguay,South America,11,0.9860516682539575,0.9867881868099795,0.9779642191280892,0.9928274793610719,0.004962441453273122,60
PRY,Paraguay,South America,12,0.9864015992108562,0.9879657068718947,0.9772069256826029,0.9929420076707904,0.005365680776159037,60
PRY,Paraguay,South America,13,0.9865555005083162,0.9892340958233754,0.9764014439571587,0.9929869093810059,0.005635226613726033,60
PRY,Paraguay,South America,14,0.986669147725534,0.9896751195269503,0.9764014439571587,0.9929869093810059,0.005643588769512613,60
PRY,Paraguay,South America,15,0.9866977185110676,0.9893585660844256,0.9771484137595722,0.9929294664030899,0.005670466640754395,60
PRY,Paraguay,South America,16,0.9866651830774401,0.9893585660844256,0.9762980637784903,0.9928548145733631,0.005927712604503949,60
PRY,Paraguay,South America,17,0.9869254063693065,0.989371071619594,0.9756000665696754,0.9930214525717239,0.005862786746883255,60
PRY,Paraguay,South America,18,0.9876383767558855,0.9904327112217856,0.9756000665696754,0.9930214525717239,0.005009421008957413,60
PRY,Paraguay,South America,19,0.9885979125621013,0.9906182379436792,0.9796679091833277,0.9929396507281866,0.0041132757737148305,60
PRY,Paraguay,South America,20,0.9896266471895165,0.9915273962713466,0.9811265016739973,0.9956845160955886,0.004634173728644585,60
PRY,Paraguay,South America,21,0.990543711568621,0.9924945561780053,0.9780274756611268,0.9994536443224539,0.006392144522912272,60
PRY,Paraguay,South America,22,0.9910377638208688,0.9927519711218771,0.9749658225784199,1.000638620579548,0.008358751678717176,60
PRY,Paraguay,South America,23,0.9912632051857911,0.9954525066559928,0.9714452111607221,1.0010633220861207,0.010350875721336352,60
PRY,Paraguay,South America,24,0.9906094928675997,0.9972285659910552,0.9579023669463882,1.0010633220861207,0.013708049699318285,60
PRY,Paraguay,South America,25,0.989427256389076,1,0.9366598180217199,1.0008805971677537,0.019376092555339546,68
PRY,Paraguay,South America,26,0.9924811482256907,1,0.9364399319208874,1.0008035624602405,0.018754505556702803,90
PRY,Paraguay,South America,27,0.9956167806708369,1,0.9364399319208874,1.0005117864417536,0.01369221710449192,87
PRY,Paraguay,South America,28,0.998443649700154,1,0.9819076923076923,1.0001840357363938,0.003999853486144452,87
PRY,Paraguay,South America,29,0.9989988959995684,1,0.9943566591422122,1,0.0019216350873385028,87
PRY,Paraguay,South America,30,0.9989148845997043,1,0.9942415649053765,1,0.0020391486131874853,84
PRY,Paraguay,South America,31,0.9990232989706623,1,0.9942415649053765,1,0.002036537017384333,87
PRY,Paraguay,South America,32,0.9990935847174336,1,0.9941264973091835,1,0.002057255107525279,87
PRY,Paraguay,South America,33,0.9994990118686522,1,0.9941264973091835,1,0.0015843248873527633,87
PRY,Paraguay,South America,34,0.9999362425362576,1,0.9944531006544095,1,5.94690031789113e-4,87
PRY,Paraguay,South America,35,1,1,1,1,0,69
PRY,Paraguay,South America,36,1,1,1,1,0,66
PRY,Paraguay,South America,37,1,1,1,1,0,66
PRY,Paraguay,South America,38,1,1,1,1,0,66
PRY,Paraguay,South America,39,1,1,1,1,0,66
PRY,Paraguay,South America,40,1,1,1,1,0,66
PRY,Paraguay,South America,41,1,1,1,1,0,66
PRY,Paraguay,South America,42,1,1,1,1,0,66
PRY,Paraguay,South America,43,1,1,1,1,0,66
PRY,Paraguay,South America,44,1,1,1,1,0,66
PRY,Paraguay,South America,45,1,1,1,1,0,66
PRY,Paraguay,South America,46,1,1,1,1,0,66
PRY,Paraguay,South America,47,1,1,1,1,0,66
PRY,Paraguay,South America,48,1,1,1,1,0,66
PRY,Paraguay,South America,49,1,1,1,1,0,66
PRY,Paraguay,South America,50,1,1,1,1,0,66
PRY,Paraguay,South America,51,1,1,1,1,0,66
SLV,El Salvador,North & Central America,1,1,1,1,1,0,171
SLV,El Salvador,North & Central America,2,1.0003187389796462,1,1,1.0037025609379822,0.0010390556653506002,999
SLV,El Salvador,North & Central America,3,1.0009919100896212,1,1,1.0037025609379822,0.0016416290138994058,433
SLV,El Salvador,North & Central America,4,1,1,1,1,0,60
SLV,El Salvador,North & Central America,5,1,1,1,1,0,60
SLV,El Salvador,North & Central America,6,1,1,1,1,0,60
SLV,El Salvador,North & Central America,7,1,1,1,1,0,60
SLV,El Salvador,North & Central America,8,1,1,1,1,0,60
SLV,El Salvador,North & Central America,9,1,1,1,1,0,60
SLV,El Salvador,North & Central America,10,1,1,1,1,0,60
SLV,El Salvador,North & Central America,11,1,1,1,1,0,60
SLV,El Salvador,North & Central America,12,1,1,1,1,0,60
SLV,El Salvador,North & Central America,13,1,1,1,1,0,60
SLV,El Salvador,North & Central America,14,1,1,1,1,0,60
SLV,El Salvador,North & Central America,15,1,1,1,1,0,60
SLV,El Salvador,North & Central America,16,1,1,1,1,0,60
SLV,El Salvador,North & Central America,17,1,1,1,1,0,60
SLV,El Salvador,North & Central America,18,1,1,1,1,0,60
SLV,El Salvador,North & Central America,19,1,1,1,1,0,60
SLV,El Salvador,North & Central America,20,1,1,1,1,0,60
SLV,El Salvador,North & Central America,21,1,1,1,1,0,60
SLV,El Salvador,North & Central America,22,1,1,1,1,0,60
SLV,El Salvador,North & Central America,23,1,1,1,1,0,60
SLV,El Salvador,North & Central America,24,1,1,1,1,0,60
SLV,El Salvador,North & Central America,25,1,1,1,1,0,60
SLV,El Salvador,North & Central America,26,1,1,1,1,0,56
SLV,El Salvador,North & Central America,27,1,1,1,1,0,81
SLV,El Salvador,North & Central America,28,1,1,1,1,0,172
SLV,El Salvador,North & Central America,29,1,1,1,1,0,157
SLV,El Salvador,North & Central America,30,1,1,1,1,0,158
SLV,El Salvador,North & Central America,31,1,1,1,1,0,158
SLV,El Salvador,North & Central America,32,1,1,1,1,0,142
SLV,El Salvador,North & Central America,33,1,1,1,1,0,157
SLV,El Salvador,North & Central America,34,1,1,1,1,0,157
SLV,El Salvador,North & Central America,35,1,1,1,1,0,163
SLV,El Salvador,North & Central America,36,1,1,1,1,0,170
SLV,El Salvador,North & Central America,37,1,1,1,1,0,81
SLV,El Salvador,North & Central America,38,1,1,1,1,0,66
SLV,El Salvador,North & Central America,39,1,1,1,1,0,66
SLV,El Salvador,North & Central America,40,1,1,1,1,0,66
SLV,El Salvador,North & Central America,41,1,1,1,1,0,66
SLV,El Salvador,North & Central America,42,1,1,1,1,0,66
SLV,El Salvador,North & Central America,43,1,1,1,1,0,66
SLV,El Salvador,North & Central America,44,1,1,1,1,0,66
SLV,El Salvador,North & Central America,45,1,1,1,1,0,66
SLV,El Salvador,North & Central America,46,1,1,1,1,0,66
SLV,El Salvador,North & Central America,47,1,1,1,1,0,66
SLV,El Salvador,North & Central America,48,1,1,1,1,0,66
SLV,El Salvador,North & Central America,49,1,1,1,1,0,66
SLV,El Salvador,North & Central America,50,1,1,1,1,0,66
SLV,El Salvador,North & Central America,51,1,1,1,1,0,66
SUR,Suriname,South America,6,1,1,1,1,0,4624
SUR,Suriname,South America,7,1,1,1,1,0,8096
SUR,Suriname,South America,8,1,1,1,1,0,8103
SUR,Suriname,South America,9,1,1,1,1,0,8110
SUR,Suriname,South America,10,1,1,1,1,0,6961
SUR,Suriname,South America,11,1,1,1,1,0,8123
SUR,Suriname,South America,12,1,1,1,1,0,8130
SUR,Suriname,South America,13,1,1,1,1,0,8137
SUR,Suriname,South America,14,1,1,1,1,0,8144
SUR,Suriname,South America,15,1,1,1,1,0,1215
SUR,Suriname,South America,16,1,1,1,1,0,60
SUR,Suriname,South America,17,1,1,1,1,0,60
SUR,Suriname,South America,18,1,1,1,1,0,60
SUR,Suriname,South America,19,1,1,1,1,0,60
SUR,Suriname,South America,20,1,1,1,1,0,60
SUR,Suriname,South America,21,1,1,1,1,0,60
SUR,Suriname,South America,22,1,1,1,1,0,60
SUR,Suriname,South America,23,1,1,1,1,0,60
SUR,Suriname,South America,24,1,1,1,1,0,60
SUR,Suriname,South America,25,1,1,1,1,0,68
SUR,Suriname,South America,26,1,1,1,1,0,90
SUR,Suriname,South America,27,1,1,1,1,0,87
SUR,Suriname,South America,28,1,1,1,1,0,87
SUR,Suriname,South America,29,1,1,1,1,0,87
SUR,Suriname,South America,30,1,1,1,1,0,84
