iso3,origin_date,horizon,target_date,.pred,.pred_lower50,.pred_upper50,.pred_lower90,.pred_upper90,model,window_type,n_train_months,n_gap_in_window,actual
LAO,2025-07-01,1,2025-08-01,1952,1739,2442,1249,3268,nowcast,expanding,186,0,2506
LAO,2025-07-01,2,2025-09-01,1300,1154,1522,638,2191,nowcast,expanding,186,0,1369
LAO,2025-07-01,3,2025-10-01,1003,648,1490,415,1779,nowcast,expanding,186,0,1552
LAO,2025-07-01,4,2025-11-01,480,377,673,285,1578,nowcast,expanding,186,0,890
LAO,2025-07-01,5,2025-12-01,305,256,521,86,1582,nowcast,expanding,186,0,573
LAO,2025-07-01,6,2026-01-01,120,49,505,10,1872,nowcast,expanding,186,0,438
LCA,2025-07-01,1,2025-08-01,10,8,15,3,57,nowcast,expanding,137,48,1
LCA,2025-07-01,2,2025-09-01,28,28,51,17,257,nowcast,expanding,137,48,2
LCA,2025-07-01,3,2025-10-01,12,10,18,4,127,nowcast,expanding,137,48,3
LCA,2025-07-01,4,2025-11-01,13,11,17,8,75,nowcast,expanding,137,48,1
LCA,2025-07-01,5,2025-12-01,7,6,9,6,13,nowcast,expanding,137,48,NA
LCA,2025-07-01,6,2026-01-01,2,1,8,0,36,nowcast,expanding,137,48,0
LKA,2025-07-01,1,2025-08-01,3899,3357,4811,2662,5329,nowcast,expanding,186,0,2746
LKA,2025-07-01,2,2025-09-01,3120,2555,3622,1391,4604,nowcast,expanding,186,0,2403
LKA,2025-07-01,3,2025-10-01,3069,2462,4671,2012,5727,nowcast,expanding,186,0,2717
LKA,2025-07-01,4,2025-11-01,5217,4160,7263,1890,8407,nowcast,expanding,186,0,3806
LKA,2025-07-01,5,2025-12-01,7499,6105,9879,2672,15631,nowcast,expanding,186,0,5900
LKA,2025-07-01,6,2026-01-01,8645,6313,13389,3279,16651,nowcast,expanding,186,0,7868
MAF,2025-07-01,1,2025-08-01,12,10,15,0,22,nowcast,expanding,170,12,6
MAF,2025-07-01,2,2025-09-01,15,14,17,6,25,nowcast,expanding,170,12,20
MAF,2025-07-01,3,2025-10-01,31,28,37,11,80,nowcast,expanding,170,12,15
MAF,2025-07-01,4,2025-11-01,43,30,57,13,283,nowcast,expanding,170,12,5
MAF,2025-07-01,5,2025-12-01,34,26,40,5,150,nowcast,expanding,170,12,5
MAF,2025-07-01,6,2026-01-01,33,18,81,7,413,nowcast,expanding,170,12,0
MDV,2025-07-01,1,2025-08-01,125,121,175,67,284,nowcast,expanding,186,0,256
MDV,2025-07-01,2,2025-09-01,101,65,125,51,204,nowcast,expanding,186,0,252
MDV,2025-07-01,3,2025-10-01,113,87,196,36,377,nowcast,expanding,186,0,373
MDV,2025-07-01,4,2025-11-01,96,61,124,31,189,nowcast,expanding,186,0,376
MDV,2025-07-01,5,2025-12-01,97,57,125,34,170,nowcast,expanding,186,0,411
MDV,2025-07-01,6,2026-01-01,137,46,250,16,1108,nowcast,expanding,186,0,631
MEX,2025-07-01,1,2025-08-01,26462,19977,29819,18802,42446,nowcast,expanding,186,0,13638
MEX,2025-07-01,2,2025-09-01,39585,28904,48113,18795,89496,nowcast,expanding,186,0,21031
MEX,2025-07-01,3,2025-10-01,40836,35434,60342,29691,87533,nowcast,expanding,186,0,21250
MEX,2025-07-01,4,2025-11-01,26321,22181,31940,16860,42047,nowcast,expanding,186,0,14725
MEX,2025-07-01,5,2025-12-01,9805,5554,12621,4579,23221,nowcast,expanding,186,0,7302
MEX,2025-07-01,6,2026-01-01,4198,3379,11013,2946,19581,nowcast,expanding,186,0,6241
MHL,2025-07-01,1,2025-08-01,30,2,77,0,935,nowcast,expanding,67,103,0
MHL,2025-07-01,2,2025-09-01,39,3,102,0,1232,nowcast,expanding,67,103,0
MHL,2025-07-01,3,2025-10-01,66,5,170,0,2065,nowcast,expanding,67,103,0
MHL,2025-07-01,4,2025-11-01,111,9,289,0,3500,nowcast,expanding,67,103,0
MHL,2025-07-01,5,2025-12-01,180,14,469,0,5689,nowcast,expanding,67,103,0
MHL,2025-07-01,6,2026-01-01,83,6,216,0,2613,nowcast,expanding,67,103,0
MMR,2025-07-01,1,2025-08-01,2221,1637,2376,1457,2667,nowcast,expanding,186,0,2415
MMR,2025-07-01,2,2025-09-01,1500,1194,1776,745,2019,nowcast,expanding,186,0,1576
MMR,2025-07-01,3,2025-10-01,903,789,1135,267,1964,nowcast,expanding,186,0,943
MMR,2025-07-01,4,2025-11-01,573,445,790,79,1525,nowcast,expanding,186,0,594
MMR,2025-07-01,5,2025-12-01,58,0,125,0,2526,nowcast,expanding,186,0,310
MMR,2025-07-01,6,2026-01-01,40,0,513,0,1105,nowcast,expanding,186,0,130
MRT,2025-07-01,1,2025-08-01,48,26,174,22,220,nowcast,expanding,39,60,37
MRT,2025-07-01,2,2025-09-01,66,36,242,31,306,nowcast,expanding,39,60,37
MRT,2025-07-01,3,2025-10-01,84,46,308,39,389,nowcast,expanding,39,60,3135
MRT,2025-07-01,4,2025-11-01,54,29,196,25,247,nowcast,expanding,39,60,1923
MRT,2025-07-01,5,2025-12-01,28,15,102,13,129,nowcast,expanding,39,60,13
MRT,2025-07-01,6,2026-01-01,56,31,206,26,260,nowcast,expanding,39,60,530
MTQ,2025-07-01,1,2025-08-01,151,84,168,0,538,nowcast,expanding,183,0,29
MTQ,2025-07-01,2,2025-09-01,292,236,399,94,659,nowcast,expanding,183,0,105
MTQ,2025-07-01,3,2025-10-01,333,283,379,171,441,nowcast,expanding,183,0,78
MTQ,2025-07-01,4,2025-11-01,279,139,364,63,437,nowcast,expanding,183,0,30
MTQ,2025-07-01,5,2025-12-01,163,64,238,11,334,nowcast,expanding,183,0,150
MTQ,2025-07-01,6,2026-01-01,278,171,909,53,2034,nowcast,expanding,183,0,346
MYS,2025-07-01,1,2025-08-01,5540,4691,5850,3164,6764,nowcast,expanding,186,0,3338
MYS,2025-07-01,2,2025-09-01,4240,3717,5401,2671,7677,nowcast,expanding,186,0,2969
MYS,2025-07-01,3,2025-10-01,4280,3495,5479,2675,10201,nowcast,expanding,186,0,4398
MYS,2025-07-01,4,2025-11-01,4595,3023,5880,2484,10302,nowcast,expanding,186,0,3449
MYS,2025-07-01,5,2025-12-01,5388,4081,7466,2120,12081,nowcast,expanding,186,0,4967
MYS,2025-07-01,6,2026-01-01,8106,4378,9840,2373,19816,nowcast,expanding,186,0,5311
NCL,2025-07-01,1,2025-08-01,0,0,0,0,11,nowcast,expanding,139,28,0
NCL,2025-07-01,2,2025-09-01,97,3,390,0,1129,nowcast,expanding,139,28,2
NCL,2025-07-01,3,2025-10-01,104,74,204,30,454,nowcast,expanding,139,28,0
NCL,2025-07-01,4,2025-11-01,200,85,313,23,417,nowcast,expanding,139,28,0
NCL,2025-07-01,5,2025-12-01,69,55,357,21,423,nowcast,expanding,139,28,0
NCL,2025-07-01,6,2026-01-01,87,1,592,0,851,nowcast,expanding,139,28,39
NIC,2025-07-01,1,2025-08-01,7628,5409,12196,4103,14002,nowcast,expanding,168,0,NA
NIC,2025-07-01,2,2025-09-01,5330,4082,11684,2594,18505,nowcast,expanding,168,0,NA
NIC,2025-07-01,3,2025-10-01,8018,4242,12536,2959,14662,nowcast,expanding,168,0,NA
NIC,2025-07-01,4,2025-11-01,8309,4938,11209,2287,18047,nowcast,expanding,168,0,NA
NIC,2025-07-01,5,2025-12-01,6518,3909,8094,1721,13074,nowcast,expanding,168,0,NA
NIC,2025-07-01,6,2026-01-01,6550,3617,9213,2567,13926,nowcast,expanding,168,0,NA
NPL,2025-07-01,1,2025-08-01,2899,2470,3685,1328,7824,nowcast,expanding,185,0,1197
NPL,2025-07-01,2,2025-09-01,4730,3741,6471,2191,51126,nowcast,expanding,185,0,1636
NPL,2025-07-01,3,2025-10-01,4190,3481,7101,1480,30388,nowcast,expanding,185,0,1869
NPL,2025-07-01,4,2025-11-01,2170,1834,4015,644,6777,nowcast,expanding,185,0,891
NPL,2025-07-01,5,2025-12-01,730,458,741,143,3552,nowcast,expanding,185,0,317
NPL,2025-07-01,6,2026-01-01,178,118,288,34,13073,nowcast,expanding,185,0,146
OMN,2025-07-01,1,2025-08-01,4,0,10,0,80,nowcast,expanding,60,0,NA
OMN,2025-07-01,2,2025-09-01,8,1,22,0,167,nowcast,expanding,60,0,NA
OMN,2025-07-01,3,2025-10-01,12,1,30,0,227,nowcast,expanding,60,0,NA
OMN,2025-07-01,4,2025-11-01,18,1,47,0,358,nowcast,expanding,60,0,NA
OMN,2025-07-01,5,2025-12-01,29,2,74,0,563,nowcast,expanding,60,0,NA
OMN,2025-07-01,6,2026-01-01,16,1,42,0,322,nowcast,expanding,60,0,NA
PAK,2025-07-01,1,2025-08-01,1395,1282,1502,1082,4363,nowcast,expanding,185,0,1015
PAK,2025-07-01,2,2025-09-01,4163,3529,4635,2164,45373,nowcast,expanding,185,0,3245
PAK,2025-07-01,3,2025-10-01,3744,3168,4318,2261,22563,nowcast,expanding,185,0,7613
PAK,2025-07-01,4,2025-11-01,1686,1562,1943,827,12838,nowcast,expanding,185,0,5128
PAK,2025-07-01,5,2025-12-01,585,506,758,196,4799,nowcast,expanding,185,0,882
PAK,2025-07-01,6,2026-01-01,796,78,937,32,1796,nowcast,expanding,185,0,1193
PAN,2025-07-01,1,2025-08-01,2340,1668,3687,1155,4642,nowcast,expanding,184,0,1989
PAN,2025-07-01,2,2025-09-01,2252,1542,3191,618,6026,nowcast,expanding,184,0,2406
PAN,2025-07-01,3,2025-10-01,2477,1849,3308,944,6387,nowcast,expanding,184,0,1624
PAN,2025-07-01,4,2025-11-01,2518,1869,3963,968,6137,nowcast,expanding,184,0,1427
PAN,2025-07-01,5,2025-12-01,2169,1487,3232,807,5682,nowcast,expanding,184,0,1100
PAN,2025-07-01,6,2026-01-01,1498,1187,3775,823,19712,nowcast,expanding,184,0,1032
PER,2025-07-01,1,2025-08-01,1946,1184,3096,434,4513,nowcast,expanding,179,0,1039
PER,2025-07-01,2,2025-09-01,1776,802,3462,291,51751,nowcast,expanding,179,0,1097
PER,2025-07-01,3,2025-10-01,2295,1702,3581,1511,8334,nowcast,expanding,179,0,960
PER,2025-07-01,4,2025-11-01,2455,1622,5609,1071,16349,nowcast,expanding,179,0,1548
PER,2025-07-01,5,2025-12-01,3134,1421,5513,1151,53892,nowcast,expanding,179,0,3646
PER,2025-07-01,6,2026-01-01,3310,2271,5307,975,126995,nowcast,expanding,179,0,2315
PHL,2025-07-01,1,2025-08-01,25280,21111,27794,16081,28551,nowcast,expanding,168,0,NA
PHL,2025-07-01,2,2025-09-01,22810,19837,25778,13839,28094,nowcast,expanding,168,0,NA
PHL,2025-07-01,3,2025-10-01,18411,16018,20102,10681,22136,nowcast,expanding,168,0,NA
PHL,2025-07-01,4,2025-11-01,18592,15222,19998,7404,29345,nowcast,expanding,168,0,NA
PHL,2025-07-01,5,2025-12-01,13530,11579,15020,3548,25662,nowcast,expanding,168,0,NA
PHL,2025-07-01,6,2026-01-01,15364,10416,20795,7526,34285,nowcast,expanding,168,0,NA
PLW,2025-07-01,1,2025-08-01,4,2,4,2,6,nowcast,expanding,91,93,9
PLW,2025-07-01,2,2025-09-01,4,3,5,1,7,nowcast,expanding,91,93,10
PLW,2025-07-01,3,2025-10-01,4,3,5,2,5,nowcast,expanding,91,93,20
PLW,2025-07-01,4,2025-11-01,2,2,4,0,4,nowcast,expanding,91,93,1
PLW,2025-07-01,5,2025-12-01,2,1,4,0,5,nowcast,expanding,91,93,0
PLW,2025-07-01,6,2026-01-01,1,0,1,0,1,nowcast,expanding,91,93,0
PRI,2025-07-01,1,2025-08-01,344,295,439,264,590,nowcast,expanding,148,36,193
PRI,2025-07-01,2,2025-09-01,418,388,464,251,850,nowcast,expanding,148,36,229
PRI,2025-07-01,3,2025-10-01,529,341,616,306,1899,nowcast,expanding,148,36,269
PRI,2025-07-01,4,2025-11-01,711,329,723,213,1949,nowcast,expanding,148,36,242
PRI,2025-07-01,5,2025-12-01,607,178,638,121,1388,nowcast,expanding,148,36,121
PRI,2025-07-01,6,2026-01-01,313,159,645,60,1522,nowcast,expanding,148,36,239
PRY,2025-07-01,1,2025-08-01,973,726,1503,242,10878,nowcast,expanding,181,0,877
PRY,2025-07-01,2,2025-09-01,866,673,1235,283,17534,nowcast,expanding,181,0,1338
PRY,2025-07-01,3,2025-10-01,1669,1471,3264,857,16928,nowcast,expanding,181,0,1750
PRY,2025-07-01,4,2025-11-01,1754,1463,7452,348,19967,nowcast,expanding,181,0,2523
PRY,2025-07-01,5,2025-12-01,2661,2166,15063,407,64989,nowcast,expanding,181,0,2426
PRY,2025-07-01,6,2026-01-01,7149,209,59210,42,1892709,nowcast,expanding,181,0,2882
PYF,2025-07-01,1,2025-08-01,90,70,108,23,166,nowcast,expanding,135,48,0
PYF,2025-07-01,2,2025-09-01,90,74,106,25,135,nowcast,expanding,135,48,0
PYF,2025-07-01,3,2025-10-01,82,60,102,22,115,nowcast,expanding,135,48,0
PYF,2025-07-01,4,2025-11-01,82,63,119,45,169,nowcast,expanding,135,48,29
PYF,2025-07-01,5,2025-12-01,86,54,173,40,241,nowcast,expanding,135,48,0
PYF,2025-07-01,6,2026-01-01,104,33,1341,20,2120,nowcast,expanding,135,48,6
REU,2025-07-01,1,2025-08-01,0,0,1,0,1,nowcast,expanding,117,60,0
REU,2025-07-01,2,2025-09-01,0,0,0,0,0,nowcast,expanding,117,60,0
REU,2025-07-01,3,2025-10-01,0,0,0,0,0,nowcast,expanding,117,60,0
REU,2025-07-01,4,2025-11-01,968,261,1935,19,4535,nowcast,expanding,117,60,0
REU,2025-07-01,5,2025-12-01,259,166,326,36,436,nowcast,expanding,117,60,0
REU,2025-07-01,6,2026-01-01,1005,821,1325,246,2415,nowcast,expanding,117,60,10
SAU,2025-07-01,1,2025-08-01,168,124,186,76,672,nowcast,expanding,168,0,NA
SAU,2025-07-01,2,2025-09-01,114,93,152,42,685,nowcast,expanding,168,0,NA
SAU,2025-07-01,3,2025-10-01,164,81,306,25,633,nowcast,expanding,168,0,NA
SAU,2025-07-01,4,2025-11-01,195,137,233,118,463,nowcast,expanding,168,0,NA
SAU,2025-07-01,5,2025-12-01,396,350,634,209,1305,nowcast,expanding,168,0,NA
SAU,2025-07-01,6,2026-01-01,856,512,1302,74,4040,nowcast,expanding,168,0,NA
SDN,2025-07-01,1,2025-08-01,7237,6441,13335,1416,34928,nowcast,expanding,99,84,3791
SDN,2025-07-01,2,2025-09-01,13563,10490,20592,3210,450535,nowcast,expanding,99,84,12511
SDN,2025-07-01,3,2025-10-01,60673,32681,74681,30302,743030,nowcast,expanding,99,84,25882
SDN,2025-07-01,4,2025-11-01,60112,25253,98640,23349,482903,nowcast,expanding,99,84,8674
SDN,2025-07-01,5,2025-12-01,13765,8598,29999,7721,295315,nowcast,expanding,99,84,2470
SDN,2025-07-01,6,2026-01-01,6215,4167,6618,833,170211,nowcast,expanding,99,84,2456
SEN,2025-07-01,1,2025-08-01,472,323,824,120,4362,nowcast,expanding,75,24,356
SEN,2025-07-01,2,2025-09-01,567,388,989,144,5235,nowcast,expanding,75,24,878
SEN,2025-07-01,3,2025-10-01,1509,1032,2632,383,13935,nowcast,expanding,75,24,3616
SEN,2025-07-01,4,2025-11-01,2082,1423,3631,528,19228,nowcast,expanding,75,24,4923
SEN,2025-07-01,5,2025-12-01,918,628,1602,233,8481,nowcast,expanding,75,24,1509
SEN,2025-07-01,6,2026-01-01,1397,955,2437,355,12903,nowcast,expanding,75,24,455
SGP,2025-07-01,1,2025-08-01,436,300,532,239,712,nowcast,expanding,186,0,233
SGP,2025-07-01,2,2025-09-01,300,281,415,206,610,nowcast,expanding,186,0,176
SGP,2025-07-01,3,2025-10-01,287,199,476,162,595,nowcast,expanding,186,0,224
SGP,2025-07-01,4,2025-11-01,256,158,363,104,653,nowcast,expanding,186,0,160
SGP,2025-07-01,5,2025-12-01,253,123,399,86,898,nowcast,expanding,186,0,195
SGP,2025-07-01,6,2026-01-01,444,131,930,98,2014,nowcast,expanding,186,0,149
SLB,2025-07-01,1,2025-08-01,61,29,117,8,2690,nowcast,expanding,124,24,23
SLB,2025-07-01,2,2025-09-01,44,35,100,8,1085,nowcast,expanding,124,24,20
SLB,2025-07-01,3,2025-10-01,31,21,85,7,1057,nowcast,expanding,124,24,30
SLB,2025-07-01,4,2025-11-01,24,12,61,3,487,nowcast,expanding,124,24,14
SLB,2025-07-01,5,2025-12-01,12,5,28,1,104,nowcast,expanding,124,24,16
SLB,2025-07-01,6,2026-01-01,10,6,32,3,85,nowcast,expanding,124,24,20
SLV,2025-07-01,1,2025-08-01,738,398,964,219,1484,nowcast,expanding,186,0,690
SLV,2025-07-01,2,2025-09-01,766,358,894,224,1478,nowcast,expanding,186,0,811
SLV,2025-07-01,3,2025-10-01,602,436,699,241,1010,nowcast,expanding,186,0,458
SLV,2025-07-01,4,2025-11-01,389,236,531,134,881,nowcast,expanding,186,0,298
SLV,2025-07-01,5,2025-12-01,275,101,319,55,501,nowcast,expanding,186,0,197
SLV,2025-07-01,6,2026-01-01,282,173,408,93,723,nowcast,expanding,186,0,731
SUR,2025-07-01,1,2025-08-01,108,67,285,15,453,nowcast,expanding,124,60,133
SUR,2025-07-01,2,2025-09-01,77,31,231,5,351,nowcast,expanding,124,60,67
SUR,2025-07-01,3,2025-10-01,196,83,248,12,409,nowcast,expanding,124,60,19
SUR,2025-07-01,4,2025-11-01,59,18,89,2,396,nowcast,expanding,124,60,20
SUR,2025-07-01,5,2025-12-01,79,10,228,0,900,nowcast,expanding,124,60,12
SUR,2025-07-01,6,2026-01-01,107,23,4939,9,7242,nowcast,expanding,124,60,109
SXM,2025-07-01,1,2025-08-01,6,0,9,0,11,nowcast,expanding,52,132,0
SXM,2025-07-01,2,2025-09-01,5,0,7,0,8,nowcast,expanding,52,132,0
SXM,2025-07-01,3,2025-10-01,7,0,10,0,12,nowcast,expanding,52,132,0
SXM,2025-07-01,4,2025-11-01,11,1,16,0,19,nowcast,expanding,52,132,0
SXM,2025-07-01,5,2025-12-01,6,0,9,0,10,nowcast,expanding,52,132,0
SXM,2025-07-01,6,2026-01-01,5,0,8,0,9,nowcast,expanding,52,132,7
SYC,2025-07-01,1,2025-08-01,145,63,537,22,1350,nowcast,expanding,55,54,7
SYC,2025-07-01,2,2025-09-01,169,74,626,26,1573,nowcast,expanding,55,54,5
SYC,2025-07-01,3,2025-10-01,235,103,873,36,2195,nowcast,expanding,55,54,7
SYC,2025-07-01,4,2025-11-01,324,142,1201,49,3020,nowcast,expanding,55,54,14
SYC,2025-07-01,5,2025-12-01,154,68,573,23,1441,nowcast,expanding,55,54,60
SYC,2025-07-01,6,2026-01-01,547,240,2030,83,5103,nowcast,expanding,55,54,151
TCA,2025-07-01,1,2025-08-01,1,0,1,0,10,nowcast,expanding,91,56,0
TCA,2025-07-01,2,2025-09-01,1,0,1,0,10,nowcast,expanding,91,56,0
TCA,2025-07-01,3,2025-10-01,3,0,4,0,33,nowcast,expanding,91,56,0
TCA,2025-07-01,4,2025-11-01,0,0,0,0,4,nowcast,expanding,91,56,0
TCA,2025-07-01,5,2025-12-01,0,0,0,0,4,nowcast,expanding,91,56,0
TCA,2025-07-01,6,2026-01-01,2,0,2,0,21,nowcast,expanding,91,56,8
THA,2025-07-01,1,2025-08-01,9947,8780,12267,6509,15987,nowcast,expanding,186,0,8610
THA,2025-07-01,2,2025-09-01,7952,6296,10531,4383,13125,nowcast,expanding,186,0,4012
THA,2025-07-01,3,2025-10-01,6426,5100,9924,3035,14764,nowcast,expanding,186,0,3814
THA,2025-07-01,4,2025-11-01,5358,4836,10162,2115,19361,nowcast,expanding,186,0,3218
THA,2025-07-01,5,2025-12-01,3956,2980,6857,1104,11828,nowcast,expanding,186,0,2427
THA,2025-07-01,6,2026-01-01,4358,2764,5979,807,11596,nowcast,expanding,186,0,1903
TLS,2025-07-01,1,2025-08-01,14,0,21,0,82,nowcast,expanding,179,0,58
TLS,2025-07-01,2,2025-09-01,14,6,23,2,156,nowcast,expanding,179,0,51
TLS,2025-07-01,3,2025-10-01,26,21,33,14,40,nowcast,expanding,179,0,99
TLS,2025-07-01,4,2025-11-01,27,18,36,9,64,nowcast,expanding,179,0,111
TLS,2025-07-01,5,2025-12-01,82,38,116,17,329,nowcast,expanding,179,0,279
TLS,2025-07-01,6,2026-01-01,82,51,168,40,1851,nowcast,expanding,179,0,1281
TON,2025-07-01,1,2025-08-01,28,0,671,0,6752,nowcast,expanding,63,72,11
TON,2025-07-01,2,2025-09-01,78,0,1858,0,18693,nowcast,expanding,63,72,1
TON,2025-07-01,3,2025-10-01,70,0,1684,0,16937,nowcast,expanding,63,72,7
TON,2025-07-01,4,2025-11-01,16,0,395,0,3970,nowcast,expanding,63,72,1
TON,2025-07-01,5,2025-12-01,8,0,194,0,1950,nowcast,expanding,63,72,0
TON,2025-07-01,6,2026-01-01,78,0,1872,0,18830,nowcast,expanding,63,72,0
TTO,2025-07-01,1,2025-08-01,175,130,194,122,204,nowcast,expanding,136,48,7
TTO,2025-07-01,2,2025-09-01,61,56,64,52,67,nowcast,expanding,136,48,12
TTO,2025-07-01,3,2025-10-01,113,105,137,100,158,nowcast,expanding,136,48,14
TTO,2025-07-01,4,2025-11-01,135,118,153,110,178,nowcast,expanding,136,48,0
TTO,2025-07-01,5,2025-12-01,41,36,55,32,61,nowcast,expanding,136,48,0
TTO,2025-07-01,6,2026-01-01,45,26,426,4,1303,nowcast,expanding,136,48,2
TUV,2025-07-01,1,2025-08-01,85,30,350,0,620,nowcast,expanding,55,33,0
TUV,2025-07-01,2,2025-09-01,26,9,107,0,189,nowcast,expanding,55,33,26
TUV,2025-07-01,3,2025-10-01,9,3,39,0,69,nowcast,expanding,55,33,3
TUV,2025-07-01,4,2025-11-01,7,3,30,0,52,nowcast,expanding,55,33,1
TUV,2025-07-01,5,2025-12-01,6,2,24,0,42,nowcast,expanding,55,33,0
TUV,2025-07-01,6,2026-01-01,39,14,160,0,282,nowcast,expanding,55,33,6
TWN,2025-07-01,1,2025-08-01,1884,160,3633,86,9569,nowcast,expanding,108,60,NA
TWN,2025-07-01,2,2025-09-01,2127,471,5773,160,13895,nowcast,expanding,108,60,NA
TWN,2025-07-01,3,2025-10-01,513,214,5330,86,8762,nowcast,expanding,108,60,NA
TWN,2025-07-01,4,2025-11-01,563,168,3350,46,6243,nowcast,expanding,108,60,NA
TWN,2025-07-01,5,2025-12-01,344,28,628,0,1201,nowcast,expanding,108,60,NA
TWN,2025-07-01,6,2026-01-01,33,22,88,5,185,nowcast,expanding,108,60,NA
URY,2025-07-01,1,2025-08-01,0,0,0,0,1,nowcast,expanding,64,60,0
URY,2025-07-01,2,2025-09-01,0,0,0,0,1,nowcast,expanding,64,60,0
URY,2025-07-01,3,2025-10-01,0,0,0,0,2,nowcast,expanding,64,60,0
URY,2025-07-01,4,2025-11-01,0,0,1,0,4,nowcast,expanding,64,60,1
URY,2025-07-01,5,2025-12-01,1,0,1,0,8,nowcast,expanding,64,60,0
URY,2025-07-01,6,2026-01-01,1,0,1,0,7,nowcast,expanding,64,60,0
USA,2025-07-01,1,2025-08-01,136,112,178,93,346,nowcast,expanding,173,12,120
USA,2025-07-01,2,2025-09-01,185,91,355,72,514,nowcast,expanding,173,12,213
USA,2025-07-01,3,2025-10-01,160,128,401,57,653,nowcast,expanding,173,12,133
USA,2025-07-01,4,2025-11-01,152,116,254,68,310,nowcast,expanding,173,12,132
USA,2025-07-01,5,2025-12-01,160,111,332,22,591,nowcast,expanding,173,12,75
USA,2025-07-01,6,2026-01-01,29,12,108,2,220,nowcast,expanding,173,12,27
VCT,2025-07-01,1,2025-08-01,1,1,1,0,1,nowcast,expanding,136,48,0
VCT,2025-07-01,2,2025-09-01,1,1,1,0,1,nowcast,expanding,136,48,0
VCT,2025-07-01,3,2025-10-01,1,1,1,0,3,nowcast,expanding,136,48,1
VCT,2025-07-01,4,2025-11-01,1,1,1,0,1,nowcast,expanding,136,48,0
VCT,2025-07-01,5,2025-12-01,2,2,2,0,3,nowcast,expanding,136,48,2
VCT,2025-07-01,6,2026-01-01,1,0,4,0,491,nowcast,expanding,136,48,1
VEN,2025-07-01,1,2025-08-01,3743,3528,4456,1026,5515,nowcast,expanding,175,9,2914
VEN,2025-07-01,2,2025-09-01,4398,2872,4971,802,10005,nowcast,expanding,175,9,2793
VEN,2025-07-01,3,2025-10-01,4793,3430,5198,942,10440,nowcast,expanding,175,9,2154
VEN,2025-07-01,4,2025-11-01,4852,3244,5423,651,13079,nowcast,expanding,175,9,2319
VEN,2025-07-01,5,2025-12-01,3762,2816,4264,371,6648,nowcast,expanding,175,9,1697
VEN,2025-07-01,6,2026-01-01,5715,4193,8091,2193,10320,nowcast,expanding,175,9,2030
VGB,2025-07-01,1,2025-08-01,4,4,5,1,13,nowcast,expanding,148,36,0
VGB,2025-07-01,2,2025-09-01,3,3,4,1,8,nowcast,expanding,148,36,8
VGB,2025-07-01,3,2025-10-01,6,6,6,5,11,nowcast,expanding,148,36,7
VGB,2025-07-01,4,2025-11-01,3,3,3,1,7,nowcast,expanding,148,36,10
VGB,2025-07-01,5,2025-12-01,3,2,3,1,5,nowcast,expanding,148,36,1
VGB,2025-07-01,6,2026-01-01,2,2,6,1,79,nowcast,expanding,148,36,0
VNM,2025-07-01,1,2025-08-01,6586,6215,7884,4971,11203,nowcast,expanding,185,0,1703
VNM,2025-07-01,2,2025-09-01,6897,6224,10056,4658,13210,nowcast,expanding,185,0,1770
VNM,2025-07-01,3,2025-10-01,8028,7471,13541,4369,20620,nowcast,expanding,185,0,1923
VNM,2025-07-01,4,2025-11-01,6914,6158,11345,3850,20486,nowcast,expanding,185,0,1712
VNM,2025-07-01,5,2025-12-01,5479,5055,9501,3114,18733,nowcast,expanding,185,0,1351
VNM,2025-07-01,6,2026-01-01,5305,2499,13573,1843,23183,nowcast,expanding,185,0,7098
VUT,2025-07-01,1,2025-08-01,7,2,108,0,631,nowcast,expanding,105,72,0
VUT,2025-07-01,2,2025-09-01,7,2,95,1,1514,nowcast,expanding,105,72,2
VUT,2025-07-01,3,2025-10-01,3,1,67,0,2634,nowcast,expanding,105,72,4
VUT,2025-07-01,4,2025-11-01,17,1,223,0,568,nowcast,expanding,105,72,12
VUT,2025-07-01,5,2025-12-01,9,1,126,0,321,nowcast,expanding,105,72,30
VUT,2025-07-01,6,2026-01-01,8,0,114,0,289,nowcast,expanding,105,72,0
WLF,2025-07-01,1,2025-08-01,4,3,11,1,92,nowcast,expanding,98,0,2
WLF,2025-07-01,2,2025-09-01,3,1,20,0,39,nowcast,expanding,98,0,2
WLF,2025-07-01,3,2025-10-01,4,2,16,1,46,nowcast,expanding,98,0,3
WLF,2025-07-01,4,2025-11-01,4,2,10,2,53,nowcast,expanding,98,0,3
WLF,2025-07-01,5,2025-12-01,3,2,4,2,24,nowcast,expanding,98,0,3
WLF,2025-07-01,6,2026-01-01,4,3,10,1,13,nowcast,expanding,98,0,0
WSM,2025-07-01,1,2025-08-01,410,68,456,15,862,nowcast,expanding,94,0,5925
WSM,2025-07-01,2,2025-09-01,777,210,1708,44,1982,nowcast,expanding,94,0,2410
WSM,2025-07-01,3,2025-10-01,1049,511,19821,0,207283,nowcast,expanding,94,0,1528
WSM,2025-07-01,4,2025-11-01,892,650,1040,302,1040,nowcast,expanding,94,0,485
WSM,2025-07-01,5,2025-12-01,969,540,1026,203,1378,nowcast,expanding,94,0,146
WSM,2025-07-01,6,2026-01-01,993,265,3178,53,21651,nowcast,expanding,94,0,123
YEM,2025-07-01,1,2025-08-01,1484,1330,1589,986,3516,nowcast,expanding,84,24,NA
YEM,2025-07-01,2,2025-09-01,1238,1105,2215,857,5967,nowcast,expanding,84,24,NA
