iso3,origin_date,horizon,target_date,.pred,.pred_lower50,.pred_upper50,.pred_lower90,.pred_upper90,model,window_type,n_train_months,n_gap_in_window,actual
KIR,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,10,NA
KIR,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,10,NA
KNA,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,24,10,NA
KNA,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,24,10,NA
KNA,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,24,10,4
KNA,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,24,10,8
KNA,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,24,10,16
KNA,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,24,10,4
LAO,2016-01-01,1,2016-02-01,240,50,331,5,792,glm_ar1,expanding,72,0,79
LAO,2016-01-01,2,2016-03-01,453,94,626,10,1498,glm_ar1,expanding,72,0,54
LAO,2016-01-01,3,2016-04-01,715,149,987,16,2361,glm_ar1,expanding,72,0,50
LAO,2016-01-01,4,2016-05-01,991,207,1367,23,3272,glm_ar1,expanding,72,0,390
LAO,2016-01-01,5,2016-06-01,1251,261,1727,29,4132,glm_ar1,expanding,72,0,638
LAO,2016-01-01,6,2016-07-01,1480,309,2042,34,4885,glm_ar1,expanding,72,0,1034
LCA,2016-01-01,1,2016-02-01,68,14,94,1,225,glm_ar1,expanding,59,12,5
LCA,2016-01-01,2,2016-03-01,185,38,255,4,610,glm_ar1,expanding,59,12,8
LCA,2016-01-01,3,2016-04-01,376,78,519,8,1243,glm_ar1,expanding,59,12,7
LCA,2016-01-01,4,2016-05-01,626,130,863,14,2066,glm_ar1,expanding,59,12,11
LCA,2016-01-01,5,2016-06-01,900,188,1242,21,2973,glm_ar1,expanding,59,12,11
LCA,2016-01-01,6,2016-07-01,1169,244,1613,27,3859,glm_ar1,expanding,59,12,17
LKA,2016-01-01,1,2016-02-01,5080,1061,7009,118,16771,glm_ar1,expanding,72,0,4637
LKA,2016-01-01,2,2016-03-01,4039,844,5574,94,13336,glm_ar1,expanding,72,0,2816
LKA,2016-01-01,3,2016-04-01,3427,716,4729,80,11315,glm_ar1,expanding,72,0,2256
LKA,2016-01-01,4,2016-05-01,3046,636,4203,71,10058,glm_ar1,expanding,72,0,3233
LKA,2016-01-01,5,2016-06-01,2800,585,3863,65,9243,glm_ar1,expanding,72,0,4943
LKA,2016-01-01,6,2016-07-01,2635,550,3636,61,8700,glm_ar1,expanding,72,0,11194
MAF,2016-01-01,1,2016-02-01,132,27,182,3,436,glm_ar1,expanding,68,0,41
MAF,2016-01-01,2,2016-03-01,296,62,408,7,978,glm_ar1,expanding,68,0,24
MAF,2016-01-01,3,2016-04-01,527,110,727,12,1741,glm_ar1,expanding,68,0,18
MAF,2016-01-01,4,2016-05-01,796,166,1099,18,2630,glm_ar1,expanding,68,0,27
MAF,2016-01-01,5,2016-06-01,1070,223,1477,25,3534,glm_ar1,expanding,68,0,24
MAF,2016-01-01,6,2016-07-01,1323,276,1825,31,4367,glm_ar1,expanding,68,0,13
MDV,2016-01-01,1,2016-02-01,287,60,396,6,947,glm_ar1,expanding,72,0,92
MDV,2016-01-01,2,2016-03-01,515,107,711,12,1701,glm_ar1,expanding,72,0,97
MDV,2016-01-01,3,2016-04-01,783,163,1081,18,2587,glm_ar1,expanding,72,0,168
MDV,2016-01-01,4,2016-05-01,1058,221,1460,24,3493,glm_ar1,expanding,72,0,329
MDV,2016-01-01,5,2016-06-01,1312,274,1810,30,4331,glm_ar1,expanding,72,0,352
MDV,2016-01-01,6,2016-07-01,1530,319,2111,35,5052,glm_ar1,expanding,72,0,306
MEX,2016-01-01,1,2016-02-01,4865,1016,6713,113,16062,glm_ar1,expanding,72,0,8033
MEX,2016-01-01,2,2016-03-01,3916,818,5404,91,12929,glm_ar1,expanding,72,0,4970
MEX,2016-01-01,3,2016-04-01,3352,700,4625,78,11067,glm_ar1,expanding,72,0,4301
MEX,2016-01-01,4,2016-05-01,2998,626,4137,70,9899,glm_ar1,expanding,72,0,5579
MEX,2016-01-01,5,2016-06-01,2768,578,3819,64,9138,glm_ar1,expanding,72,0,6570
MEX,2016-01-01,6,2016-07-01,2613,546,3606,61,8629,glm_ar1,expanding,72,0,11830
MHL,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,44,NA
MHL,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,44,NA
MHL,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,44,NA
MHL,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,44,NA
MHL,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,44,NA
MHL,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,44,NA
MMR,2016-01-01,1,2016-02-01,9,2,12,0,30,glm_ar1,expanding,72,0,0
MMR,2016-01-01,2,2016-03-01,46,9,63,1,152,glm_ar1,expanding,72,0,0
MMR,2016-01-01,3,2016-04-01,140,29,194,3,464,glm_ar1,expanding,72,0,0
MMR,2016-01-01,4,2016-05-01,309,64,427,7,1022,glm_ar1,expanding,72,0,1947
MMR,2016-01-01,5,2016-06-01,544,113,751,12,1797,glm_ar1,expanding,72,0,2597
MMR,2016-01-01,6,2016-07-01,815,170,1124,19,2690,glm_ar1,expanding,72,0,1298
MRT,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
MRT,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
MRT,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
MRT,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
MRT,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
MRT,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
MTQ,2016-01-01,1,2016-02-01,94,19,130,2,313,glm_ar1,expanding,69,0,23
MTQ,2016-01-01,2,2016-03-01,233,48,322,5,772,glm_ar1,expanding,69,0,18
MTQ,2016-01-01,3,2016-04-01,445,93,614,10,1469,glm_ar1,expanding,69,0,6
MTQ,2016-01-01,4,2016-05-01,705,147,973,16,2329,glm_ar1,expanding,69,0,3
MTQ,2016-01-01,5,2016-06-01,981,205,1354,23,3240,glm_ar1,expanding,69,0,4
MTQ,2016-01-01,6,2016-07-01,1243,259,1715,29,4104,glm_ar1,expanding,69,0,6
MYS,2016-01-01,1,2016-02-01,10191,2129,14061,238,33644,glm_ar1,expanding,72,0,11835
MYS,2016-01-01,2,2016-03-01,6655,1390,9182,155,21971,glm_ar1,expanding,72,0,9773
MYS,2016-01-01,3,2016-04-01,4902,1024,6764,114,16186,glm_ar1,expanding,72,0,7546
MYS,2016-01-01,4,2016-05-01,3938,823,5433,92,13001,glm_ar1,expanding,72,0,6856
MYS,2016-01-01,5,2016-06-01,3365,703,4643,78,11110,glm_ar1,expanding,72,0,7784
MYS,2016-01-01,6,2016-07-01,3007,628,4149,70,9927,glm_ar1,expanding,72,0,10372
NCL,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,5,NA
NCL,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,5,NA
NCL,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,5,NA
NCL,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,5,NA
NCL,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,5,NA
NCL,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,48,5,NA
NIC,2016-01-01,1,2016-02-01,4459,932,6152,104,14720,glm_ar1,expanding,71,0,2925
NIC,2016-01-01,2,2016-03-01,3679,769,5076,86,12146,glm_ar1,expanding,71,0,2673
NIC,2016-01-01,3,2016-04-01,3205,669,4422,75,10581,glm_ar1,expanding,71,0,4664
NIC,2016-01-01,4,2016-05-01,2903,606,4006,67,9586,glm_ar1,expanding,71,0,7713
NIC,2016-01-01,5,2016-06-01,2705,565,3732,63,8930,glm_ar1,expanding,71,0,12361
NIC,2016-01-01,6,2016-07-01,2571,537,3547,60,8487,glm_ar1,expanding,71,0,19325
NPL,2016-01-01,1,2016-02-01,107,22,147,2,353,glm_ar1,expanding,71,0,15
NPL,2016-01-01,2,2016-03-01,255,53,351,6,841,glm_ar1,expanding,71,0,14
NPL,2016-01-01,3,2016-04-01,473,99,653,11,1563,glm_ar1,expanding,71,0,13
NPL,2016-01-01,4,2016-05-01,737,154,1017,17,2435,glm_ar1,expanding,71,0,26
NPL,2016-01-01,5,2016-06-01,1013,211,1397,23,3344,glm_ar1,expanding,71,0,42
NPL,2016-01-01,6,2016-07-01,1271,265,1754,29,4198,glm_ar1,expanding,71,0,101
OMN,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
OMN,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
OMN,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
OMN,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
OMN,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
OMN,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
PAK,2016-01-01,1,2016-02-01,456,95,630,10,1508,glm_ar1,expanding,71,0,123
PAK,2016-01-01,2,2016-03-01,718,150,991,16,2373,glm_ar1,expanding,71,0,133
PAK,2016-01-01,3,2016-04-01,994,207,1372,23,3283,glm_ar1,expanding,71,0,209
PAK,2016-01-01,4,2016-05-01,1255,262,1731,29,4143,glm_ar1,expanding,71,0,783
PAK,2016-01-01,5,2016-06-01,1482,309,2045,34,4894,glm_ar1,expanding,71,0,556
PAK,2016-01-01,6,2016-07-01,1670,349,2305,39,5515,glm_ar1,expanding,71,0,376
PAN,2016-01-01,1,2016-02-01,690,144,952,16,2277,glm_ar1,expanding,70,0,224
PAN,2016-01-01,2,2016-03-01,965,201,1332,22,3188,glm_ar1,expanding,70,0,213
PAN,2016-01-01,3,2016-04-01,1228,256,1695,28,4056,glm_ar1,expanding,70,0,200
PAN,2016-01-01,4,2016-05-01,1460,305,2015,34,4821,glm_ar1,expanding,70,0,294
PAN,2016-01-01,5,2016-06-01,1652,345,2280,38,5456,glm_ar1,expanding,70,0,112
PAN,2016-01-01,6,2016-07-01,1806,377,2492,42,5962,glm_ar1,expanding,70,0,1892
PER,2016-01-01,1,2016-02-01,2555,534,3525,59,8434,glm_ar1,expanding,65,0,4905
PER,2016-01-01,2,2016-03-01,2468,515,3405,57,8147,glm_ar1,expanding,65,0,4803
PER,2016-01-01,3,2016-04-01,2407,503,3321,56,7947,glm_ar1,expanding,65,0,5735
PER,2016-01-01,4,2016-05-01,2365,494,3263,55,7807,glm_ar1,expanding,65,0,5267
PER,2016-01-01,5,2016-06-01,2335,488,3221,54,7708,glm_ar1,expanding,65,0,2832
PER,2016-01-01,6,2016-07-01,2313,483,3192,54,7638,glm_ar1,expanding,65,0,1004
PHL,2016-01-01,1,2016-02-01,10436,2181,14399,243,34452,glm_ar1,expanding,70,0,13084
PHL,2016-01-01,2,2016-03-01,6769,1414,9340,158,22348,glm_ar1,expanding,70,0,9774
PHL,2016-01-01,3,2016-04-01,4963,1037,6848,116,16384,glm_ar1,expanding,70,0,7059
PHL,2016-01-01,4,2016-05-01,3972,830,5481,92,13115,glm_ar1,expanding,70,0,8553
PHL,2016-01-01,5,2016-06-01,3386,707,4673,79,11180,glm_ar1,expanding,70,0,15016
PHL,2016-01-01,6,2016-07-01,3020,631,4167,70,9971,glm_ar1,expanding,70,0,28269
PLW,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,58,NA
PLW,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,58,NA
PLW,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,58,NA
PLW,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,58,NA
PLW,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,58,NA
PLW,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,58,NA
PRI,2016-01-01,1,2016-02-01,50,10,69,1,165,glm_ar1,expanding,70,0,29
PRI,2016-01-01,2,2016-03-01,148,31,204,3,490,glm_ar1,expanding,70,0,30
PRI,2016-01-01,3,2016-04-01,322,67,444,7,1062,glm_ar1,expanding,70,0,NA
PRI,2016-01-01,4,2016-05-01,559,117,772,13,1847,glm_ar1,expanding,70,0,NA
PRI,2016-01-01,5,2016-06-01,831,173,1147,19,2744,glm_ar1,expanding,70,0,NA
PRI,2016-01-01,6,2016-07-01,1103,230,1522,25,3643,glm_ar1,expanding,70,0,NA
PRY,2016-01-01,1,2016-02-01,1314,274,1814,30,4340,glm_ar1,expanding,67,0,3083
PRY,2016-01-01,2,2016-03-01,1533,320,2115,35,5060,glm_ar1,expanding,67,0,25408
PRY,2016-01-01,3,2016-04-01,1711,357,2361,40,5649,glm_ar1,expanding,67,0,7257
PRY,2016-01-01,4,2016-05-01,1851,387,2554,43,6112,glm_ar1,expanding,67,0,13902
PRY,2016-01-01,5,2016-06-01,1959,409,2703,45,6468,glm_ar1,expanding,67,0,2196
PRY,2016-01-01,6,2016-07-01,2040,426,2815,47,6735,glm_ar1,expanding,67,0,3546
PYF,2016-01-01,1,2016-02-01,691,144,953,16,2281,glm_ar1,expanding,45,24,282
PYF,2016-01-01,2,2016-03-01,967,202,1334,22,3192,glm_ar1,expanding,45,24,263
PYF,2016-01-01,3,2016-04-01,1230,257,1697,28,4060,glm_ar1,expanding,45,24,193
PYF,2016-01-01,4,2016-05-01,1461,305,2016,34,4824,glm_ar1,expanding,45,24,149
PYF,2016-01-01,5,2016-06-01,1653,345,2281,38,5458,glm_ar1,expanding,45,24,111
PYF,2016-01-01,6,2016-07-01,1806,377,2492,42,5964,glm_ar1,expanding,45,24,113
REU,2016-01-01,1,2016-02-01,59,12,81,1,195,glm_ar1,expanding,27,36,22
REU,2016-01-01,2,2016-03-01,167,35,231,4,553,glm_ar1,expanding,27,36,35
REU,2016-01-01,3,2016-04-01,351,73,484,8,1159,glm_ar1,expanding,27,36,86
REU,2016-01-01,4,2016-05-01,595,124,821,14,1965,glm_ar1,expanding,27,36,57
REU,2016-01-01,5,2016-06-01,869,181,1199,20,2868,glm_ar1,expanding,27,36,7
REU,2016-01-01,6,2016-07-01,1139,238,1572,26,3761,glm_ar1,expanding,27,36,1
SAU,2016-01-01,1,2016-02-01,410,85,565,9,1353,glm_ar1,expanding,64,0,163
SAU,2016-01-01,2,2016-03-01,665,139,918,15,2196,glm_ar1,expanding,64,0,329
SAU,2016-01-01,3,2016-04-01,941,196,1298,22,3106,glm_ar1,expanding,64,0,686
SAU,2016-01-01,4,2016-05-01,1206,252,1664,28,3982,glm_ar1,expanding,64,0,1395
SAU,2016-01-01,5,2016-06-01,1441,301,1988,33,4757,glm_ar1,expanding,64,0,942
SAU,2016-01-01,6,2016-07-01,1637,342,2258,38,5404,glm_ar1,expanding,64,0,664
SDN,2016-01-01,1,2016-02-01,247,51,340,5,815,glm_ar1,expanding,45,24,4
SDN,2016-01-01,2,2016-03-01,463,96,638,10,1528,glm_ar1,expanding,45,24,0
SDN,2016-01-01,3,2016-04-01,725,151,1001,17,2396,glm_ar1,expanding,45,24,0
SDN,2016-01-01,4,2016-05-01,1001,209,1381,23,3306,glm_ar1,expanding,45,24,NA
SDN,2016-01-01,5,2016-06-01,1261,263,1740,29,4163,glm_ar1,expanding,45,24,NA
SDN,2016-01-01,6,2016-07-01,1488,311,2053,34,4912,glm_ar1,expanding,45,24,NA
SEN,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
SEN,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
SEN,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
SEN,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
SEN,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
SEN,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
SGP,2016-01-01,1,2016-02-01,2735,571,3774,64,9030,glm_ar1,expanding,72,0,1926
SGP,2016-01-01,2,2016-03-01,2591,541,3576,60,8556,glm_ar1,expanding,72,0,1447
SGP,2016-01-01,3,2016-04-01,2493,521,3440,58,8231,glm_ar1,expanding,72,0,984
SGP,2016-01-01,4,2016-05-01,2425,506,3346,56,8006,glm_ar1,expanding,72,0,1021
SGP,2016-01-01,5,2016-06-01,2377,496,3280,55,7848,glm_ar1,expanding,72,0,798
SGP,2016-01-01,6,2016-07-01,2343,489,3233,54,7737,glm_ar1,expanding,72,0,1166
SLB,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,22,NA
SLB,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,22,NA
SLB,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,22,0
SLB,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,22,0
SLB,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,22,0
SLB,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,22,0
SLV,2016-01-01,1,2016-02-01,1876,392,2589,43,6194,glm_ar1,expanding,72,0,781
SLV,2016-01-01,2,2016-03-01,1978,413,2729,46,6530,glm_ar1,expanding,72,0,702
SLV,2016-01-01,3,2016-04-01,2054,429,2834,48,6781,glm_ar1,expanding,72,0,910
SLV,2016-01-01,4,2016-05-01,2110,441,2912,49,6968,glm_ar1,expanding,72,0,1255
SLV,2016-01-01,5,2016-06-01,2152,449,2969,50,7104,glm_ar1,expanding,72,0,652
SLV,2016-01-01,6,2016-07-01,2182,456,3011,51,7204,glm_ar1,expanding,72,0,576
SUR,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,34,NA
SUR,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,34,NA
SUR,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,34,NA
SUR,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,34,NA
SUR,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,34,NA
SUR,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,34,NA
SXM,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,34,NA
SXM,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,34,NA
SXM,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,34,NA
SXM,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,34,NA
SXM,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,34,NA
SXM,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,36,34,NA
SYC,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
SYC,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
SYC,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
SYC,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
SYC,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
SYC,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,56
TCA,2016-01-01,1,2016-02-01,147,30,203,3,486,glm_ar1,expanding,33,0,48
TCA,2016-01-01,2,2016-03-01,320,66,441,7,1056,glm_ar1,expanding,33,0,37
TCA,2016-01-01,3,2016-04-01,557,116,768,13,1839,glm_ar1,expanding,33,0,23
TCA,2016-01-01,4,2016-05-01,828,173,1143,19,2735,glm_ar1,expanding,33,0,19
TCA,2016-01-01,5,2016-06-01,1101,230,1519,25,3635,glm_ar1,expanding,33,0,18
TCA,2016-01-01,6,2016-07-01,1350,282,1862,31,4457,glm_ar1,expanding,33,0,23
THA,2016-01-01,1,2016-02-01,3438,718,4744,80,11351,glm_ar1,expanding,72,0,2505
THA,2016-01-01,2,2016-03-01,3053,638,4213,71,10080,glm_ar1,expanding,72,0,2347
THA,2016-01-01,3,2016-04-01,2804,586,3869,65,9258,glm_ar1,expanding,72,0,1307
THA,2016-01-01,4,2016-05-01,2638,551,3640,61,8710,glm_ar1,expanding,72,0,1230
THA,2016-01-01,5,2016-06-01,2525,527,3484,59,8337,glm_ar1,expanding,72,0,2503
THA,2016-01-01,6,2016-07-01,2447,511,3377,57,8080,glm_ar1,expanding,72,0,4991
TLS,2016-01-01,1,2016-02-01,109,22,151,2,361,glm_ar1,expanding,65,0,103
TLS,2016-01-01,2,2016-03-01,259,54,357,6,854,glm_ar1,expanding,65,0,99
TLS,2016-01-01,3,2016-04-01,479,100,660,11,1581,glm_ar1,expanding,65,0,12
TLS,2016-01-01,4,2016-05-01,743,155,1026,17,2454,glm_ar1,expanding,65,0,5
TLS,2016-01-01,5,2016-06-01,1019,213,1406,23,3363,glm_ar1,expanding,65,0,0
TLS,2016-01-01,6,2016-07-01,1277,266,1762,29,4215,glm_ar1,expanding,65,0,0
TON,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,9,NA
TON,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,9,NA
TON,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,9,NA
TON,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,9,NA
TON,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,9,NA
TON,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,12,9,NA
TTO,2016-01-01,1,2016-02-01,456,95,630,10,1508,glm_ar1,expanding,34,36,36
TTO,2016-01-01,2,2016-03-01,718,150,991,16,2373,glm_ar1,expanding,34,36,25
TTO,2016-01-01,3,2016-04-01,994,207,1372,23,3283,glm_ar1,expanding,34,36,11
TTO,2016-01-01,4,2016-05-01,1255,262,1731,29,4143,glm_ar1,expanding,34,36,15
TTO,2016-01-01,5,2016-06-01,1482,309,2045,34,4894,glm_ar1,expanding,34,36,28
TTO,2016-01-01,6,2016-07-01,1670,349,2305,39,5515,glm_ar1,expanding,34,36,58
TUV,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
TUV,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
TUV,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
TUV,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
TUV,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
TUV,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,0,0,NA
TWN,2016-01-01,1,2016-02-01,535,111,738,12,1766,glm_ar1,expanding,71,0,4
TWN,2016-01-01,2,2016-03-01,805,168,1110,18,2657,glm_ar1,expanding,71,0,NA
TWN,2016-01-01,3,2016-04-01,1078,225,1488,25,3560,glm_ar1,expanding,71,0,NA
TWN,2016-01-01,4,2016-05-01,1330,278,1835,31,4391,glm_ar1,expanding,71,0,NA
TWN,2016-01-01,5,2016-06-01,1545,323,2132,36,5102,glm_ar1,expanding,71,0,NA
TWN,2016-01-01,6,2016-07-01,1721,359,2375,40,5682,glm_ar1,expanding,71,0,NA
URY,2016-01-01,1,2016-02-01,234,49,324,5,775,glm_ar1,expanding,10,0,941
URY,2016-01-01,2,2016-03-01,446,93,616,10,1474,glm_ar1,expanding,10,0,522
URY,2016-01-01,3,2016-04-01,707,147,976,16,2335,glm_ar1,expanding,10,0,NA
URY,2016-01-01,4,2016-05-01,983,205,1356,23,3245,glm_ar1,expanding,10,0,NA
URY,2016-01-01,5,2016-06-01,1244,260,1717,29,4109,glm_ar1,expanding,10,0,NA
URY,2016-01-01,6,2016-07-01,1473,308,2033,34,4865,glm_ar1,expanding,10,0,NA
USA,2016-01-01,1,2016-02-01,353,74,488,8,1167,glm_ar1,expanding,59,12,72
USA,2016-01-01,2,2016-03-01,598,125,825,14,1975,glm_ar1,expanding,59,12,69
USA,2016-01-01,3,2016-04-01,872,182,1203,20,2879,glm_ar1,expanding,59,12,43
USA,2016-01-01,4,2016-05-01,1142,238,1576,26,3771,glm_ar1,expanding,59,12,83
USA,2016-01-01,5,2016-06-01,1386,289,1912,32,4575,glm_ar1,expanding,59,12,70
USA,2016-01-01,6,2016-07-01,1592,332,2196,37,5255,glm_ar1,expanding,59,12,161
VCT,2016-01-01,1,2016-02-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,10,NA
VCT,2016-01-01,2,2016-03-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,10,NA
VCT,2016-01-01,3,2016-04-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,10,5
VCT,2016-01-01,4,2016-05-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,10,6
VCT,2016-01-01,5,2016-06-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,10,6
VCT,2016-01-01,6,2016-07-01,NA,NA,NA,NA,NA,glm_ar1,expanding,60,10,5
VEN,2016-01-01,1,2016-02-01,6284,1313,8670,146,20745,glm_ar1,expanding,70,0,4877
VEN,2016-01-01,2,2016-03-01,4705,983,6492,110,15533,glm_ar1,expanding,70,0,2205
VEN,2016-01-01,3,2016-04-01,3823,799,5275,89,12623,glm_ar1,expanding,70,0,1761
VEN,2016-01-01,4,2016-05-01,3295,688,4546,77,10878,glm_ar1,expanding,70,0,2283
VEN,2016-01-01,5,2016-06-01,2961,619,4086,69,9777,glm_ar1,expanding,70,0,2161
VEN,2016-01-01,6,2016-07-01,2743,573,3785,64,9057,glm_ar1,expanding,70,0,2008
VGB,2016-01-01,1,2016-02-01,50,10,69,1,165,glm_ar1,expanding,70,0,5
VGB,2016-01-01,2,2016-03-01,148,31,204,3,490,glm_ar1,expanding,70,0,6
VGB,2016-01-01,3,2016-04-01,322,67,444,7,1062,glm_ar1,expanding,70,0,3
