country,iso3,Year,Month,date,cases,source
Guadeloupe,GLP,2024,1,2024-01-01,1445,PAHO
Guadeloupe,GLP,2024,2,2024-02-01,715,PAHO
Guadeloupe,GLP,2024,3,2024-03-01,800,PAHO
Guadeloupe,GLP,2024,4,2024-04-01,435,PAHO
Guadeloupe,GLP,2024,5,2024-05-01,290,PAHO
Guadeloupe,GLP,2024,6,2024-06-01,365,PAHO
Guadeloupe,GLP,2024,7,2024-07-01,185,PAHO
Guadeloupe,GLP,2024,8,2024-08-01,0,WHO
Guadeloupe,GLP,2024,9,2024-09-01,1380,PAHO
Guadeloupe,GLP,2024,10,2024-10-01,2040,PAHO
Guadeloupe,GLP,2024,11,2024-11-01,2410,PAHO
Guadeloupe,GLP,2024,12,2024-12-01,960,PAHO
Guadeloupe,GLP,2025,1,2025-01-01,2220,PAHO
Guadeloupe,GLP,2025,2,2025-02-01,970,PAHO
Guadeloupe,GLP,2025,3,2025-03-01,970,PAHO
Guadeloupe,GLP,2025,4,2025-04-01,0,WHO
Guadeloupe,GLP,2025,5,2025-05-01,210,PAHO
Guadeloupe,GLP,2025,6,2025-06-01,265,PAHO
Guadeloupe,GLP,2025,7,2025-07-01,NA,WHO
Guadeloupe,GLP,2025,8,2025-08-01,NA,WHO
Guadeloupe,GLP,2025,9,2025-09-01,NA,NA
Guadeloupe,GLP,2025,10,2025-10-01,NA,NA
Guadeloupe,GLP,2025,11,2025-11-01,NA,NA
Guadeloupe,GLP,2025,12,2025-12-01,NA,NA
Guam,GUM,2025,1,2025-01-01,0,WHO
Guam,GUM,2025,2,2025-02-01,0,WHO
Guam,GUM,2025,3,2025-03-01,1,WHO
Guam,GUM,2025,4,2025-04-01,0,WHO
Guam,GUM,2025,5,2025-05-01,0,WHO
Guam,GUM,2025,6,2025-06-01,0,WHO
Guam,GUM,2025,7,2025-07-01,0,WHO
Guam,GUM,2025,8,2025-08-01,1,WHO
Guam,GUM,2025,9,2025-09-01,NA,NA
Guam,GUM,2025,10,2025-10-01,NA,NA
Guam,GUM,2025,11,2025-11-01,NA,NA
Guam,GUM,2025,12,2025-12-01,NA,NA
Guatemala,GTM,2024,1,2024-01-01,7911,PAHO
Guatemala,GTM,2024,2,2024-02-01,4495,PAHO
Guatemala,GTM,2024,3,2024-03-01,4188,PAHO
Guatemala,GTM,2024,4,2024-04-01,7774,PAHO
Guatemala,GTM,2024,5,2024-05-01,11795,PAHO
Guatemala,GTM,2024,6,2024-06-01,20448,PAHO
Guatemala,GTM,2024,7,2024-07-01,31234,PAHO
Guatemala,GTM,2024,8,2024-08-01,27529,PAHO
Guatemala,GTM,2024,9,2024-09-01,35365,PAHO
Guatemala,GTM,2024,10,2024-10-01,21376,PAHO
Guatemala,GTM,2024,11,2024-11-01,12086,PAHO
Guatemala,GTM,2024,12,2024-12-01,4384,PAHO
Guatemala,GTM,2025,1,2025-01-01,4342,PAHO
Guatemala,GTM,2025,2,2025-02-01,3501,PAHO
Guatemala,GTM,2025,3,2025-03-01,5449,PAHO
Guatemala,GTM,2025,4,2025-04-01,4098,PAHO
Guatemala,GTM,2025,5,2025-05-01,4991,PAHO
Guatemala,GTM,2025,6,2025-06-01,5992,PAHO
Guatemala,GTM,2025,7,2025-07-01,4267,PAHO
Guatemala,GTM,2025,8,2025-08-01,4356,PAHO
Guatemala,GTM,2025,9,2025-09-01,13161,PAHO
Guatemala,GTM,2025,10,2025-10-01,NA,NA
Guatemala,GTM,2025,11,2025-11-01,NA,NA
Guatemala,GTM,2025,12,2025-12-01,NA,NA
Guinea,GIN,2024,1,2024-01-01,0,WHO
Guinea,GIN,2024,2,2024-02-01,0,WHO
Guinea,GIN,2024,3,2024-03-01,0,WHO
Guinea,GIN,2024,4,2024-04-01,0,WHO
Guinea,GIN,2024,5,2024-05-01,0,WHO
Guinea,GIN,2024,6,2024-06-01,0,WHO
Guinea,GIN,2024,7,2024-07-01,2,WHO
Guinea,GIN,2024,8,2024-08-01,NA,NA
Guinea,GIN,2024,9,2024-09-01,NA,NA
Guinea,GIN,2024,10,2024-10-01,NA,NA
Guinea,GIN,2024,11,2024-11-01,NA,NA
Guinea,GIN,2024,12,2024-12-01,NA,NA
Guinea-Bissau,GNB,2024,1,2024-01-01,0,WHO
Guinea-Bissau,GNB,2024,2,2024-02-01,0,WHO
Guinea-Bissau,GNB,2024,3,2024-03-01,0,WHO
Guinea-Bissau,GNB,2024,4,2024-04-01,0,WHO
Guinea-Bissau,GNB,2024,5,2024-05-01,0,WHO
Guinea-Bissau,GNB,2024,6,2024-06-01,0,WHO
Guinea-Bissau,GNB,2024,7,2024-07-01,0,WHO
Guinea-Bissau,GNB,2024,8,2024-08-01,0,WHO
Guinea-Bissau,GNB,2024,9,2024-09-01,0,WHO
Guinea-Bissau,GNB,2024,10,2024-10-01,0,WHO
Guinea-Bissau,GNB,2024,11,2024-11-01,NA,NA
Guinea-Bissau,GNB,2024,12,2024-12-01,0,WHO
Guinea-Bissau,GNB,2025,1,2025-01-01,0,WHO
Guinea-Bissau,GNB,2025,2,2025-02-01,0,WHO
Guinea-Bissau,GNB,2025,3,2025-03-01,0,WHO
Guinea-Bissau,GNB,2025,4,2025-04-01,0,WHO
Guinea-Bissau,GNB,2025,5,2025-05-01,0,WHO
Guinea-Bissau,GNB,2025,6,2025-06-01,0,WHO
Guinea-Bissau,GNB,2025,7,2025-07-01,0,WHO
Guinea-Bissau,GNB,2025,8,2025-08-01,0,WHO
Guinea-Bissau,GNB,2025,9,2025-09-01,NA,NA
Guinea-Bissau,GNB,2025,10,2025-10-01,NA,NA
Guinea-Bissau,GNB,2025,11,2025-11-01,NA,NA
Guinea-Bissau,GNB,2025,12,2025-12-01,NA,NA
Guyana,GUY,2024,1,2024-01-01,3049,PAHO
Guyana,GUY,2024,2,2024-02-01,4222,PAHO
Guyana,GUY,2024,3,2024-03-01,3457,PAHO
Guyana,GUY,2024,4,2024-04-01,4669,PAHO
Guyana,GUY,2024,5,2024-05-01,4673,PAHO
Guyana,GUY,2024,6,2024-06-01,6478,PAHO
Guyana,GUY,2024,7,2024-07-01,7583,PAHO
Guyana,GUY,2024,8,2024-08-01,2105,PAHO
Guyana,GUY,2024,9,2024-09-01,2582,PAHO
Guyana,GUY,2024,10,2024-10-01,2449,PAHO
Guyana,GUY,2024,11,2024-11-01,2793,PAHO
Guyana,GUY,2024,12,2024-12-01,2246,PAHO
Guyana,GUY,2025,1,2025-01-01,5004,PAHO
Guyana,GUY,2025,2,2025-02-01,4232,PAHO
Guyana,GUY,2025,3,2025-03-01,6785,PAHO
Guyana,GUY,2025,4,2025-04-01,3794,PAHO
Guyana,GUY,2025,5,2025-05-01,8235,PAHO
Guyana,GUY,2025,6,2025-06-01,13595,PAHO
Guyana,GUY,2025,7,2025-07-01,16577,PAHO
Guyana,GUY,2025,8,2025-08-01,14460,PAHO
Guyana,GUY,2025,9,2025-09-01,12843,PAHO
Guyana,GUY,2025,10,2025-10-01,NA,NA
Guyana,GUY,2025,11,2025-11-01,NA,NA
Guyana,GUY,2025,12,2025-12-01,NA,NA
Holy See,VAT,2024,1,2024-01-01,0,WHO
Holy See,VAT,2024,2,2024-02-01,0,WHO
Holy See,VAT,2024,3,2024-03-01,0,WHO
Holy See,VAT,2024,4,2024-04-01,0,WHO
Holy See,VAT,2024,5,2024-05-01,0,WHO
Holy See,VAT,2024,6,2024-06-01,0,WHO
Holy See,VAT,2024,7,2024-07-01,0,WHO
Holy See,VAT,2024,8,2024-08-01,0,WHO
Holy See,VAT,2024,9,2024-09-01,0,WHO
Holy See,VAT,2024,10,2024-10-01,0,WHO
Holy See,VAT,2024,11,2024-11-01,0,WHO
Holy See,VAT,2024,12,2024-12-01,0,WHO
Holy See,VAT,2025,1,2025-01-01,0,WHO
Holy See,VAT,2025,2,2025-02-01,0,WHO
Holy See,VAT,2025,3,2025-03-01,0,WHO
Holy See,VAT,2025,4,2025-04-01,0,WHO
Holy See,VAT,2025,5,2025-05-01,0,WHO
Holy See,VAT,2025,6,2025-06-01,0,WHO
Holy See,VAT,2025,7,2025-07-01,0,WHO
Holy See,VAT,2025,8,2025-08-01,0,WHO
Holy See,VAT,2025,9,2025-09-01,NA,NA
Holy See,VAT,2025,10,2025-10-01,NA,NA
Holy See,VAT,2025,11,2025-11-01,NA,NA
Holy See,VAT,2025,12,2025-12-01,NA,NA
Honduras,HND,2024,1,2024-01-01,3602,PAHO
Honduras,HND,2024,2,2024-02-01,3331,PAHO
Honduras,HND,2024,3,2024-03-01,3630,PAHO
Honduras,HND,2024,4,2024-04-01,7656,PAHO
Honduras,HND,2024,5,2024-05-01,10940,PAHO
Honduras,HND,2024,6,2024-06-01,29091,PAHO
Honduras,HND,2024,7,2024-07-01,41723,PAHO
Honduras,HND,2024,8,2024-08-01,37091,PAHO
Honduras,HND,2024,9,2024-09-01,25028,PAHO
Honduras,HND,2024,10,2024-10-01,9410,PAHO
Honduras,HND,2024,11,2024-11-01,4171,PAHO
Honduras,HND,2024,12,2024-12-01,1536,PAHO
Honduras,HND,2025,1,2025-01-01,1434,PAHO
Honduras,HND,2025,2,2025-02-01,1274,PAHO
Honduras,HND,2025,3,2025-03-01,2134,PAHO
Honduras,HND,2025,4,2025-04-01,1467,PAHO
Honduras,HND,2025,5,2025-05-01,1678,PAHO
Honduras,HND,2025,6,2025-06-01,1835,PAHO
Honduras,HND,2025,7,2025-07-01,1424,PAHO
Honduras,HND,2025,8,2025-08-01,1377,PAHO
Honduras,HND,2025,9,2025-09-01,2252,PAHO
Honduras,HND,2025,10,2025-10-01,NA,NA
Honduras,HND,2025,11,2025-11-01,NA,NA
Honduras,HND,2025,12,2025-12-01,NA,NA
Hungary,HUN,2024,1,2024-01-01,0,WHO
Hungary,HUN,2024,2,2024-02-01,0,WHO
Hungary,HUN,2024,3,2024-03-01,0,WHO
Hungary,HUN,2024,4,2024-04-01,0,WHO
Hungary,HUN,2024,5,2024-05-01,0,WHO
Hungary,HUN,2024,6,2024-06-01,0,WHO
Hungary,HUN,2024,7,2024-07-01,0,WHO
Hungary,HUN,2024,8,2024-08-01,0,WHO
Hungary,HUN,2024,9,2024-09-01,0,WHO
Hungary,HUN,2024,10,2024-10-01,0,WHO
Hungary,HUN,2024,11,2024-11-01,0,WHO
Hungary,HUN,2024,12,2024-12-01,0,WHO
Hungary,HUN,2025,1,2025-01-01,0,WHO
Hungary,HUN,2025,2,2025-02-01,0,WHO
Hungary,HUN,2025,3,2025-03-01,0,WHO
Hungary,HUN,2025,4,2025-04-01,0,WHO
Hungary,HUN,2025,5,2025-05-01,0,WHO
Hungary,HUN,2025,6,2025-06-01,0,WHO
Hungary,HUN,2025,7,2025-07-01,0,WHO
Hungary,HUN,2025,8,2025-08-01,0,WHO
Hungary,HUN,2025,9,2025-09-01,NA,NA
Hungary,HUN,2025,10,2025-10-01,NA,NA
Hungary,HUN,2025,11,2025-11-01,NA,NA
Hungary,HUN,2025,12,2025-12-01,NA,NA
Iceland,ISL,2024,1,2024-01-01,0,WHO
Iceland,ISL,2024,2,2024-02-01,0,WHO
Iceland,ISL,2024,3,2024-03-01,0,WHO
Iceland,ISL,2024,4,2024-04-01,0,WHO
Iceland,ISL,2024,5,2024-05-01,0,WHO
Iceland,ISL,2024,6,2024-06-01,0,WHO
Iceland,ISL,2024,7,2024-07-01,0,WHO
Iceland,ISL,2024,8,2024-08-01,0,WHO
Iceland,ISL,2024,9,2024-09-01,0,WHO
Iceland,ISL,2024,10,2024-10-01,0,WHO
Iceland,ISL,2024,11,2024-11-01,0,WHO
Iceland,ISL,2024,12,2024-12-01,0,WHO
Iceland,ISL,2025,1,2025-01-01,0,WHO
Iceland,ISL,2025,2,2025-02-01,0,WHO
Iceland,ISL,2025,3,2025-03-01,0,WHO
Iceland,ISL,2025,4,2025-04-01,0,WHO
Iceland,ISL,2025,5,2025-05-01,0,WHO
Iceland,ISL,2025,6,2025-06-01,0,WHO
Iceland,ISL,2025,7,2025-07-01,0,WHO
Iceland,ISL,2025,8,2025-08-01,0,WHO
Iceland,ISL,2025,9,2025-09-01,NA,NA
Iceland,ISL,2025,10,2025-10-01,NA,NA
Iceland,ISL,2025,11,2025-11-01,NA,NA
Iceland,ISL,2025,12,2025-12-01,NA,NA
India,IND,2024,1,2024-01-01,5079,SEARO
India,IND,2024,2,2024-02-01,5429,SEARO
India,IND,2024,3,2024-03-01,5597,SEARO
India,IND,2024,4,2024-04-01,3342,SEARO
India,IND,2024,5,2024-05-01,5145,SEARO
India,IND,2024,6,2024-06-01,7499,SEARO
India,IND,2024,7,2024-07-01,27675,SEARO
India,IND,2024,8,2024-08-01,32388,SEARO
India,IND,2024,9,2024-09-01,41375,SEARO
India,IND,2024,10,2024-10-01,51183,SEARO
India,IND,2024,11,2024-11-01,30354,SEARO
India,IND,2024,12,2024-12-01,17359,SEARO
India,IND,2025,1,2025-01-01,4700,SEARO
India,IND,2025,2,2025-02-01,3806,SEARO
India,IND,2025,3,2025-03-01,3517,SEARO
India,IND,2025,4,2025-04-01,2700,SEARO
India,IND,2025,5,2025-05-01,3766,SEARO
India,IND,2025,6,2025-06-01,6459,SEARO
India,IND,2025,7,2025-07-01,10302,SEARO
India,IND,2025,8,2025-08-01,14303,SEARO
India,IND,2025,9,2025-09-01,18803,SEARO
India,IND,2025,10,2025-10-01,0,SEARO
India,IND,2025,11,2025-11-01,0,SEARO
India,IND,2025,12,2025-12-01,0,SEARO
Indonesia,IDN,2024,1,2024-01-01,27268,SEARO
Indonesia,IDN,2024,2,2024-02-01,29411,SEARO
Indonesia,IDN,2024,3,2024-03-01,32292,SEARO
Indonesia,IDN,2024,4,2024-04-01,30123,SEARO
Indonesia,IDN,2024,5,2024-05-01,32020,SEARO
Indonesia,IDN,2024,6,2024-06-01,24098,SEARO
Indonesia,IDN,2024,7,2024-07-01,19265,SEARO
Indonesia,IDN,2024,8,2024-08-01,14563,SEARO
Indonesia,IDN,2024,9,2024-09-01,11074,SEARO
Indonesia,IDN,2024,10,2024-10-01,10970,SEARO
Indonesia,IDN,2024,11,2024-11-01,11975,SEARO
Indonesia,IDN,2024,12,2024-12-01,14212,SEARO
Indonesia,IDN,2025,1,2025-01-01,21417,SEARO
Indonesia,IDN,2025,2,2025-02-01,17160,SEARO
Indonesia,IDN,2025,3,2025-03-01,11795,SEARO
Indonesia,IDN,2025,4,2025-04-01,5750,SEARO
Indonesia,IDN,2025,5,2025-05-01,157,SEARO
Indonesia,IDN,2025,6,2025-06-01,0,SEARO
Indonesia,IDN,2025,7,2025-07-01,0,SEARO
Indonesia,IDN,2025,8,2025-08-01,0,SEARO
Indonesia,IDN,2025,9,2025-09-01,0,SEARO
Indonesia,IDN,2025,10,2025-10-01,0,SEARO
Indonesia,IDN,2025,11,2025-11-01,0,SEARO
Indonesia,IDN,2025,12,2025-12-01,0,SEARO
Iran (Islamic Republic of),IRN,2024,1,2024-01-01,NA,NA
Iran (Islamic Republic of),IRN,2024,2,2024-02-01,NA,NA
Iran (Islamic Republic of),IRN,2024,3,2024-03-01,NA,NA
Iran (Islamic Republic of),IRN,2024,4,2024-04-01,0,WHO
Iran (Islamic Republic of),IRN,2024,5,2024-05-01,0,WHO
Iran (Islamic Republic of),IRN,2024,6,2024-06-01,8,WHO
Iran (Islamic Republic of),IRN,2024,7,2024-07-01,7,WHO
Iran (Islamic Republic of),IRN,2024,8,2024-08-01,27,WHO
Iran (Islamic Republic of),IRN,2024,9,2024-09-01,23,WHO
Iran (Islamic Republic of),IRN,2024,10,2024-10-01,89,WHO
Iran (Islamic Republic of),IRN,2024,11,2024-11-01,381,WHO
Iran (Islamic Republic of),IRN,2024,12,2024-12-01,261,WHO
Iran (Islamic Republic of),IRN,2025,1,2025-01-01,93,WHO
Iran (Islamic Republic of),IRN,2025,2,2025-02-01,22,WHO
Iran (Islamic Republic of),IRN,2025,3,2025-03-01,10,WHO
Iran (Islamic Republic of),IRN,2025,4,2025-04-01,12,WHO
Iran (Islamic Republic of),IRN,2025,5,2025-05-01,57,WHO
Iran (Islamic Republic of),IRN,2025,6,2025-06-01,128,WHO
Iran (Islamic Republic of),IRN,2025,7,2025-07-01,84,WHO
Iran (Islamic Republic of),IRN,2025,8,2025-08-01,42,WHO
Iran (Islamic Republic of),IRN,2025,9,2025-09-01,NA,NA
Iran (Islamic Republic of),IRN,2025,10,2025-10-01,NA,NA
Iran (Islamic Republic of),IRN,2025,11,2025-11-01,NA,NA
Iran (Islamic Republic of),IRN,2025,12,2025-12-01,NA,NA
Ireland,IRL,2024,1,2024-01-01,0,WHO
Ireland,IRL,2024,2,2024-02-01,0,WHO
Ireland,IRL,2024,3,2024-03-01,0,WHO
Ireland,IRL,2024,4,2024-04-01,0,WHO
Ireland,IRL,2024,5,2024-05-01,0,WHO
Ireland,IRL,2024,6,2024-06-01,0,WHO
Ireland,IRL,2024,7,2024-07-01,0,WHO
Ireland,IRL,2024,8,2024-08-01,0,WHO
Ireland,IRL,2024,9,2024-09-01,0,WHO
Ireland,IRL,2024,10,2024-10-01,0,WHO
Ireland,IRL,2024,11,2024-11-01,0,WHO
Ireland,IRL,2024,12,2024-12-01,0,WHO
Ireland,IRL,2025,1,2025-01-01,0,WHO
Ireland,IRL,2025,2,2025-02-01,0,WHO
Ireland,IRL,2025,3,2025-03-01,0,WHO
Ireland,IRL,2025,4,2025-04-01,0,WHO
Ireland,IRL,2025,5,2025-05-01,0,WHO
Ireland,IRL,2025,6,2025-06-01,0,WHO
Ireland,IRL,2025,7,2025-07-01,0,WHO
Ireland,IRL,2025,8,2025-08-01,0,WHO
Ireland,IRL,2025,9,2025-09-01,NA,NA
Ireland,IRL,2025,10,2025-10-01,NA,NA
Ireland,IRL,2025,11,2025-11-01,NA,NA
Ireland,IRL,2025,12,2025-12-01,NA,NA
Israel,ISR,2024,1,2024-01-01,0,WHO
Israel,ISR,2024,2,2024-02-01,0,WHO
Israel,ISR,2024,3,2024-03-01,0,WHO
Israel,ISR,2024,4,2024-04-01,0,WHO
Israel,ISR,2024,5,2024-05-01,0,WHO
Israel,ISR,2024,6,2024-06-01,0,WHO
Israel,ISR,2024,7,2024-07-01,0,WHO
Israel,ISR,2024,8,2024-08-01,0,WHO
Israel,ISR,2024,9,2024-09-01,0,WHO
Israel,ISR,2024,10,2024-10-01,0,WHO
Israel,ISR,2024,11,2024-11-01,0,WHO
Israel,ISR,2024,12,2024-12-01,0,WHO
Israel,ISR,2025,1,2025-01-01,0,WHO
Israel,ISR,2025,2,2025-02-01,0,WHO
Israel,ISR,2025,3,2025-03-01,0,WHO
Israel,ISR,2025,4,2025-04-01,0,WHO
Israel,ISR,2025,5,2025-05-01,0,WHO
Israel,ISR,2025,6,2025-06-01,0,WHO
Israel,ISR,2025,7,2025-07-01,0,WHO
Israel,ISR,2025,8,2025-08-01,0,WHO
Israel,ISR,2025,9,2025-09-01,NA,NA
Israel,ISR,2025,10,2025-10-01,NA,NA
Israel,ISR,2025,11,2025-11-01,NA,NA
Israel,ISR,2025,12,2025-12-01,NA,NA
Italy,ITA,2024,1,2024-01-01,0,WHO
Italy,ITA,2024,2,2024-02-01,0,WHO
Italy,ITA,2024,3,2024-03-01,0,WHO
Italy,ITA,2024,4,2024-04-01,0,WHO
Italy,ITA,2024,5,2024-05-01,0,WHO
Italy,ITA,2024,6,2024-06-01,0,WHO
Italy,ITA,2024,7,2024-07-01,1,WHO
Italy,ITA,2024,8,2024-08-01,23,WHO
Italy,ITA,2024,9,2024-09-01,161,WHO
Italy,ITA,2024,10,2024-10-01,28,WHO
Italy,ITA,2024,11,2024-11-01,0,WHO
Italy,ITA,2024,12,2024-12-01,0,WHO
Italy,ITA,2025,1,2025-01-01,0,WHO
Italy,ITA,2025,2,2025-02-01,0,WHO
Italy,ITA,2025,3,2025-03-01,0,WHO
Italy,ITA,2025,4,2025-04-01,0,WHO
Italy,ITA,2025,5,2025-05-01,0,WHO
Italy,ITA,2025,6,2025-06-01,0,WHO
Italy,ITA,2025,7,2025-07-01,4,WHO
Italy,ITA,2025,8,2025-08-01,0,WHO
Italy,ITA,2025,9,2025-09-01,NA,NA
Italy,ITA,2025,10,2025-10-01,NA,NA
Italy,ITA,2025,11,2025-11-01,NA,NA
Italy,ITA,2025,12,2025-12-01,NA,NA
Jamaica,JAM,2024,1,2024-01-01,457,PAHO
Jamaica,JAM,2024,2,2024-02-01,244,PAHO
Jamaica,JAM,2024,3,2024-03-01,309,PAHO
Jamaica,JAM,2024,4,2024-04-01,224,PAHO
Jamaica,JAM,2024,5,2024-05-01,108,PAHO
Jamaica,JAM,2024,6,2024-06-01,57,PAHO
Jamaica,JAM,2024,7,2024-07-01,98,PAHO
Jamaica,JAM,2024,8,2024-08-01,136,PAHO
Jamaica,JAM,2024,9,2024-09-01,122,PAHO
Jamaica,JAM,2024,10,2024-10-01,86,PAHO
Jamaica,JAM,2024,11,2024-11-01,73,PAHO
Jamaica,JAM,2024,12,2024-12-01,120,PAHO
Jamaica,JAM,2025,1,2025-01-01,46,PAHO
Jamaica,JAM,2025,2,2025-02-01,38,PAHO
Jamaica,JAM,2025,3,2025-03-01,37,PAHO
Jamaica,JAM,2025,4,2025-04-01,44,PAHO
Jamaica,JAM,2025,5,2025-05-01,30,PAHO
Jamaica,JAM,2025,6,2025-06-01,65,PAHO
Jamaica,JAM,2025,7,2025-07-01,48,PAHO
Jamaica,JAM,2025,8,2025-08-01,17,PAHO
Jamaica,JAM,2025,9,2025-09-01,58,PAHO
Jamaica,JAM,2025,10,2025-10-01,NA,NA
Jamaica,JAM,2025,11,2025-11-01,NA,NA
Jamaica,JAM,2025,12,2025-12-01,NA,NA
Kazakhstan,KAZ,2024,1,2024-01-01,0,WHO
Kazakhstan,KAZ,2024,2,2024-02-01,0,WHO
Kazakhstan,KAZ,2024,3,2024-03-01,0,WHO
Kazakhstan,KAZ,2024,4,2024-04-01,0,WHO
Kazakhstan,KAZ,2024,5,2024-05-01,0,WHO
Kazakhstan,KAZ,2024,6,2024-06-01,0,WHO
Kazakhstan,KAZ,2024,7,2024-07-01,0,WHO
Kazakhstan,KAZ,2024,8,2024-08-01,0,WHO
Kazakhstan,KAZ,2024,9,2024-09-01,0,WHO
Kazakhstan,KAZ,2024,10,2024-10-01,0,WHO
Kazakhstan,KAZ,2024,11,2024-11-01,0,WHO
Kazakhstan,KAZ,2024,12,2024-12-01,0,WHO
Kazakhstan,KAZ,2025,1,2025-01-01,0,WHO
Kazakhstan,KAZ,2025,2,2025-02-01,0,WHO
Kazakhstan,KAZ,2025,3,2025-03-01,0,WHO
Kazakhstan,KAZ,2025,4,2025-04-01,0,WHO
Kazakhstan,KAZ,2025,5,2025-05-01,0,WHO
Kazakhstan,KAZ,2025,6,2025-06-01,0,WHO
Kazakhstan,KAZ,2025,7,2025-07-01,0,WHO
Kazakhstan,KAZ,2025,8,2025-08-01,0,WHO
Kazakhstan,KAZ,2025,9,2025-09-01,NA,NA
Kazakhstan,KAZ,2025,10,2025-10-01,NA,NA
Kazakhstan,KAZ,2025,11,2025-11-01,NA,NA
Kazakhstan,KAZ,2025,12,2025-12-01,NA,NA
Kenya,KEN,2024,1,2024-01-01,0,WHO
Kenya,KEN,2024,2,2024-02-01,0,WHO
Kenya,KEN,2024,3,2024-03-01,0,WHO
Kenya,KEN,2024,4,2024-04-01,0,WHO
Kenya,KEN,2024,5,2024-05-01,149,WHO
Kenya,KEN,2024,6,2024-06-01,291,WHO
Kenya,KEN,2024,7,2024-07-01,369,WHO
Kenya,KEN,2024,8,2024-08-01,631,WHO
Kenya,KEN,2024,9,2024-09-01,738,WHO
Kenya,KEN,2024,10,2024-10-01,705,WHO
Kenya,KEN,2024,11,2024-11-01,856,WHO
Kenya,KEN,2024,12,2024-12-01,704,WHO
Kenya,KEN,2025,1,2025-01-01,855,WHO
Kenya,KEN,2025,2,2025-02-01,673,WHO
Kenya,KEN,2025,3,2025-03-01,NA,NA
Kenya,KEN,2025,4,2025-04-01,64,WHO
Kenya,KEN,2025,5,2025-05-01,816,WHO
Kenya,KEN,2025,6,2025-06-01,NA,NA
Kenya,KEN,2025,7,2025-07-01,1241,WHO
Kenya,KEN,2025,8,2025-08-01,740,WHO
Kenya,KEN,2025,9,2025-09-01,NA,NA
Kenya,KEN,2025,10,2025-10-01,NA,NA
Kenya,KEN,2025,11,2025-11-01,NA,NA
Kenya,KEN,2025,12,2025-12-01,NA,NA
Kiribati,KIR,2024,1,2024-01-01,0,WHO
Kiribati,KIR,2024,2,2024-02-01,0,WHO
Kiribati,KIR,2024,3,2024-03-01,0,WHO
Kiribati,KIR,2024,4,2024-04-01,0,WHO
Kiribati,KIR,2024,5,2024-05-01,0,WHO
Kiribati,KIR,2024,6,2024-06-01,0,WHO
Kiribati,KIR,2024,7,2024-07-01,0,WHO
Kiribati,KIR,2024,8,2024-08-01,0,WHO
Kiribati,KIR,2024,9,2024-09-01,0,WHO
Kiribati,KIR,2024,10,2024-10-01,NA,NA
Kiribati,KIR,2024,11,2024-11-01,NA,NA
Kiribati,KIR,2024,12,2024-12-01,NA,NA
Kiribati,KIR,2025,1,2025-01-01,0,WHO
Kiribati,KIR,2025,2,2025-02-01,0,WHO
Kiribati,KIR,2025,3,2025-03-01,5,WHO
Kiribati,KIR,2025,4,2025-04-01,21,WHO
Kiribati,KIR,2025,5,2025-05-01,95,WHO
Kiribati,KIR,2025,6,2025-06-01,380,WHO
Kiribati,KIR,2025,7,2025-07-01,494,WHO
Kiribati,KIR,2025,8,2025-08-01,163,WHO
Kiribati,KIR,2025,9,2025-09-01,NA,NA
Kiribati,KIR,2025,10,2025-10-01,NA,NA
Kiribati,KIR,2025,11,2025-11-01,NA,NA
Kiribati,KIR,2025,12,2025-12-01,NA,NA
Kyrgyzstan,KGZ,2024,1,2024-01-01,0,WHO
Kyrgyzstan,KGZ,2024,2,2024-02-01,0,WHO
Kyrgyzstan,KGZ,2024,3,2024-03-01,0,WHO
Kyrgyzstan,KGZ,2024,4,2024-04-01,0,WHO
Kyrgyzstan,KGZ,2024,5,2024-05-01,0,WHO
Kyrgyzstan,KGZ,2024,6,2024-06-01,0,WHO
Kyrgyzstan,KGZ,2024,7,2024-07-01,0,WHO
Kyrgyzstan,KGZ,2024,8,2024-08-01,0,WHO
Kyrgyzstan,KGZ,2024,9,2024-09-01,0,WHO
Kyrgyzstan,KGZ,2024,10,2024-10-01,0,WHO
Kyrgyzstan,KGZ,2024,11,2024-11-01,0,WHO
Kyrgyzstan,KGZ,2024,12,2024-12-01,0,WHO
Kyrgyzstan,KGZ,2025,1,2025-01-01,0,WHO
Kyrgyzstan,KGZ,2025,2,2025-02-01,0,WHO
Kyrgyzstan,KGZ,2025,3,2025-03-01,0,WHO
Kyrgyzstan,KGZ,2025,4,2025-04-01,0,WHO
Kyrgyzstan,KGZ,2025,5,2025-05-01,0,WHO
Kyrgyzstan,KGZ,2025,6,2025-06-01,0,WHO
Kyrgyzstan,KGZ,2025,7,2025-07-01,0,WHO
Kyrgyzstan,KGZ,2025,8,2025-08-01,0,WHO
Kyrgyzstan,KGZ,2025,9,2025-09-01,NA,NA
Kyrgyzstan,KGZ,2025,10,2025-10-01,NA,NA
Kyrgyzstan,KGZ,2025,11,2025-11-01,NA,NA
Kyrgyzstan,KGZ,2025,12,2025-12-01,NA,NA
Lao People's Democratic Republic,LAO,2024,1,2024-01-01,584,WHO
Lao People's Democratic Republic,LAO,2024,2,2024-02-01,587,WHO
Lao People's Democratic Republic,LAO,2024,3,2024-03-01,538,WHO
Lao People's Democratic Republic,LAO,2024,4,2024-04-01,693,WHO
Lao People's Democratic Republic,LAO,2024,5,2024-05-01,857,WHO
Lao People's Democratic Republic,LAO,2024,6,2024-06-01,1686,WHO
